READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 100  , 40  
READING,6, 118  , 40  
READING,6, 137  , 40  
READING,6, 152  , 37  
READING,6, 165  , 33  
READING,6, 176  , 31  
READING,6, 187  , 29  
READING,6, 196  , 27  
READING,6, 204  , 25  
READING,6, 212  , 24  
READING,6, 220  , 23  
READING,6, 227  , 23  
READING,6, 234  , 22  
READING,6, 241  , 21  
READING,6, 248  , 21  
READING,6, 254  , 21  
READING,6, 260  , 20  
READING,6, 266  , 20  
READING,6, 272  , 20  
READING,6, 279  , 20  
READING,6, 285  , 20  
READING,6, 291  , 20  
READING,6, 297  , 20  
READING,6, 303  , 20  
READING,6, 309  , 20  
READING,6, 315  , 20  
READING,6, 322  , 20  
READING,6, 328  , 20  
READING,6, 335  , 20  
READING,6, 342  , 20  
READING,6, 349  , 21  
READING,6, 356  , 21  
READING,6, 364  , 22  
READING,6, 372  , 22  
READING,6, 380  , 23  
READING,6, 389  , 24  
READING,6, 399  , 25  
READING,6, 410  , 26  
READING,6, 422  , 28  
READING,6, 435  , 30  
READING,6, 450  , 33  
READING,6, 468  , 36  
READING,6, 490  , 44  
READING,6, 500  , 40  
READING,6, 500  , 40  
READING,6, 500  , 40  
READING,6, 500  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 100  , 40  
READING,7, 109  , 40  
READING,7, 138  , 40  
READING,7, 159  , 38  
READING,7, 175  , 34  
READING,7, 188  , 31  
READING,7, 199  , 28  
READING,7, 209  , 27  
READING,7, 218  , 25  
READING,7, 226  , 24  
READING,7, 233  , 23  
READING,7, 240  , 22  
READING,7, 247  , 21  
READING,7, 253  , 20  
READING,7, 259  , 19  
READING,7, 265  , 19  
READING,7, 270  , 18  
READING,7, 275  , 18  
READING,7, 280  , 17  
READING,7, 285  , 17  
READING,7, 290  , 17  
READING,7, 295  , 16  
READING,7, 300  , 16  
READING,7, 305  , 16  
READING,7, 310  , 16  
READING,7, 315  , 16  
READING,7, 320  , 16  
READING,7, 325  , 16  
READING,7, 330  , 16  
READING,7, 335  , 16  
READING,7, 340  , 16  
READING,7, 345  , 17  
READING,7, 351  , 17  
READING,7, 357  , 17  
READING,7, 363  , 18  
READING,7, 369  , 18  
READING,7, 376  , 19  
READING,7, 383  , 19  
READING,7, 391  , 20  
READING,7, 399  , 21  
READING,7, 408  , 22  
READING,7, 419  , 23  
READING,7, 430  , 25  
READING,7, 444  , 27  
READING,7, 460  , 29  
READING,7, 479  , 33  
READING,7, 500  , 39  
READING,7, 500  , 40  
READING,7, 500  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 100  , 40  
READING,8, 123  , 40  
READING,8, 154  , 40  
READING,8, 172  , 34  
READING,8, 186  , 29  
READING,8, 197  , 26  
READING,8, 206  , 23  
READING,8, 214  , 21  
READING,8, 221  , 20  
READING,8, 228  , 19  
READING,8, 234  , 18  
READING,8, 239  , 17  
READING,8, 244  , 16  
READING,8, 249  , 15  
READING,8, 254  , 15  
READING,8, 258  , 14  
READING,8, 263  , 14  
READING,8, 267  , 14  
READING,8, 271  , 13  
READING,8, 275  , 13  
READING,8, 279  , 13  
READING,8, 283  , 13  
READING,8, 287  , 13  
READING,8, 291  , 13  
READING,8, 295  , 13  
READING,8, 298  , 13  
READING,8, 302  , 13  
READING,8, 306  , 13  
READING,8, 310  , 13  
READING,8, 315  , 13  
READING,8, 319  , 13  
READING,8, 323  , 13  
READING,8, 328  , 14  
READING,8, 333  , 14  
READING,8, 338  , 14  
READING,8, 343  , 15  
READING,8, 349  , 15  
READING,8, 355  , 16  
READING,8, 361  , 16  
READING,8, 368  , 17  
READING,8, 375  , 18  
READING,8, 384  , 19  
READING,8, 393  , 21  
READING,8, 404  , 22  
READING,8, 416  , 24  
READING,8, 432  , 27  
READING,8, 451  , 32  
READING,8, 479  , 40  
READING,8, 500  , 40  
READING,8, 500  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 100  , 40  
READING,10, 135  , 40  
READING,10, 170  , 40  
READING,10, 189  , 35  
READING,10, 203  , 28  
READING,10, 214  , 24  
READING,10, 222  , 21  
READING,10, 230  , 19  
READING,10, 236  , 17  
READING,10, 242  , 16  
READING,10, 247  , 15  
READING,10, 252  , 14  
READING,10, 257  , 14  
READING,10, 261  , 13  
READING,10, 266  , 13  
READING,10, 270  , 13  
READING,10, 274  , 12  
READING,10, 278  , 12  
READING,10, 281  , 12  
READING,10, 285  , 12  
READING,10, 289  , 12  
READING,10, 293  , 12  
READING,10, 297  , 12  
READING,10, 301  , 12  
READING,10, 305  , 12  
READING,10, 309  , 12  
READING,10, 313  , 12  
READING,10, 317  , 12  
READING,10, 321  , 12  
READING,10, 326  , 12  
READING,10, 330  , 13  
READING,10, 335  , 13  
READING,10, 340  , 13  
READING,10, 346  , 13  
READING,10, 352  , 14  
READING,10, 358  , 14  
READING,10, 365  , 15  
READING,10, 374  , 17  
READING,10, 385  , 20  
READING,10, 401  , 25  
READING,10, 428  , 37  
READING,10, 500  , 40  
