CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,Linked,ProficiencyFlag,MinSS,MaxSS,MinRasch,MaxRasch
US,NV,NV,MATHEMATICS,2,2,Level 2,0,-1,888,931,-2.544,-1.642
US,NV,NV,MATHEMATICS,2,3,Level 3,0,0,931,976,-1.642,-0.715
US,NV,NV,MATHEMATICS,2,4,Level 4,0,1,976,1375,-0.715,999.999
US,NV,NV,MATHEMATICS,3,1,Level 1,1,-1,600,943,-999.999,-1.414
US,NV,NV,MATHEMATICS,3,2,Level 2,1,-1,943,988,-1.414,-0.474
US,NV,NV,MATHEMATICS,3,3,Level 3,1,0,988,1028,-0.474,0.364
US,NV,NV,MATHEMATICS,3,4,Level 4,1,1,1028,1400,0.364,999.999
US,NV,NV,MATHEMATICS,4,1,Level 1,1,-1,600,977,-999.999,-0.703
US,NV,NV,MATHEMATICS,4,2,Level 2,1,-1,977,1034,-0.703,0.478
US,NV,NV,MATHEMATICS,4,3,Level 3,1,0,1034,1080,0.478,1.443
US,NV,NV,MATHEMATICS,4,4,Level 4,1,1,1080,1400,1.443,999.999
US,NV,NV,MATHEMATICS,5,1,Level 1,1,-1,600,1032,-999.999,0.44
US,NV,NV,MATHEMATICS,5,2,Level 2,1,-1,1032,1087,0.44,1.57
US,NV,NV,MATHEMATICS,5,3,Level 3,1,0,1087,1114,1.57,2.142
US,NV,NV,MATHEMATICS,5,4,Level 4,1,1,1114,1400,2.142,999.999
US,NV,NV,MATHEMATICS,6,1,Level 1,1,-1,600,1047,-999.999,0.745
US,NV,NV,MATHEMATICS,6,2,Level 2,1,-1,1047,1103,0.745,1.9
US,NV,NV,MATHEMATICS,6,3,Level 3,1,0,1103,1135,1.9,2.561
US,NV,NV,MATHEMATICS,6,4,Level 4,1,1,1135,1400,2.561,999.999
US,NV,NV,MATHEMATICS,7,1,Level 1,1,-1,600,1065,-999.999,1.113
US,NV,NV,MATHEMATICS,7,2,Level 2,1,-1,1065,1117,1.113,2.192
US,NV,NV,MATHEMATICS,7,3,Level 3,1,0,1117,1151,2.192,2.891
US,NV,NV,MATHEMATICS,7,4,Level 4,1,1,1151,1400,2.891,999.999
US,NV,NV,MATHEMATICS,8,1,Level 1,1,-1,600,1088,-999.999,1.596
US,NV,NV,MATHEMATICS,8,2,Level 2,1,-1,1088,1130,1.596,2.459
US,NV,NV,MATHEMATICS,8,3,Level 3,1,0,1130,1155,2.459,2.967
US,NV,NV,MATHEMATICS,8,4,Level 4,1,1,1155,1400,2.967,999.999
US,NV,NV,MATHEMATICS,9,1,Level 1,0,-1,600,1126,-999.9999,2.3749
US,NV,NV,MATHEMATICS,9,2,Level 2,0,-1,1126,1154,2.3749,2.9529
US,NV,NV,MATHEMATICS,9,3,Level 3,0,0,1154,1193,2.9529,3.7374
US,NV,NV,MATHEMATICS,9,4,Level 4,0,1,1193,1400,3.7374,999.9999
US,NY,NY,MATHEMATICS,1,1,Level 1,0,-1,600,810,-999.999,-4.148167152
US,NY,NY,MATHEMATICS,1,2,Level 2,0,-1,810,857,-4.148167152,-3.177964749
US,NY,NY,MATHEMATICS,1,3,Level 3,0,0,857,910,-3.177964749,-2.08390672
US,NY,NY,MATHEMATICS,1,4,Level 4,0,1,910,1343,-2.08390672,999.999
US,NY,NY,MATHEMATICS,10,1,Level 1,0,-1,600,1047,-999.999,0.7441300706
US,NY,NY,MATHEMATICS,10,2,Level 2,0,-1,1047,1102,0.7441300706,1.879473308
US,NY,NY,MATHEMATICS,10,3,Level 3,0,0,1102,1155,1.879473308,2.973531336
US,NY,NY,MATHEMATICS,10,4,Level 4,0,1,1155,1400,2.973531336,999.999
US,NY,NY,MATHEMATICS,11,1,Level 1,0,-1,600,1052,-999.999,0.8473430922
US,NY,NY,MATHEMATICS,11,2,Level 2,0,-1,1052,1107,0.8473430922,1.982686329
US,NY,NY,MATHEMATICS,11,3,Level 3,0,0,1107,1160,1.982686329,3.076744358
US,NY,NY,MATHEMATICS,11,4,Level 4,0,1,1160,1400,3.076744358,999.999
US,NY,NY,MATHEMATICS,12,1,Level 1,0,-1,600,1053,-999.999,0.8679856965
US,NY,NY,MATHEMATICS,12,2,Level 2,0,-1,1053,1108,0.8679856965,2.003328934
US,NY,NY,MATHEMATICS,12,3,Level 3,0,0,1108,1161,2.003328934,3.097386962
US,NY,NY,MATHEMATICS,12,4,Level 4,0,1,1161,1400,3.097386962,999.999
US,NY,NY,MATHEMATICS,2,1,Level 1,0,-1,600,865,-999.999,-3.012823914
US,NY,NY,MATHEMATICS,2,2,Level 2,0,-1,865,919,-3.012823914,-1.898123282
US,NY,NY,MATHEMATICS,2,3,Level 3,0,0,919,976,-1.898123282,-0.7214948357
US,NY,NY,MATHEMATICS,2,4,Level 4,0,1,976,1375,-0.7214948357,999.999
US,NY,NY,MATHEMATICS,3,1,Level 1,1,-1,600,913,-999.999,-2.021978907
US,NY,NY,MATHEMATICS,3,2,Level 2,1,-1,913,975,-2.021978907,-0.74213744
US,NY,NY,MATHEMATICS,3,3,Level 3,1,0,975,1029,-0.74213744,0.3725631929
US,NY,NY,MATHEMATICS,3,4,Level 4,1,1,1029,1400,0.3725631929,999.999
US,NY,NY,MATHEMATICS,4,1,Level 1,1,-1,600,968,-999.999,-0.8866356702
US,NY,NY,MATHEMATICS,4,2,Level 2,1,-1,968,1021,-0.8866356702,0.2074223584
US,NY,NY,MATHEMATICS,4,3,Level 3,1,0,1021,1089,0.2074223584,1.611119452
US,NY,NY,MATHEMATICS,4,4,Level 4,1,1,1089,1400,1.611119452,999.999
US,NY,NY,MATHEMATICS,5,1,Level 1,1,-1,600,1011,-999.999,0.0009963152972
US,NY,NY,MATHEMATICS,5,2,Level 2,1,-1,1011,1061,0.0009963152972,1.033126531
US,NY,NY,MATHEMATICS,5,3,Level 3,1,0,1061,1122,1.033126531,2.292325394
US,NY,NY,MATHEMATICS,5,4,Level 4,1,1,1122,1400,2.292325394,999.999
US,NY,NY,MATHEMATICS,6,1,Level 1,1,-1,600,1015,-999.999,0.08356673255
US,NY,NY,MATHEMATICS,6,2,Level 2,1,-1,1015,1078,0.08356673255,1.384050804
US,NY,NY,MATHEMATICS,6,3,Level 3,1,0,1078,1144,1.384050804,2.746462689
US,NY,NY,MATHEMATICS,6,4,Level 4,1,1,1144,1400,2.746462689,999.999
US,NY,NY,MATHEMATICS,7,1,Level 1,1,-1,600,1023,-999.999,0.2487075671
US,NY,NY,MATHEMATICS,7,2,Level 2,1,-1,1023,1091,0.2487075671,1.65240466
US,NY,NY,MATHEMATICS,7,3,Level 3,1,0,1091,1145,1.65240466,2.767105293
US,NY,NY,MATHEMATICS,7,4,Level 4,1,1,1145,1400,2.767105293,999.999
US,NY,NY,MATHEMATICS,8,1,Level 1,1,-1,600,1042,-999.999,0.640917049
US,NY,NY,MATHEMATICS,8,2,Level 2,1,-1,1042,1092,0.640917049,1.673047265
US,NY,NY,MATHEMATICS,8,3,Level 3,1,0,1092,1147,1.673047265,2.808390502
US,NY,NY,MATHEMATICS,8,4,Level 4,1,1,1147,1400,2.808390502,999.999
US,NY,NY,MATHEMATICS,9,1,Level 1,0,-1,600,1043,-999.999,0.6615596533
US,NY,NY,MATHEMATICS,9,2,Level 2,0,-1,1043,1093,0.6615596533,1.693689869
US,NY,NY,MATHEMATICS,9,3,Level 3,0,0,1093,1148,1.693689869,2.829033106
US,NY,NY,MATHEMATICS,9,4,Level 4,0,1,1148,1400,2.829033106,999.999
US,OH,OH,MATHEMATICS,1,1,Limited,0,-1,600,830,-999.999,-3.75
US,OH,OH,MATHEMATICS,1,2,Basic,0,-1,830,855,-3.75,-3.204
US,OH,OH,MATHEMATICS,1,3,Proficient,0,0,855,882,-3.204,-2.658
US,OH,OH,MATHEMATICS,1,4,Accelerated,0,1,882,913,-2.658,-2.023
US,OH,OH,MATHEMATICS,1,5,Advanced,0,1,913,1343,-2.023,999.999
US,OH,OH,MATHEMATICS,10,1,Limited,0,-1,600,1089,-999.999,1.608
US,OH,OH,MATHEMATICS,10,2,Basic,0,-1,1089,1112,1.608,2.091
US,OH,OH,MATHEMATICS,10,3,Proficient,0,0,1112,1151,2.091,2.903
US,OH,OH,MATHEMATICS,10,4,Accelerated,0,1,1151,1176,2.903,3.399
US,OH,OH,MATHEMATICS,10,5,Advanced,0,1,1176,1400,3.399,999.999
US,OH,OH,MATHEMATICS,11,1,Limited,0,-1,600,1100,-999.999,1.85
US,OH,OH,MATHEMATICS,11,2,Basic,0,-1,1100,1121,1.85,2.269
US,OH,OH,MATHEMATICS,11,3,Proficient,0,0,1121,1163,2.269,3.132
US,OH,OH,MATHEMATICS,11,4,Accelerated,0,1,1163,1186,3.132,3.614
US,OH,OH,MATHEMATICS,11,5,Advanced,0,1,1186,1400,3.614,999.999
US,OH,OH,MATHEMATICS,12,1,Limited,0,-1,600,1108,-999.999,2.015
US,OH,OH,MATHEMATICS,12,2,Basic,0,-1,1108,1130,2.015,2.459
US,OH,OH,MATHEMATICS,12,3,Proficient,0,0,1130,1169,2.459,3.246
US,OH,OH,MATHEMATICS,12,4,Accelerated,0,1,1169,1192,3.246,3.729
US,OH,OH,MATHEMATICS,12,5,Advanced,0,1,1192,1400,3.729,999.999
US,OH,OH,MATHEMATICS,2,1,Limited,0,-1,600,869,-999.999,-2.924
US,OH,OH,MATHEMATICS,2,2,Basic,0,-1,869,924,-2.924,-1.782
US,OH,OH,MATHEMATICS,2,3,Proficient,0,0,924,950,-1.782,-1.274
US,OH,OH,MATHEMATICS,2,4,Accelerated,0,1,950,976,-1.274,-0.715
US,OH,OH,MATHEMATICS,2,5,Advanced,0,1,976,1375,-0.715,999.999
US,OH,OH,MATHEMATICS,3,1,Limited,1,-1,600,957,-999.999,-1.096
US,OH,OH,MATHEMATICS,3,2,Basic,1,-1,957,980,-1.096,-0.639
US,OH,OH,MATHEMATICS,3,3,Proficient,1,0,980,1005,-0.639,-0.131
US,OH,OH,MATHEMATICS,3,4,Accelerated,1,1,1005,1029,-0.131,0.377
US,OH,OH,MATHEMATICS,3,5,Advanced,1,1,1029,1400,0.377,999.999
US,OH,OH,MATHEMATICS,4,1,Limited,1,-1,600,997,-999.999,-0.284
US,OH,OH,MATHEMATICS,4,2,Basic,1,-1,997,1017,-0.284,0.11
US,OH,OH,MATHEMATICS,4,3,Proficient,1,0,1017,1041,0.11,0.618
US,OH,OH,MATHEMATICS,4,4,Accelerated,1,1,1041,1080,0.618,1.443
US,OH,OH,MATHEMATICS,4,5,Advanced,1,1,1080,1400,1.443,999.999
US,OH,OH,MATHEMATICS,5,1,Limited,1,-1,600,1033,-999.999,0.466
US,OH,OH,MATHEMATICS,5,2,Basic,1,-1,1033,1065,0.466,1.126
US,OH,OH,MATHEMATICS,5,3,Proficient,1,0,1065,1103,1.126,1.9
US,OH,OH,MATHEMATICS,5,4,Accelerated,1,1,1103,1128,1.9,2.421
US,OH,OH,MATHEMATICS,5,5,Advanced,1,1,1128,1400,2.421,999.999
US,OH,OH,MATHEMATICS,6,1,Limited,1,-1,600,1060,-999.999,0.999
US,OH,OH,MATHEMATICS,6,2,Basic,1,-1,1060,1092,0.999,1.684
US,OH,OH,MATHEMATICS,6,3,Proficient,1,0,1092,1122,1.684,2.294
US,OH,OH,MATHEMATICS,6,4,Accelerated,1,1,1122,1143,2.294,2.726
US,OH,OH,MATHEMATICS,6,5,Advanced,1,1,1143,1400,2.726,999.999
US,OH,OH,MATHEMATICS,7,1,Limited,1,-1,600,1075,-999.999,1.316
US,OH,OH,MATHEMATICS,7,2,Basic,1,-1,1075,1100,1.316,1.837
US,OH,OH,MATHEMATICS,7,3,Proficient,1,0,1100,1131,1.837,2.484
US,OH,OH,MATHEMATICS,7,4,Accelerated,1,1,1131,1157,2.484,3.005
US,OH,OH,MATHEMATICS,7,5,Advanced,1,1,1157,1400,3.005,999.999
US,OH,OH,MATHEMATICS,8,1,Limited,1,-1,600,1082,-999.999,1.456
US,OH,OH,MATHEMATICS,8,2,Basic,1,-1,1082,1107,1.456,1.964
US,OH,OH,MATHEMATICS,8,3,Proficient,1,0,1107,1148,1.964,2.827
US,OH,OH,MATHEMATICS,8,4,Accelerated,1,1,1148,1169,2.827,3.259
US,OH,OH,MATHEMATICS,8,5,Advanced,1,1,1169,1400,3.259,999.999
US,OH,OH,MATHEMATICS,9,1,Limited,0,-1,600,1086,-999.999,1.545
US,OH,OH,MATHEMATICS,9,2,Basic,0,-1,1086,1109,1.545,2.027
US,OH,OH,MATHEMATICS,9,3,Proficient,0,0,1109,1149,2.027,2.84
US,OH,OH,MATHEMATICS,9,4,Accelerated,0,1,1149,1171,2.84,3.297
US,OH,OH,MATHEMATICS,9,5,Advanced,0,1,1171,1400,3.297,999.999
US,OK,OK,MATHEMATICS,1,1,Below Basic,0,-1,600,803,-999.999,-4.296
US,OK,OK,MATHEMATICS,1,2,Basic,0,-1,803,866,-4.296,-3.001
US,OK,OK,MATHEMATICS,1,3,Proficient,0,0,866,908,-3.001,-2.112
US,OK,OK,MATHEMATICS,1,4,Advanced,0,1,908,1343,-2.112,999.999
US,OK,OK,MATHEMATICS,10,1,Below Basic,0,-1,600,1118,-999.999,2.205
US,OK,OK,MATHEMATICS,10,2,Basic,0,-1,1118,1158,2.205,3.03
US,OK,OK,MATHEMATICS,10,3,Proficient,0,0,1158,1181,3.03,3.5
US,OK,OK,MATHEMATICS,10,4,Advanced,0,1,1181,1400,3.5,999.999
US,OK,OK,MATHEMATICS,11,1,Below Basic,0,-1,600,1128,-999.999,2.408
US,OK,OK,MATHEMATICS,11,2,Basic,0,-1,1128,1166,2.408,3.195
US,OK,OK,MATHEMATICS,11,3,Proficient,0,0,1166,1190,3.195,3.716
US,OK,OK,MATHEMATICS,11,4,Advanced,0,1,1190,1400,3.716,999.999
US,OK,OK,MATHEMATICS,12,1,Below Basic,0,-1,600,1135,-999.999,2.573
US,OK,OK,MATHEMATICS,12,2,Basic,0,-1,1135,1173,2.573,3.335
US,OK,OK,MATHEMATICS,12,3,Proficient,0,0,1173,1196,3.335,3.83
US,OK,OK,MATHEMATICS,12,4,Advanced,0,1,1196,1400,3.83,999.999
US,OK,OK,MATHEMATICS,2,1,Below Basic,0,-1,600,881,-999.999,-2.683
US,OK,OK,MATHEMATICS,2,2,Basic,0,-1,881,934,-2.683,-1.579
US,OK,OK,MATHEMATICS,2,3,Proficient,0,0,934,974,-1.579,-0.766
US,OK,OK,MATHEMATICS,2,4,Advanced,0,1,974,1375,-0.766,999.999
US,OK,OK,MATHEMATICS,3,1,Below Basic,1,-1,600,936,-999.999,-1.553
US,OK,OK,MATHEMATICS,3,2,Basic,1,-1,936,991,-1.553,-0.41
US,OK,OK,MATHEMATICS,3,3,Proficient,1,0,991,1028,-0.41,0.339
US,OK,OK,MATHEMATICS,3,4,Advanced,1,1,1028,1400,0.339,999.999
US,OK,OK,MATHEMATICS,4,1,Below Basic,1,-1,600,983,-999.999,-0.576
US,OK,OK,MATHEMATICS,4,2,Basic,1,-1,983,1036,-0.576,0.516
US,OK,OK,MATHEMATICS,4,3,Proficient,1,0,1036,1079,0.516,1.418
US,OK,OK,MATHEMATICS,4,4,Advanced,1,1,1079,1400,1.418,999.999
US,OK,OK,MATHEMATICS,5,1,Below Basic,1,-1,600,1004,-999.999,-0.131
US,OK,OK,MATHEMATICS,5,2,Basic,1,-1,1004,1082,-0.131,1.481
US,OK,OK,MATHEMATICS,5,3,Proficient,1,0,1082,1119,1.481,2.218
US,OK,OK,MATHEMATICS,5,4,Advanced,1,1,1119,1400,2.218,999.999
US,OK,OK,MATHEMATICS,6,1,Below Basic,1,-1,600,1046,-999.999,0.72
US,OK,OK,MATHEMATICS,6,2,Basic,1,-1,1046,1111,0.72,2.078
US,OK,OK,MATHEMATICS,6,3,Proficient,1,0,1111,1164,2.078,3.157
US,OK,OK,MATHEMATICS,6,4,Advanced,1,1,1164,1400,3.157,999.999
US,OK,OK,MATHEMATICS,7,1,Below Basic,1,-1,600,1081,-999.999,1.443
US,OK,OK,MATHEMATICS,7,2,Basic,1,-1,1081,1128,1.443,2.421
US,OK,OK,MATHEMATICS,7,3,Proficient,1,0,1128,1172,2.421,3.322
US,OK,OK,MATHEMATICS,7,4,Advanced,1,1,1172,1400,3.322,999.999
US,OK,OK,MATHEMATICS,8,1,Below Basic,1,-1,600,1116,-999.999,2.167
US,OK,OK,MATHEMATICS,8,2,Basic,1,-1,1116,1155,2.167,2.98
US,OK,OK,MATHEMATICS,8,3,Proficient,1,0,1155,1175,2.98,3.399
US,OK,OK,MATHEMATICS,8,4,Advanced,1,1,1175,1400,3.399,999.999
US,OK,OK,MATHEMATICS,9,1,Below Basic,0,-1,600,1116,-999.999,2.18
US,OK,OK,MATHEMATICS,9,2,Basic,0,-1,1116,1156,2.18,2.992
US,OK,OK,MATHEMATICS,9,3,Proficient,0,0,1156,1176,2.992,3.411
US,OK,OK,MATHEMATICS,9,4,Advanced,0,1,1176,1400,3.411,999.999
US,OR,OR,MATHEMATICS,1,1,Level 1,0,-1,600,813,-999.999,-4.08
US,OR,OR,MATHEMATICS,1,2,Level 2,0,-1,813,863,-4.08,-3.051
US,OR,OR,MATHEMATICS,1,3,Level 3,0,0,863,913,-3.051,-2.023
US,OR,OR,MATHEMATICS,1,4,Level 4,0,1,913,1343,-2.023,999.999
US,OR,OR,MATHEMATICS,10,1,Level 1,0,-1,600,1129,-999.9999,2.4369
US,OR,OR,MATHEMATICS,10,2,Level 2,0,-1,1129,1158,2.4369,3.0355
US,OR,OR,MATHEMATICS,10,3,Level 3,0,0,1158,1198,3.0355,3.8612
US,OR,OR,MATHEMATICS,10,4,Level 4,0,1,1198,1400,3.8612,999.9999
US,OR,OR,MATHEMATICS,11,1,Level 1,1,-1,600,1138,-999.999,2.6227
US,OR,OR,MATHEMATICS,11,2,Level 2,1,-1,1138,1168,2.6227,3.2419
US,OR,OR,MATHEMATICS,11,3,Level 3,1,0,1168,1206,3.2419,4.0264
US,OR,OR,MATHEMATICS,11,4,Level 4,1,1,1206,1400,4.0264,999.9999
US,OR,OR,MATHEMATICS,12,1,Level 1,0,-1,600,1145,-999.9999,2.7672
US,OR,OR,MATHEMATICS,12,2,Level 2,0,-1,1145,1171,2.7672,3.3039
US,OR,OR,MATHEMATICS,12,3,Level 3,0,0,1171,1211,3.3039,4.1296
US,OR,OR,MATHEMATICS,12,4,Level 4,0,1,1211,1400,4.1296,999.9999
US,OR,OR,MATHEMATICS,2,1,Level 1,0,-1,600,888,-999.999,-2.544
US,OR,OR,MATHEMATICS,2,2,Level 2,0,-1,888,931,-2.544,-1.642
US,OR,OR,MATHEMATICS,2,3,Level 3,0,0,931,976,-1.642,-0.715
US,OR,OR,MATHEMATICS,2,4,Level 4,0,1,976,1375,-0.715,999.999
US,OR,OR,MATHEMATICS,3,1,Level 1,1,-1,600,943,-999.999,-1.414
US,OR,OR,MATHEMATICS,3,2,Level 2,1,-1,943,988,-1.414,-0.474
US,OR,OR,MATHEMATICS,3,3,Level 3,1,0,988,1028,-0.474,0.364
US,OR,OR,MATHEMATICS,3,4,Level 4,1,1,1028,1400,0.364,999.999
US,OR,OR,MATHEMATICS,4,1,Level 1,1,-1,600,977,-999.999,-0.703
US,OR,OR,MATHEMATICS,4,2,Level 2,1,-1,977,1034,-0.703,0.478
US,OR,OR,MATHEMATICS,4,3,Level 3,1,0,1034,1080,0.478,1.443
US,OR,OR,MATHEMATICS,4,4,Level 4,1,1,1080,1400,1.443,999.999
US,OR,OR,MATHEMATICS,5,1,Level 1,1,-1,600,1032,-999.999,0.44
US,OR,OR,MATHEMATICS,5,2,Level 2,1,-1,1032,1087,0.44,1.57
US,OR,OR,MATHEMATICS,5,3,Level 3,1,0,1087,1114,1.57,2.142
US,OR,OR,MATHEMATICS,5,4,Level 4,1,1,1114,1400,2.142,999.999
US,OR,OR,MATHEMATICS,6,1,Level 1,1,-1,600,1047,-999.999,0.745
US,OR,OR,MATHEMATICS,6,2,Level 2,1,-1,1047,1103,0.745,1.9
US,OR,OR,MATHEMATICS,6,3,Level 3,1,0,1103,1135,1.9,2.561
US,OR,OR,MATHEMATICS,6,4,Level 4,1,1,1135,1400,2.561,999.999
US,OR,OR,MATHEMATICS,7,1,Level 1,1,-1,600,1065,-999.999,1.113
US,OR,OR,MATHEMATICS,7,2,Level 2,1,-1,1065,1117,1.113,2.192
US,OR,OR,MATHEMATICS,7,3,Level 3,1,0,1117,1151,2.192,2.891
US,OR,OR,MATHEMATICS,7,4,Level 4,1,1,1151,1400,2.891,999.999
US,OR,OR,MATHEMATICS,8,1,Level 1,1,-1,600,1088,-999.999,1.596
US,OR,OR,MATHEMATICS,8,2,Level 2,1,-1,1088,1130,1.596,2.459
US,OR,OR,MATHEMATICS,8,3,Level 3,1,0,1130,1155,2.459,2.967
US,OR,OR,MATHEMATICS,8,4,Level 4,1,1,1155,1400,2.967,999.999
US,OR,OR,MATHEMATICS,9,1,Level 1,0,-1,600,1126,-999.9999,2.3749
US,OR,OR,MATHEMATICS,9,2,Level 2,0,-1,1126,1154,2.3749,2.9529
US,OR,OR,MATHEMATICS,9,3,Level 3,0,0,1154,1193,2.9529,3.7374
US,OR,OR,MATHEMATICS,9,4,Level 4,0,1,1193,1400,3.7374,999.9999
US,PA,PA,MATHEMATICS,1,1,Below Basic,0,-1,600,823,-999.999,-3.877
US,PA,PA,MATHEMATICS,1,2,Basic,0,-1,823,867,-3.877,-2.963
US,PA,PA,MATHEMATICS,1,3,Proficient,0,0,867,908,-2.963,-2.112
US,PA,PA,MATHEMATICS,1,4,Advanced,0,1,908,1343,-2.112,999.999
US,PA,PA,MATHEMATICS,10,1,Below Basic,0,-1,600,1111,-999.999,2.078
US,PA,PA,MATHEMATICS,10,2,Basic,0,-1,1111,1148,2.078,2.814
US,PA,PA,MATHEMATICS,10,3,Proficient,0,0,1148,1177,2.814,3.437
US,PA,PA,MATHEMATICS,10,4,Advanced,0,1,1177,1400,3.437,999.999
US,PA,PA,MATHEMATICS,11,1,Below Basic,0,-1,600,1120,-999.999,2.256
US,PA,PA,MATHEMATICS,11,2,Basic,0,-1,1120,1158,2.256,3.03
US,PA,PA,MATHEMATICS,11,3,Proficient,0,0,1158,1188,3.03,3.665
US,PA,PA,MATHEMATICS,11,4,Advanced,0,1,1188,1400,3.665,999.999
US,PA,PA,MATHEMATICS,12,1,Below Basic,0,-1,600,1129,-999.999,2.446
US,PA,PA,MATHEMATICS,12,2,Basic,0,-1,1129,1164,2.446,3.157
US,PA,PA,MATHEMATICS,12,3,Proficient,0,0,1164,1193,3.157,3.767
US,PA,PA,MATHEMATICS,12,4,Advanced,0,1,1193,1400,3.767,999.999
US,PA,PA,MATHEMATICS,2,1,Below Basic,0,-1,600,896,-999.999,-2.366
US,PA,PA,MATHEMATICS,2,2,Basic,0,-1,896,935,-2.366,-1.566
US,PA,PA,MATHEMATICS,2,3,Proficient,0,0,935,973,-1.566,-0.791
US,PA,PA,MATHEMATICS,2,4,Advanced,0,1,973,1375,-0.791,999.999
US,PA,PA,MATHEMATICS,3,1,Below Basic,1,-1,600,951,-999.999,-1.248
US,PA,PA,MATHEMATICS,3,2,Basic,1,-1,951,990,-1.248,-0.423
US,PA,PA,MATHEMATICS,3,3,Proficient,1,0,990,1022,-0.423,0.224
US,PA,PA,MATHEMATICS,3,4,Advanced,1,1,1022,1400,0.224,999.999
US,PA,PA,MATHEMATICS,4,1,Below Basic,1,-1,600,990,-999.999,-0.436
US,PA,PA,MATHEMATICS,4,2,Basic,1,-1,990,1039,-0.436,0.58
US,PA,PA,MATHEMATICS,4,3,Proficient,1,0,1039,1074,0.58,1.316
US,PA,PA,MATHEMATICS,4,4,Advanced,1,1,1074,1400,1.316,999.999
US,PA,PA,MATHEMATICS,5,1,Below Basic,1,-1,600,1016,-999.999,0.123
US,PA,PA,MATHEMATICS,5,2,Basic,1,-1,1016,1084,0.123,1.507
US,PA,PA,MATHEMATICS,5,3,Proficient,1,0,1084,1116,1.507,2.167
US,PA,PA,MATHEMATICS,5,4,Advanced,1,1,1116,1400,2.167,999.999
US,PA,PA,MATHEMATICS,6,1,Below Basic,1,-1,600,1050,-999.999,0.808
US,PA,PA,MATHEMATICS,6,2,Basic,1,-1,1050,1106,0.808,1.964
US,PA,PA,MATHEMATICS,6,3,Proficient,1,0,1106,1143,1.964,2.726
US,PA,PA,MATHEMATICS,6,4,Advanced,1,1,1143,1400,2.726,999.999
US,PA,PA,MATHEMATICS,7,1,Below Basic,1,-1,600,1078,-999.999,1.392
US,PA,PA,MATHEMATICS,7,2,Basic,1,-1,1078,1121,1.392,2.269
US,PA,PA,MATHEMATICS,7,3,Proficient,1,0,1121,1153,2.269,2.929
US,PA,PA,MATHEMATICS,7,4,Advanced,1,1,1153,1400,2.929,999.999
US,PA,PA,MATHEMATICS,8,1,Below Basic,1,-1,600,1104,-999.999,1.913
US,PA,PA,MATHEMATICS,8,2,Basic,1,-1,1104,1142,1.913,2.713
US,PA,PA,MATHEMATICS,8,3,Proficient,1,0,1142,1170,2.713,3.297
US,PA,PA,MATHEMATICS,8,4,Advanced,1,1,1170,1400,3.297,999.999
US,PA,PA,MATHEMATICS,9,1,Below Basic,0,-1,600,1109,-999.999,2.015
US,PA,PA,MATHEMATICS,9,2,Basic,0,-1,1109,1144,2.015,2.751
US,PA,PA,MATHEMATICS,9,3,Proficient,0,0,1144,1173,2.751,3.348
US,PA,PA,MATHEMATICS,9,4,Advanced,0,1,1173,1400,3.348,999.999
US,RI,RI,MATHEMATICS,1,1,Not Meeting Expectations,0,-1,600,814,-999.999,-4.054
US,RI,RI,MATHEMATICS,1,2,Partially Meeting Expectations,0,-1,814,880,-4.054,-2.709
US,RI,RI,MATHEMATICS,1,3,Meeting Expectations,0,0,880,934,-2.709,-1.579
US,RI,RI,MATHEMATICS,1,4,Exceeding Expectations,0,1,934,1343,-1.579,999.999
US,RI,RI,MATHEMATICS,10,1,Not Meeting Expectations,0,-1,600,1060,-999.999,1.024
US,RI,RI,MATHEMATICS,10,2,Partially Meeting Expectations,0,-1,1060,1148,1.024,2.827
US,RI,RI,MATHEMATICS,10,3,Meeting Expectations,0,0,1148,1201,2.827,3.919
US,RI,RI,MATHEMATICS,10,4,Exceeding Expectations,0,1,1201,1400,3.919,999.999
US,RI,RI,MATHEMATICS,11,1,Not Meeting Expectations,0,-1,600,1071,-999.999,1.24
US,RI,RI,MATHEMATICS,11,2,Partially Meeting Expectations,0,-1,1071,1156,1.24,2.992
US,RI,RI,MATHEMATICS,11,3,Meeting Expectations,0,0,1156,1207,2.992,4.046
US,RI,RI,MATHEMATICS,11,4,Exceeding Expectations,0,1,1207,1400,4.046,999.999
US,RI,RI,MATHEMATICS,12,1,Not Meeting Expectations,0,-1,600,1076,-999.999,1.354
US,RI,RI,MATHEMATICS,12,2,Partially Meeting Expectations,0,-1,1076,1162,1.354,3.107
US,RI,RI,MATHEMATICS,12,3,Meeting Expectations,0,0,1162,1215,3.107,4.211
US,RI,RI,MATHEMATICS,12,4,Exceeding Expectations,0,1,1215,1400,4.211,999.999
US,RI,RI,MATHEMATICS,2,1,Not Meeting Expectations,0,-1,600,890,-999.999,-2.505
US,RI,RI,MATHEMATICS,2,2,Partially Meeting Expectations,0,-1,890,946,-2.505,-1.35
US,RI,RI,MATHEMATICS,2,3,Meeting Expectations,0,0,946,994,-1.35,-0.334
US,RI,RI,MATHEMATICS,2,4,Exceeding Expectations,0,1,994,1375,-0.334,999.999
US,RI,RI,MATHEMATICS,3,1,Not Meeting Expectations,1,-1,600,945,-999.999,-1.375
US,RI,RI,MATHEMATICS,3,2,Partially Meeting Expectations,1,-1,945,1001,-1.375,-0.195
