vchRegionCode	StateTest	Subject	Grade	ProficiencyLevel	ProficiencyLevelName	MinSS	MaxSS	Linked
LA	LA	Reading	8	1	Unsatisfactory	0	431	1
LA	LA	Reading	8	2	Approaching Basic	432	636	1
LA	LA	Reading	8	3	Basic	637	978	1
LA	LA	Reading	8	4	Mastery	979	1269	1
LA	LA	Reading	8	5	Advanced	1270	1400	1
LA	LA	Reading	9	1	Unsatisfactory	0	509	0
LA	LA	Reading	9	2	Approaching Basic	510	733	0
LA	LA	Reading	9	3	Basic	734	1108	0
LA	LA	Reading	9	4	Mastery	1109	1311	0
LA	LA	Reading	9	5	Advanced	1312	1400	0
LA	LA	Reading	10	1	Unsatisfactory	0	522	0
LA	LA	Reading	10	2	Approaching Basic	523	778	0
LA	LA	Reading	10	3	Basic	779	1167	0
LA	LA	Reading	10	4	Mastery	1168	1322	0
LA	LA	Reading	10	5	Advanced	1323	1400	0
LA	LA	Reading	11	1	Unsatisfactory	0	552	0
LA	LA	Reading	11	2	Approaching Basic	553	821	0
LA	LA	Reading	11	3	Basic	822	1204	0
LA	LA	Reading	11	4	Mastery	1205	1327	0
LA	LA	Reading	11	5	Advanced	1328	1400	0
LA	LA	Reading	12	1	Unsatisfactory	0	560	0
LA	LA	Reading	12	2	Approaching Basic	561	855	0
LA	LA	Reading	12	3	Basic	856	1248	0
LA	LA	Reading	12	4	Mastery	1249	1339	0
LA	LA	Reading	12	5	Advanced	1340	1400	0
MA	MA	Math	1	1	Warning/Failing	0	329	0
MA	MA	Math	1	2	Needs Improvement	330	410	0
MA	MA	Math	1	3	Proficient	411	504	0
MA	MA	Math	1	4	Advanced	505	1400	0
MA	MA	Math	2	1	Warning/Failing	0	447	0
MA	MA	Math	2	2	Needs Improvement	448	518	0
MA	MA	Math	2	3	Proficient	519	605	0
MA	MA	Math	2	4	Advanced	606	1400	0
MA	MA	Math	3	1	Warning/Failing	0	525	1
MA	MA	Math	3	2	Needs Improvement	526	612	1
MA	MA	Math	3	3	Proficient	613	690	1
MA	MA	Math	3	4	Advanced	691	1400	1
MA	MA	Math	4	1	Warning/Failing	0	584	1
MA	MA	Math	4	2	Needs Improvement	585	715	1
MA	MA	Math	4	3	Proficient	716	782	1
MA	MA	Math	4	4	Advanced	783	1400	1
MA	MA	Math	5	1	Warning/Failing	0	662	1
MA	MA	Math	5	2	Needs Improvement	663	755	1
MA	MA	Math	5	3	Proficient	756	824	1
MA	MA	Math	5	4	Advanced	825	1400	1
MA	MA	Math	6	1	Warning/Failing	0	697	1
MA	MA	Math	6	2	Needs Improvement	698	796	1
MA	MA	Math	6	3	Proficient	797	870	1
MA	MA	Math	6	4	Advanced	871	1400	1
MA	MA	Math	7	1	Warning/Failing	0	733	1
MA	MA	Math	7	2	Needs Improvement	734	828	1
MA	MA	Math	7	3	Proficient	829	915	1
MA	MA	Math	7	4	Advanced	916	1400	1
MA	MA	Math	8	1	Warning/Failing	0	764	1
MA	MA	Math	8	2	Needs Improvement	765	854	1
MA	MA	Math	8	3	Proficient	855	926	1
MA	MA	Math	8	4	Advanced	927	1400	1
MA	MA	Math	9	1	Warning/Failing	0	772	0
MA	MA	Math	9	2	Needs Improvement	773	855	0
MA	MA	Math	9	3	Proficient	856	934	0
MA	MA	Math	9	4	Advanced	935	1400	0
MA	MA	Math	10	1	Warning/Failing	0	778	0
MA	MA	Math	10	2	Needs Improvement	779	862	0
MA	MA	Math	10	3	Proficient	863	940	0
MA	MA	Math	10	4	Advanced	941	1400	0
MA	MA	Math	11	1	Warning/Failing	0	795	0
MA	MA	Math	11	2	Needs Improvement	796	874	0
MA	MA	Math	11	3	Proficient	875	957	0
MA	MA	Math	11	4	Advanced	958	1400	0
MA	MA	Math	12	1	Warning/Failing	0	810	0
MA	MA	Math	12	2	Needs Improvement	811	891	0
MA	MA	Math	12	3	Proficient	892	969	0
MA	MA	Math	12	4	Advanced	970	1400	0
MA	MA	Reading	1	1	Warning/Failing	0	72	0
MA	MA	Reading	1	2	Needs Improvement	73	145	0
MA	MA	Reading	1	3	Proficient	146	299	0
MA	MA	Reading	1	4	Advanced	300	1400	0
MA	MA	Reading	2	1	Warning/Failing	0	132	0
MA	MA	Reading	2	2	Needs Improvement	133	305	0
MA	MA	Reading	2	3	Proficient	306	465	0
MA	MA	Reading	2	4	Advanced	466	1400	0
MA	MA	Reading	3	1	Warning/Failing	0	228	1
MA	MA	Reading	3	2	Needs Improvement	229	420	1
MA	MA	Reading	3	3	Proficient	421	604	1
MA	MA	Reading	3	4	Advanced	605	1400	1
MA	MA	Reading	4	1	Warning/Failing	0	360	1
MA	MA	Reading	4	2	Needs Improvement	361	546	1
MA	MA	Reading	4	3	Proficient	547	819	1
MA	MA	Reading	4	4	Advanced	820	1400	1
MA	MA	Reading	5	1	Warning/Failing	0	377	1
MA	MA	Reading	5	2	Needs Improvement	378	570	1
MA	MA	Reading	5	3	Proficient	571	918	1
MA	MA	Reading	5	4	Advanced	919	1400	1
MA	MA	Reading	6	1	Warning/Failing	0	443	1
MA	MA	Reading	6	2	Needs Improvement	444	615	1
MA	MA	Reading	6	3	Proficient	616	1059	1
MA	MA	Reading	6	4	Advanced	1060	1400	1
MA	MA	Reading	7	1	Warning/Failing	0	444	1
MA	MA	Reading	7	2	Needs Improvement	445	690	1
MA	MA	Reading	7	3	Proficient	691	1237	1
MA	MA	Reading	7	4	Advanced	1238	1400	1
MA	MA	Reading	8	1	Warning/Failing	0	498	1
MA	MA	Reading	8	2	Needs Improvement	499	691	1
MA	MA	Reading	8	3	Proficient	692	1291	1
MA	MA	Reading	8	4	Advanced	1292	1400	1
MA	MA	Reading	9	1	Warning/Failing	0	570	0
MA	MA	Reading	9	2	Needs Improvement	571	815	0
MA	MA	Reading	9	3	Proficient	816	1318	0
MA	MA	Reading	9	4	Advanced	1319	1400	0
MA	MA	Reading	10	1	Warning/Failing	0	597	0
MA	MA	Reading	10	2	Needs Improvement	598	859	0
MA	MA	Reading	10	3	Proficient	860	1327	0
MA	MA	Reading	10	4	Advanced	1328	1400	0
MA	MA	Reading	11	1	Warning/Failing	0	625	0
MA	MA	Reading	11	2	Needs Improvement	626	895	0
MA	MA	Reading	11	3	Proficient	896	1333	0
MA	MA	Reading	11	4	Advanced	1334	1400	0
MA	MA	Reading	12	1	Warning/Failing	0	643	0
MA	MA	Reading	12	2	Needs Improvement	644	919	0
MA	MA	Reading	12	3	Proficient	920	1342	0
MA	MA	Reading	12	4	Advanced	1343	1400	0
MI	MI Fall	Math	1	1	Not Proficient	0	202	0
MI	MI Fall	Math	1	2	Partially Proficient	203	301	0
MI	MI Fall	Math	1	3	Proficient	302	349	0
MI	MI Fall	Math	1	4	Advanced	350	1400	0
MI	MI Fall	Math	2	1	Not Proficient	0	235	0
MI	MI Fall	Math	2	2	Partially Proficient	236	420	0
MI	MI Fall	Math	2	3	Proficient	421	470	0
MI	MI Fall	Math	2	4	Advanced	471	1400	0
MI	MI Fall	Math	3	1	Not Proficient	0	326	1
MI	MI Fall	Math	3	2	Partially Proficient	327	513	1
MI	MI Fall	Math	3	3	Proficient	514	568	1
MI	MI Fall	Math	3	4	Advanced	569	1400	1
MI	MI Fall	Math	4	1	Not Proficient	0	427	1
MI	MI Fall	Math	4	2	Partially Proficient	428	600	1
MI	MI Fall	Math	4	3	Proficient	601	634	1
MI	MI Fall	Math	4	4	Advanced	635	1400	1
MI	MI Fall	Math	5	1	Not Proficient	0	452	1
MI	MI Fall	Math	5	2	Partially Proficient	453	666	1
MI	MI Fall	Math	5	3	Proficient	667	711	1
MI	MI Fall	Math	5	4	Advanced	712	1400	1
MI	MI Fall	Math	6	1	Not Proficient	0	498	1
MI	MI Fall	Math	6	2	Partially Proficient	499	687	1
MI	MI Fall	Math	6	3	Proficient	688	744	1
MI	MI Fall	Math	6	4	Advanced	745	1400	1
MI	MI Fall	Math	7	1	Not Proficient	0	532	1
MI	MI Fall	Math	7	2	Partially Proficient	533	709	1
MI	MI Fall	Math	7	3	Proficient	710	784	1
MI	MI Fall	Math	7	4	Advanced	785	1400	1
MI	MI Fall	Math	8	1	Not Proficient	0	559	1
MI	MI Fall	Math	8	2	Partially Proficient	560	710	1
MI	MI Fall	Math	8	3	Proficient	711	792	1
MI	MI Fall	Math	8	4	Advanced	793	1400	1
MI	MI Fall	Math	9	1	Not Proficient	0	596	0
MI	MI Fall	Math	9	2	Partially Proficient	597	731	0
MI	MI Fall	Math	9	3	Proficient	732	812	0
MI	MI Fall	Math	9	4	Advanced	813	1400	0
MI	MI Fall	Math	10	1	Not Proficient	0	613	0
MI	MI Fall	Math	10	2	Partially Proficient	614	736	0
MI	MI Fall	Math	10	3	Proficient	737	816	0
MI	MI Fall	Math	10	4	Advanced	817	1400	0
MI	MI Fall	Math	11	1	Not Proficient	0	615	0
MI	MI Fall	Math	11	2	Partially Proficient	616	745	0
MI	MI Fall	Math	11	3	Proficient	746	824	0
MI	MI Fall	Math	11	4	Advanced	825	1400	0
MI	MI Fall	Math	12	1	Not Proficient	0	628	0
MI	MI Fall	Math	12	2	Partially Proficient	629	757	0
MI	MI Fall	Math	12	3	Proficient	758	839	0
MI	MI Fall	Math	12	4	Advanced	840	1400	0
MI	MI Fall	Reading	1	1	Not Proficient	0	57	0
MI	MI Fall	Reading	1	2	Partially Proficient	58	104	0
MI	MI Fall	Reading	1	3	Proficient	105	245	0
MI	MI Fall	Reading	1	4	Advanced	246	1400	0
MI	MI Fall	Reading	2	1	Not Proficient	0	79	0
MI	MI Fall	Reading	2	2	Partially Proficient	80	265	0
MI	MI Fall	Reading	2	3	Proficient	266	370	0
MI	MI Fall	Reading	2	4	Advanced	371	1400	0
MI	MI Fall	Reading	3	1	Not Proficient	0	153	1
MI	MI Fall	Reading	3	2	Partially Proficient	154	416	1
MI	MI Fall	Reading	3	3	Proficient	417	545	1
MI	MI Fall	Reading	3	4	Advanced	546	1400	1
MI	MI Fall	Reading	4	1	Not Proficient	0	190	1
MI	MI Fall	Reading	4	2	Partially Proficient	191	534	1
MI	MI Fall	Reading	4	3	Proficient	535	707	1
MI	MI Fall	Reading	4	4	Advanced	708	1400	1
MI	MI Fall	Reading	5	1	Not Proficient	0	357	1
MI	MI Fall	Reading	5	2	Partially Proficient	358	667	1
MI	MI Fall	Reading	5	3	Proficient	668	834	1
MI	MI Fall	Reading	5	4	Advanced	835	1400	1
MI	MI Fall	Reading	6	1	Not Proficient	0	477	1
MI	MI Fall	Reading	6	2	Partially Proficient	478	756	1
MI	MI Fall	Reading	6	3	Proficient	757	920	1
MI	MI Fall	Reading	6	4	Advanced	921	1400	1
MI	MI Fall	Reading	7	1	Not Proficient	0	478	1
MI	MI Fall	Reading	7	2	Partially Proficient	479	791	1
MI	MI Fall	Reading	7	3	Proficient	792	1025	1
MI	MI Fall	Reading	7	4	Advanced	1026	1400	1
MI	MI Fall	Reading	8	1	Not Proficient	0	483	1
MI	MI Fall	Reading	8	2	Partially Proficient	484	935	1
MI	MI Fall	Reading	8	3	Proficient	936	1236	1
MI	MI Fall	Reading	8	4	Advanced	1237	1400	1
MI	MI Fall	Reading	9	1	Not Proficient	0	543	0
MI	MI Fall	Reading	9	2	Partially Proficient	544	1096	0
MI	MI Fall	Reading	9	3	Proficient	1097	1315	0
MI	MI Fall	Reading	9	4	Advanced	1316	1400	0
MI	MI Fall	Reading	10	1	Not Proficient	0	608	0
MI	MI Fall	Reading	10	2	Partially Proficient	609	1177	0
MI	MI Fall	Reading	10	3	Proficient	1178	1325	0
MI	MI Fall	Reading	10	4	Advanced	1326	1400	0
MI	MI Fall	Reading	11	1	Not Proficient	0	623	0
MI	MI Fall	Reading	11	2	Partially Proficient	624	1214	0
MI	MI Fall	Reading	11	3	Proficient	1215	1332	0
MI	MI Fall	Reading	11	4	Advanced	1333	1400	0
MI	MI Fall	Reading	12	1	Not Proficient	0	652	0
MI	MI Fall	Reading	12	2	Partially Proficient	653	1249	0
MI	MI Fall	Reading	12	3	Proficient	1250	1339	0
MI	MI Fall	Reading	12	4	Advanced	1340	1400	0
MI	MI Spring	Math	1	1	Not Proficient	0	243	0
MI	MI Spring	Math	1	2	Partially Proficient	244	393	0
MI	MI Spring	Math	1	3	Proficient	394	449	0
MI	MI Spring	Math	1	4	Advanced	450	1400	0
MI	MI Spring	Math	2	1	Not Proficient	0	359	1
MI	MI Spring	Math	2	2	Partially Proficient	360	505	1
MI	MI Spring	Math	2	3	Proficient	506	551	1
MI	MI Spring	Math	2	4	Advanced	552	1400	1
MI	MI Spring	Math	3	1	Not Proficient	0	446	1
MI	MI Spring	Math	3	2	Partially Proficient	447	603	1
MI	MI Spring	Math	3	3	Proficient	604	632	1
MI	MI Spring	Math	3	4	Advanced	633	1400	1
MI	MI Spring	Math	4	1	Not Proficient	0	529	1
MI	MI Spring	Math	4	2	Partially Proficient	530	685	1
MI	MI Spring	Math	4	3	Proficient	686	716	1
MI	MI Spring	Math	4	4	Advanced	717	1400	1
MI	MI Spring	Math	5	1	Not Proficient	0	530	1
MI	MI Spring	Math	5	2	Partially Proficient	531	686	1
MI	MI Spring	Math	5	3	Proficient	687	717	1
MI	MI Spring	Math	5	4	Advanced	718	1400	1
MI	MI Spring	Math	6	1	Not Proficient	0	531	1
MI	MI Spring	Math	6	2	Partially Proficient	532	687	1
MI	MI Spring	Math	6	3	Proficient	688	718	1
MI	MI Spring	Math	6	4	Advanced	719	1400	1
MI	MI Spring	Math	7	1	Not Proficient	0	532	1
MI	MI Spring	Math	7	2	Partially Proficient	533	688	1
MI	MI Spring	Math	7	3	Proficient	689	719	1
MI	MI Spring	Math	7	4	Advanced	720	1400	1
MI	MI Spring	Math	8	1	Not Proficient	0	546	0
MI	MI Spring	Math	8	2	Partially Proficient	547	713	0
MI	MI Spring	Math	8	3	Proficient	714	744	0
MI	MI Spring	Math	8	4	Advanced	745	1400	0
MI	MI Spring	Math	9	1	Not Proficient	0	568	0
MI	MI Spring	Math	9	2	Partially Proficient	569	724	0
MI	MI Spring	Math	9	3	Proficient	725	754	0
MI	MI Spring	Math	9	4	Advanced	755	1400	0
MI	MI Spring	Math	10	1	Not Proficient	0	569	0
MI	MI Spring	Math	10	2	Partially Proficient	570	727	0
MI	MI Spring	Math	10	3	Proficient	728	757	0
MI	MI Spring	Math	10	4	Advanced	758	1400	0
MI	MI Spring	Math	11	1	Not Proficient	0	596	0
MI	MI Spring	Math	11	2	Partially Proficient	597	742	0
MI	MI Spring	Math	11	3	Proficient	743	770	0
MI	MI Spring	Math	11	4	Advanced	771	1400	0
MI	MI Spring	Math	12	1	Not Proficient	0	606	0
MI	MI Spring	Math	12	2	Partially Proficient	607	748	0
MI	MI Spring	Math	12	3	Proficient	749	786	0
MI	MI Spring	Math	12	4	Advanced	787	1400	0
MI	MI Spring	Reading	1	1	Not Proficient	0	73	0
MI	MI Spring	Reading	1	2	Partially Proficient	74	222	0
MI	MI Spring	Reading	1	3	Proficient	223	302	0
MI	MI Spring	Reading	1	4	Advanced	303	1400	0
MI	MI Spring	Reading	2	1	Not Proficient	0	138	1
MI	MI Spring	Reading	2	2	Partially Proficient	139	377	1
MI	MI Spring	Reading	2	3	Proficient	378	474	1
MI	MI Spring	Reading	2	4	Advanced	475	1400	1
MI	MI Spring	Reading	3	1	Not Proficient	0	227	1
MI	MI Spring	Reading	3	2	Partially Proficient	228	514	1
MI	MI Spring	Reading	3	3	Proficient	515	618	1
MI	MI Spring	Reading	3	4	Advanced	619	1400	1
MI	MI Spring	Reading	4	1	Not Proficient	0	359	1
MI	MI Spring	Reading	4	2	Partially Proficient	360	604	1
MI	MI Spring	Reading	4	3	Proficient	605	728	1
MI	MI Spring	Reading	4	4	Advanced	729	1400	1
MI	MI Spring	Reading	5	1	Not Proficient	0	468	1
MI	MI Spring	Reading	5	2	Partially Proficient	469	686	1
MI	MI Spring	Reading	5	3	Proficient	687	817	1
MI	MI Spring	Reading	5	4	Advanced	818	1400	1
MI	MI Spring	Reading	6	1	Not Proficient	0	469	1
MI	MI Spring	Reading	6	2	Partially Proficient	470	740	1
MI	MI Spring	Reading	6	3	Proficient	741	943	1
MI	MI Spring	Reading	6	4	Advanced	944	1400	1
MI	MI Spring	Reading	7	1	Not Proficient	0	470	1
MI	MI Spring	Reading	7	2	Partially Proficient	471	868	1
MI	MI Spring	Reading	7	3	Proficient	869	1131	1
MI	MI Spring	Reading	7	4	Advanced	1132	1400	1
MI	MI Spring	Reading	8	1	Not Proficient	0	524	0
MI	MI Spring	Reading	8	2	Partially Proficient	525	966	0
MI	MI Spring	Reading	8	3	Proficient	967	1259	0
MI	MI Spring	Reading	8	4	Advanced	1260	1400	0
MI	MI Spring	Reading	9	1	Not Proficient	0	606	0
MI	MI Spring	Reading	9	2	Partially Proficient	607	1084	0
MI	MI Spring	Reading	9	3	Proficient	1085	1303	0
MI	MI Spring	Reading	9	4	Advanced	1304	1400	0
MI	MI Spring	Reading	10	1	Not Proficient	0	616	0
MI	MI Spring	Reading	10	2	Partially Proficient	617	1138	0
MI	MI Spring	Reading	10	3	Proficient	1139	1318	0
MI	MI Spring	Reading	10	4	Advanced	1319	1400	0
MI	MI Spring	Reading	11	1	Not Proficient	0	648	0
MI	MI Spring	Reading	11	2	Partially Proficient	649	1179	0
MI	MI Spring	Reading	11	3	Proficient	1180	1325	0
MI	MI Spring	Reading	11	4	Advanced	1326	1400	0
MI	MI Spring	Reading	12	1	Not Proficient	0	667	0
MI	MI Spring	Reading	12	2	Partially Proficient	668	1225	0
MI	MI Spring	Reading	12	3	Proficient	1226	1336	0
MI	MI Spring	Reading	12	4	Advanced	1337	1400	0
MN	MN	Math	1	1	Does Not Meet	0	356	0
MN	MN	Math	1	2	Partially Meets	357	423	0
MN	MN	Math	1	3	Meets Standards	424	1398	0
MN	MN	Math	1	4	Exceeds	1399	1400	0
MN	MN	Math	2	1	Does Not Meet	0	473	0
MN	MN	Math	2	2	Partially Meets	474	532	0
MN	MN	Math	2	3	Meets Standards	533	1398	0
MN	MN	Math	2	4	Exceeds	1399	1400	0
MN	MN	Math	3	1	Does Not Meet	0	563	1
MN	MN	Math	3	2	Partially Meets	564	624	1
MN	MN	Math	3	3	Meets Standards	625	800	1
MN	MN	Math	3	4	Exceeds	801	1400	1
MN	MN	Math	4	1	Does Not Meet	0	626	1
MN	MN	Math	4	2	Partially Meets	627	684	1
MN	MN	Math	4	3	Meets Standards	685	795	1
MN	MN	Math	4	4	Exceeds	796	1400	1
MN	MN	Math	5	1	Does Not Meet	0	689	1
MN	MN	Math	5	2	Partially Meets	690	778	1
MN	MN	Math	5	3	Meets Standards	779	895	1
MN	MN	Math	5	4	Exceeds	896	1400	1
MN	MN	Math	6	1	Does Not Meet	0	729	1
MN	MN	Math	6	2	Partially Meets	730	812	1
MN	MN	Math	6	3	Meets Standards	813	909	1
MN	MN	Math	6	4	Exceeds	910	1400	1
MN	MN	Math	7	1	Does Not Meet	0	749	0
MN	MN	Math	7	2	Partially Meets	750	839	0
MN	MN	Math	7	3	Meets Standards	840	954	0
MN	MN	Math	7	4	Exceeds	955	1400	0
MN	MN	Math	8	1	Does Not Meet	0	778	0
MN	MN	Math	8	2	Partially Meets	779	879	0
MN	MN	Math	8	3	Meets Standards	880	996	0
MN	MN	Math	8	4	Exceeds	997	1400	0
MN	MN	Math	9	1	Does Not Meet	0	786	0
MN	MN	Math	9	2	Partially Meets	787	879	0
MN	MN	Math	9	3	Meets Standards	880	1022	0
MN	MN	Math	9	4	Exceeds	1023	1400	0
MN	MN	Math	10	1	Does Not Meet	0	790	0
MN	MN	Math	10	2	Partially Meets	791	883	0
MN	MN	Math	10	3	Meets Standards	884	1028	0
MN	MN	Math	10	4	Exceeds	1029	1400	0
MN	MN	Math	11	1	Does Not Meet	0	807	0
MN	MN	Math	11	2	Partially Meets	808	899	0
MN	MN	Math	11	3	Meets Standards	900	1035	0
MN	MN	Math	11	4	Exceeds	1036	1400	0
MN	MN	Math	12	1	Does Not Meet	0	820	0
MN	MN	Math	12	2	Partially Meets	821	909	0
MN	MN	Math	12	3	Meets Standards	910	1075	0
MN	MN	Math	12	4	Exceeds	1076	1400	0
MN	MN	Reading	1	1	Does Not Meet	0	103	0
MN	MN	Reading	1	2	Partially Meets	104	163	0
MN	MN	Reading	1	3	Meets Standards	164	292	0
MN	MN	Reading	1	4	Exceeds	293	1400	0
MN	MN	Reading	2	1	Does Not Meet	0	257	0
MN	MN	Reading	2	2	Partially Meets	258	319	0
MN	MN	Reading	2	3	Meets Standards	320	465	0
MN	MN	Reading	2	4	Exceeds	466	1400	0
MN	MN	Reading	3	1	Does Not Meet	0	355	1
MN	MN	Reading	3	2	Partially Meets	356	426	1
MN	MN	Reading	3	3	Meets Standards	427	591	1
MN	MN	Reading	3	4	Exceeds	592	1400	1
MN	MN	Reading	4	1	Does Not Meet	0	435	1
MN	MN	Reading	4	2	Partially Meets	436	528	1
MN	MN	Reading	4	3	Meets Standards	529	723	1
MN	MN	Reading	4	4	Exceeds	724	1400	1
MN	MN	Reading	5	1	Does Not Meet	0	469	1
MN	MN	Reading	5	2	Partially Meets	470	576	1
MN	MN	Reading	5	3	Meets Standards	577	841	1
MN	MN	Reading	5	4	Exceeds	842	1400	1
MN	MN	Reading	6	1	Does Not Meet	0	557	1
MN	MN	Reading	6	2	Partially Meets	558	685	1
MN	MN	Reading	6	3	Meets Standards	686	946	1
MN	MN	Reading	6	4	Exceeds	947	1400	1
MN	MN	Reading	7	1	Does Not Meet	0	649	1
MN	MN	Reading	7	2	Partially Meets	650	791	1
MN	MN	Reading	7	3	Meets Standards	792	1060	1
MN	MN	Reading	7	4	Exceeds	1061	1400	1
MN	MN	Reading	8	1	Does Not Meet	0	750	0
MN	MN	Reading	8	2	Partially Meets	751	904	0
MN	MN	Reading	8	3	Meets Standards	905	1217	0
MN	MN	Reading	8	4	Exceeds	1218	1400	0
MN	MN	Reading	9	1	Does Not Meet	0	858	0
MN	MN	Reading	9	2	Partially Meets	859	979	0
MN	MN	Reading	9	3	Meets Standards	980	1277	0
MN	MN	Reading	9	4	Exceeds	1278	1400	0
MN	MN	Reading	10	1	Does Not Meet	0	893	0
MN	MN	Reading	10	2	Partially Meets	894	1047	0
MN	MN	Reading	10	3	Meets Standards	1048	1307	0
MN	MN	Reading	10	4	Exceeds	1308	1400	0
MN	MN	Reading	11	1	Does Not Meet	0	917	0
MN	MN	Reading	11	2	Partially Meets	918	1104	0
MN	MN	Reading	11	3	Meets Standards	1105	1317	0
MN	MN	Reading	11	4	Exceeds	1318	1400	0
MN	MN	Reading	12	1	Does Not Meet	0	958	0
MN	MN	Reading	12	2	Partially Meets	959	1170	0
MN	MN	Reading	12	3	Meets Standards	1171	1328	0
MN	MN	Reading	12	4	Exceeds	1329	1400	0
MO	MO	Math	1	1	Below Basic	0	261	0
MO	MO	Math	1	2	Basic	262	403	0
MO	MO	Math	1	3	Proficient	404	504	0
MO	MO	Math	1	4	Advanced	505	1400	0
MO	MO	Math	2	1	Below Basic	0	390	0
MO	MO	Math	2	2	Basic	391	515	0
MO	MO	Math	2	3	Proficient	516	605	0
MO	MO	Math	2	4	Advanced	606	1400	0
MO	MO	Math	3	1	Below Basic	0	451	1
MO	MO	Math	3	2	Basic	452	611	1
MO	MO	Math	3	3	Proficient	612	692	1
MO	MO	Math	3	4	Advanced	693	1400	1
MO	MO	Math	4	1	Below Basic	0	511	1
MO	MO	Math	4	2	Basic	512	682	1
MO	MO	Math	4	3	Proficient	683	770	1
MO	MO	Math	4	4	Advanced	771	1400	1
MO	MO	Math	5	1	Below Basic	0	559	1
MO	MO	Math	5	2	Basic	560	729	1
MO	MO	Math	5	3	Proficient	730	808	1
MO	MO	Math	5	4	Advanced	809	1400	1
MO	MO	Math	6	1	Below Basic	0	616	1
MO	MO	Math	6	2	Basic	617	757	1
MO	MO	Math	6	3	Proficient	758	851	1
MO	MO	Math	6	4	Advanced	852	1400	1
MO	MO	Math	7	1	Below Basic	0	661	1
MO	MO	Math	7	2	Basic	662	780	1
MO	MO	Math	7	3	Proficient	781	881	1
MO	MO	Math	7	4	Advanced	882	1400	1
MO	MO	Math	8	1	Below Basic	0	699	1
MO	MO	Math	8	2	Basic	700	808	1
MO	MO	Math	8	3	Proficient	809	895	1
MO	MO	Math	8	4	Advanced	896	1400	1
MO	MO	Math	9	1	Below Basic	0	711	0
MO	MO	Math	9	2	Basic	712	812	0
MO	MO	Math	9	3	Proficient	813	899	0
MO	MO	Math	9	4	Advanced	900	1400	0
MO	MO	Math	10	1	Below Basic	0	714	0
MO	MO	Math	10	2	Basic	715	816	0
MO	MO	Math	10	3	Proficient	817	904	0
MO	MO	Math	10	4	Advanced	905	1400	0
MO	MO	Math	11	1	Below Basic	0	728	0
MO	MO	Math	11	2	Basic	729	829	0
MO	MO	Math	11	3	Proficient	830	921	0
MO	MO	Math	11	4	Advanced	922	1400	0
MO	MO	Math	12	1	Below Basic	0	731	0
MO	MO	Math	12	2	Basic	732	845	0
MO	MO	Math	12	3	Proficient	846	928	0
MO	MO	Math	12	4	Advanced	929	1400	0
MO	MO	Reading	1	1	Below Basic	0	71	0
MO	MO	Reading	1	2	Basic	72	194	0
MO	MO	Reading	1	3	Proficient	195	267	0
MO	MO	Reading	1	4	Advanced	268	1400	0
MO	MO	Reading	2	1	Below Basic	0	121	0
MO	MO	Reading	2	2	Basic	122	352	0
MO	MO	Reading	2	3	Proficient	353	439	0
MO	MO	Reading	2	4	Advanced	440	1400	0
MO	MO	Reading	3	1	Below Basic	0	211	1
MO	MO	Reading	3	2	Basic	212	461	1
MO	MO	Reading	3	3	Proficient	462	559	1
MO	MO	Reading	3	4	Advanced	560	1400	1
MO	MO	Reading	4	1	Below Basic	0	308	1
MO	MO	Reading	4	2	Basic	309	532	1
MO	MO	Reading	4	3	Proficient	533	681	1
MO	MO	Reading	4	4	Advanced	682	1400	1
MO	MO	Reading	5	1	Below Basic	0	345	1
MO	MO	Reading	5	2	Basic	346	602	1
MO	MO	Reading	5	3	Proficient	603	814	1
MO	MO	Reading	5	4	Advanced	815	1400	1
MO	MO	Reading	6	1	Below Basic	0	435	1
MO	MO	Reading	6	2	Basic	436	714	1
MO	MO	Reading	6	3	Proficient	715	979	1
MO	MO	Reading	6	4	Advanced	980	1400	1
MO	MO	Reading	7	1	Below Basic	0	508	1
MO	MO	Reading	7	2	Basic	509	812	1
MO	MO	Reading	7	3	Proficient	813	1122	1
MO	MO	Reading	7	4	Advanced	1123	1400	1
MO	MO	Reading	8	1	Below Basic	0	478	1
MO	MO	Reading	8	2	Basic	479	926	1
MO	MO	Reading	8	3	Proficient	927	1200	1
MO	MO	Reading	8	4	Advanced	1201	1400	1
MO	MO	Reading	9	1	Below Basic	0	564	0
MO	MO	Reading	9	2	Basic	565	1041	0
MO	MO	Reading	9	3	Proficient	1042	1264	0
MO	MO	Reading	9	4	Advanced	1265	1400	0
MO	MO	Reading	10	1	Below Basic	0	582	0
MO	MO	Reading	10	2	Basic	583	1103	0
MO	MO	Reading	10	3	Proficient	1104	1301	0
MO	MO	Reading	10	4	Advanced	1302	1400	0
MO	MO	Reading	11	1	Below Basic	0	611	0
MO	MO	Reading	11	2	Basic	612	1158	0
MO	MO	Reading	11	3	Proficient	1159	1315	0
MO	MO	Reading	11	4	Advanced	1316	1400	0
MO	MO	Reading	12	1	Below Basic	0	627	0
MO	MO	Reading	12	2	Basic	628	1208	0
MO	MO	Reading	12	3	Proficient	1209	1327	0
MO	MO	Reading	12	4	Advanced	1328	1400	0
MS	MS	Math	1	1	Minimal	0	309	0
MS	MS	Math	1	2	Basic	310	379	0
MS	MS	Math	1	3	Proficient	380	549	0
MS	MS	Math	1	4	Advanced	550	1400	0
MS	MS	Math	2	1	Minimal	0	430	0
