vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,linked,ProfFlag
OK,OK,Reading,11,1,Unsatisfactory,0,707,0,0
OK,OK,Reading,11,2,Limited Knowledge,708,881,0,0
OK,OK,Reading,11,3,Proficient,882,1320,0,1
OK,OK,Reading,11,4,Advanced,1321,1400,0,1
OK,OK,Reading,12,1,Unsatisfactory,0,736,0,0
OK,OK,Reading,12,2,Limited Knowledge,737,907,0,0
OK,OK,Reading,12,3,Proficient,908,1330,0,1
OK,OK,Reading,12,4,Advanced,1331,1400,0,1
OR,OR,Math,1,1,Level 1,0,336,0,0
OR,OR,Math,1,2,Level 2,337,417,0,0
OR,OR,Math,1,3,Level 3,418,498,0,1
OR,OR,Math,1,4,Level 4,499,1400,0,1
OR,OR,Math,2,1,Level 1,0,457,0,0
OR,OR,Math,2,2,Level 2,458,528,0,0
OR,OR,Math,2,3,Level 3,529,601,0,1
OR,OR,Math,2,4,Level 4,602,1400,0,1
OR,OR,Math,3,1,Level 1,0,546,1,0
OR,OR,Math,3,2,Level 2,547,620,1,0
OR,OR,Math,3,3,Level 3,621,686,1,1
OR,OR,Math,3,4,Level 4,687,1400,1,1
OR,OR,Math,4,1,Level 1,0,602,1,0
OR,OR,Math,4,2,Level 2,603,695,1,0
OR,OR,Math,4,3,Level 3,696,771,1,1
OR,OR,Math,4,4,Level 4,772,1400,1,1
OR,OR,Math,5,1,Level 1,0,692,1,0
OR,OR,Math,5,2,Level 2,693,781,1,0
OR,OR,Math,5,3,Level 3,782,826,1,1
OR,OR,Math,5,4,Level 4,827,1400,1,1
OR,OR,Math,6,1,Level 1,0,716,1,0
OR,OR,Math,6,2,Level 2,717,807,1,0
OR,OR,Math,6,3,Level 3,808,859,1,1
OR,OR,Math,6,4,Level 4,860,1400,1,1
OR,OR,Math,7,1,Level 1,0,745,1,0
OR,OR,Math,7,2,Level 2,746,830,1,0
OR,OR,Math,7,3,Level 3,831,885,1,1
OR,OR,Math,7,4,Level 4,886,1400,1,1
OR,OR,Math,8,1,Level 1,0,783,1,0
OR,OR,Math,8,2,Level 2,784,851,1,0
OR,OR,Math,8,3,Level 3,852,891,1,1
OR,OR,Math,8,4,Level 4,892,1400,1,1
OR,OR,Math,9,1,Level 1,0,790,0,0
OR,OR,Math,9,2,Level 2,791,852,0,0
OR,OR,Math,9,3,Level 3,853,895,0,1
OR,OR,Math,9,4,Level 4,896,1400,0,1
OR,OR,Math,10,1,Level 1,0,796,0,0
OR,OR,Math,10,2,Level 2,797,858,0,0
OR,OR,Math,10,3,Level 3,859,900,0,1
OR,OR,Math,10,4,Level 4,901,1400,0,1
OR,OR,Math,11,1,Level 1,0,813,0,0
OR,OR,Math,11,2,Level 2,814,873,0,0
OR,OR,Math,11,3,Level 3,874,918,0,1
OR,OR,Math,11,4,Level 4,919,1400,0,1
OR,OR,Math,12,1,Level 1,0,826,0,0
OR,OR,Math,12,2,Level 2,827,890,0,0
OR,OR,Math,12,3,Level 3,891,925,0,1
OR,OR,Math,12,4,Level 4,926,1400,0,1
OR,OR,Reading,1,1,Level 1,0,90,0,0
OR,OR,Reading,1,2,Level 2,91,165,0,0
OR,OR,Reading,1,3,Level 3,166,248,0,1
OR,OR,Reading,1,4,Level 4,249,1400,0,1
OR,OR,Reading,2,1,Level 1,0,232,0,0
OR,OR,Reading,2,2,Level 2,233,337,0,0
OR,OR,Reading,2,3,Level 3,338,435,0,1
OR,OR,Reading,2,4,Level 4,436,1400,0,1
OR,OR,Reading,3,1,Level 1,0,332,1,0
OR,OR,Reading,3,2,Level 2,333,454,1,0
OR,OR,Reading,3,3,Level 3,455,561,1,1
OR,OR,Reading,3,4,Level 4,562,1400,1,1
OR,OR,Reading,4,1,Level 1,0,434,1,0
OR,OR,Reading,4,2,Level 2,435,530,1,0
OR,OR,Reading,4,3,Level 3,531,660,1,1
OR,OR,Reading,4,4,Level 4,661,1400,1,1
OR,OR,Reading,5,1,Level 1,0,483,1,0
OR,OR,Reading,5,2,Level 2,484,599,1,0
OR,OR,Reading,5,3,Level 3,600,852,1,1
OR,OR,Reading,5,4,Level 4,853,1400,1,1
OR,OR,Reading,6,1,Level 1,0,499,1,0
OR,OR,Reading,6,2,Level 2,500,691,1,0
OR,OR,Reading,6,3,Level 3,692,1015,1,1
OR,OR,Reading,6,4,Level 4,1016,1400,1,1
OR,OR,Reading,7,1,Level 1,0,576,1,0
OR,OR,Reading,7,2,Level 2,577,772,1,0
OR,OR,Reading,7,3,Level 3,773,1168,1,1
OR,OR,Reading,7,4,Level 4,1169,1400,1,1
OR,OR,Reading,8,1,Level 1,0,589,1,0
OR,OR,Reading,8,2,Level 2,590,857,1,0
OR,OR,Reading,8,3,Level 3,858,1249,1,1
OR,OR,Reading,8,4,Level 4,1250,1400,1,1
OR,OR,Reading,9,1,Level 1,0,661,0,0
OR,OR,Reading,9,2,Level 2,662,918,0,0
OR,OR,Reading,9,3,Level 3,919,1291,0,1
OR,OR,Reading,9,4,Level 4,1292,1400,0,1
OR,OR,Reading,10,1,Level 1,0,674,0,0
OR,OR,Reading,10,2,Level 2,675,957,0,0
OR,OR,Reading,10,3,Level 3,958,1314,0,1
OR,OR,Reading,10,4,Level 4,1315,1400,0,1
OR,OR,Reading,11,1,Level 1,0,715,0,0
OR,OR,Reading,11,2,Level 2,716,992,0,0
OR,OR,Reading,11,3,Level 3,993,1321,0,1
OR,OR,Reading,11,4,Level 4,1322,1400,0,1
OR,OR,Reading,12,1,Level 1,0,761,0,0
OR,OR,Reading,12,2,Level 2,762,1079,0,0
OR,OR,Reading,12,3,Level 3,1080,1332,0,1
OR,OR,Reading,12,4,Level 4,1333,1400,0,1
PA,PA,Math,1,1,Below Basic,0,352,0,0
PA,PA,Math,1,2,Basic,353,424,0,0
PA,PA,Math,1,3,Proficient,425,491,0,1
PA,PA,Math,1,4,Advanced,492,1400,0,1
PA,PA,Math,2,1,Below Basic,0,471,0,0
PA,PA,Math,2,2,Basic,472,534,0,0
PA,PA,Math,2,3,Proficient,535,595,0,1
PA,PA,Math,2,4,Advanced,596,1400,0,1
PA,PA,Math,3,1,Below Basic,0,559,1,0
PA,PA,Math,3,2,Basic,560,624,1,0
PA,PA,Math,3,3,Proficient,625,675,1,1
PA,PA,Math,3,4,Advanced,676,1400,1,1
PA,PA,Math,4,1,Below Basic,0,623,1,0
PA,PA,Math,4,2,Basic,624,703,1,0
PA,PA,Math,4,3,Proficient,704,761,1,1
PA,PA,Math,4,4,Advanced,762,1400,1,1
PA,PA,Math,5,1,Below Basic,0,667,1,0
PA,PA,Math,5,2,Basic,668,776,1,0
PA,PA,Math,5,3,Proficient,777,828,1,1
PA,PA,Math,5,4,Advanced,829,1400,1,1
PA,PA,Math,6,1,Below Basic,0,721,1,0
PA,PA,Math,6,2,Basic,722,812,1,0
PA,PA,Math,6,3,Proficient,813,872,1,1
PA,PA,Math,6,4,Advanced,873,1400,1,1
PA,PA,Math,7,1,Below Basic,0,767,1,0
PA,PA,Math,7,2,Basic,768,836,1,0
PA,PA,Math,7,3,Proficient,837,888,1,1
PA,PA,Math,7,4,Advanced,889,1400,1,1
PA,PA,Math,8,1,Below Basic,0,808,1,0
PA,PA,Math,8,2,Basic,809,871,1,0
PA,PA,Math,8,3,Proficient,872,917,1,1
PA,PA,Math,8,4,Advanced,918,1400,1,1
PA,PA,Math,9,1,Below Basic,0,816,0,0
PA,PA,Math,9,2,Basic,817,874,0,0
PA,PA,Math,9,3,Proficient,875,921,0,1
PA,PA,Math,9,4,Advanced,922,1400,0,1
PA,PA,Math,10,1,Below Basic,0,821,0,0
PA,PA,Math,10,2,Basic,822,879,0,0
PA,PA,Math,10,3,Proficient,880,928,0,1
PA,PA,Math,10,4,Advanced,929,1400,0,1
PA,PA,Math,11,1,Below Basic,0,835,0,0
PA,PA,Math,11,2,Basic,836,896,0,0
PA,PA,Math,11,3,Proficient,897,946,0,1
PA,PA,Math,11,4,Advanced,947,1400,0,1
PA,PA,Math,12,1,Below Basic,0,850,0,0
PA,PA,Math,12,2,Basic,851,906,0,0
PA,PA,Math,12,3,Proficient,907,954,0,1
PA,PA,Math,12,4,Advanced,955,1400,0,1
PA,PA,Reading,1,1,Below Basic,0,76,0,0
PA,PA,Reading,1,2,Basic,77,136,0,0
PA,PA,Reading,1,3,Proficient,137,293,0,1
PA,PA,Reading,1,4,Advanced,294,1400,0,1
PA,PA,Reading,2,1,Below Basic,0,161,0,0
PA,PA,Reading,2,2,Basic,162,304,0,0
PA,PA,Reading,2,3,Proficient,305,479,0,1
PA,PA,Reading,2,4,Advanced,480,1400,0,1
PA,PA,Reading,3,1,Below Basic,0,254,1,0
PA,PA,Reading,3,2,Basic,255,411,1,0
PA,PA,Reading,3,3,Proficient,412,614,1,1
PA,PA,Reading,3,4,Advanced,615,1400,1,1
PA,PA,Reading,4,1,Below Basic,0,340,1,0
PA,PA,Reading,4,2,Basic,341,497,1,0
PA,PA,Reading,4,3,Proficient,498,670,1,1
PA,PA,Reading,4,4,Advanced,671,1400,1,1
PA,PA,Reading,5,1,Below Basic,0,421,1,0
PA,PA,Reading,5,2,Basic,422,563,1,0
PA,PA,Reading,5,3,Proficient,564,853,1,1
PA,PA,Reading,5,4,Advanced,854,1400,1,1
PA,PA,Reading,6,1,Below Basic,0,432,1,0
PA,PA,Reading,6,2,Basic,433,652,1,0
PA,PA,Reading,6,3,Proficient,653,944,1,1
PA,PA,Reading,6,4,Advanced,945,1400,1,1
PA,PA,Reading,7,1,Below Basic,0,433,1,0
PA,PA,Reading,7,2,Basic,434,761,1,0
PA,PA,Reading,7,3,Proficient,762,1122,1,1
PA,PA,Reading,7,4,Advanced,1123,1400,1,1
PA,PA,Reading,8,1,Below Basic,0,541,1,0
PA,PA,Reading,8,2,Basic,542,844,1,0
PA,PA,Reading,8,3,Proficient,845,1238,1,1
PA,PA,Reading,8,4,Advanced,1239,1400,1,1
PA,PA,Reading,9,1,Below Basic,0,622,0,0
PA,PA,Reading,9,2,Basic,623,917,0,0
PA,PA,Reading,9,3,Proficient,918,1290,0,1
PA,PA,Reading,9,4,Advanced,1291,1400,0,1
PA,PA,Reading,10,1,Below Basic,0,635,0,0
PA,PA,Reading,10,2,Basic,636,956,0,0
PA,PA,Reading,10,3,Proficient,957,1313,0,1
PA,PA,Reading,10,4,Advanced,1314,1400,0,1
PA,PA,Reading,11,1,Below Basic,0,664,0,0
PA,PA,Reading,11,2,Basic,665,991,0,0
PA,PA,Reading,11,3,Proficient,992,1320,0,1
PA,PA,Reading,11,4,Advanced,1321,1400,0,1
PA,PA,Reading,12,1,Below Basic,0,695,0,0
PA,PA,Reading,12,2,Basic,696,1078,0,0
PA,PA,Reading,12,3,Proficient,1079,1331,0,1
PA,PA,Reading,12,4,Advanced,1332,1400,0,1
RI,RI,Math,1,1,Level 1,0,297,0,0
RI,RI,Math,1,2,Level 2,298,381,0,0
RI,RI,Math,1,3,Level 3,382,448,0,0
RI,RI,Math,1,4,Level 4,449,569,0,1
RI,RI,Math,1,5,Level 5,570,1400,0,1
RI,RI,Math,2,1,Level 1,0,422,0,0
RI,RI,Math,2,2,Level 2,423,497,0,0
RI,RI,Math,2,3,Level 3,498,557,0,0
RI,RI,Math,2,4,Level 4,558,659,0,1
RI,RI,Math,2,5,Level 5,660,1400,0,1
RI,RI,Math,3,1,Level 1,0,503,1,0
RI,RI,Math,3,2,Level 2,504,588,1,0
RI,RI,Math,3,3,Level 3,589,648,1,0
RI,RI,Math,3,4,Level 4,649,742,1,1
RI,RI,Math,3,5,Level 5,743,1400,1,1
RI,RI,Math,4,1,Level 1,0,561,1,0
RI,RI,Math,4,2,Level 2,562,661,1,0
RI,RI,Math,4,3,Level 3,662,735,1,0
RI,RI,Math,4,4,Level 4,736,850,1,1
RI,RI,Math,4,5,Level 5,851,1400,1,1
RI,RI,Math,5,1,Level 1,0,613,1,0
RI,RI,Math,5,2,Level 2,614,720,1,0
RI,RI,Math,5,3,Level 3,721,804,1,0
RI,RI,Math,5,4,Level 4,805,901,1,1
RI,RI,Math,5,5,Level 5,902,1400,1,1
RI,RI,Math,6,1,Level 1,0,649,1,0
RI,RI,Math,6,2,Level 2,650,756,1,0
RI,RI,Math,6,3,Level 3,757,826,1,0
RI,RI,Math,6,4,Level 4,827,925,1,1
RI,RI,Math,6,5,Level 5,926,1400,1,1
RI,RI,Math,7,1,Level 1,0,686,1,0
RI,RI,Math,7,2,Level 2,687,777,1,0
RI,RI,Math,7,3,Level 3,778,860,1,0
RI,RI,Math,7,4,Level 4,861,960,1,1
RI,RI,Math,7,5,Level 5,961,1400,1,1
RI,RI,Math,8,1,Level 1,0,738,1,0
RI,RI,Math,8,2,Level 2,739,815,1,0
RI,RI,Math,8,3,Level 3,816,875,1,0
RI,RI,Math,8,4,Level 4,876,1007,1,1
RI,RI,Math,8,5,Level 5,1008,1400,1,1
RI,RI,Math,9,1,Level 1,0,747,0,0
RI,RI,Math,9,2,Level 2,748,819,0,0
RI,RI,Math,9,3,Level 3,820,877,0,0
RI,RI,Math,9,4,Level 4,878,1008,0,1
RI,RI,Math,9,5,Level 5,1009,1400,0,1
RI,RI,Math,10,1,Level 1,0,748,0,0
RI,RI,Math,10,2,Level 2,749,825,0,0
RI,RI,Math,10,3,Level 3,826,883,0,0
RI,RI,Math,10,4,Level 4,884,1024,0,1
RI,RI,Math,10,5,Level 5,1025,1400,0,1
RI,RI,Math,11,1,Level 1,0,769,0,0
RI,RI,Math,11,2,Level 2,770,839,0,0
RI,RI,Math,11,3,Level 3,840,900,0,0
RI,RI,Math,11,4,Level 4,901,1036,0,1
RI,RI,Math,11,5,Level 5,1037,1400,0,1
RI,RI,Math,12,1,Level 1,0,783,0,0
RI,RI,Math,12,2,Level 2,784,855,0,0
RI,RI,Math,12,3,Level 3,856,910,0,0
RI,RI,Math,12,4,Level 4,911,1076,0,1
RI,RI,Math,12,5,Level 5,1077,1400,0,1
RI,RI,Reading,1,1,Level 1,0,85,0,0
RI,RI,Reading,1,2,Level 2,86,134,0,0
RI,RI,Reading,1,3,Level 3,135,214,0,0
RI,RI,Reading,1,4,Level 4,215,460,0,1
RI,RI,Reading,1,5,Level 5,461,1400,0,1
RI,RI,Reading,2,1,Level 1,0,203,0,0
RI,RI,Reading,2,2,Level 2,204,301,0,0
RI,RI,Reading,2,3,Level 3,302,391,0,0
RI,RI,Reading,2,4,Level 4,392,658,0,1
RI,RI,Reading,2,5,Level 5,659,1400,0,1
RI,RI,Reading,3,1,Level 1,0,303,1,0
RI,RI,Reading,3,2,Level 2,304,412,1,0
RI,RI,Reading,3,3,Level 3,413,513,1,0
RI,RI,Reading,3,4,Level 4,514,923,1,1
RI,RI,Reading,3,5,Level 5,924,1400,1,1
RI,RI,Reading,4,1,Level 1,0,334,1,0
RI,RI,Reading,4,2,Level 2,335,441,1,0
RI,RI,Reading,4,3,Level 3,442,570,1,0
RI,RI,Reading,4,4,Level 4,571,1019,1,1
RI,RI,Reading,4,5,Level 5,1020,1400,1,1
RI,RI,Reading,5,1,Level 1,0,371,1,0
RI,RI,Reading,5,2,Level 2,372,507,1,0
RI,RI,Reading,5,3,Level 3,508,662,1,0
RI,RI,Reading,5,4,Level 4,663,1178,1,1
RI,RI,Reading,5,5,Level 5,1179,1400,1,1
RI,RI,Reading,6,1,Level 1,0,416,1,0
RI,RI,Reading,6,2,Level 2,417,560,1,0
RI,RI,Reading,6,3,Level 3,561,776,1,0
RI,RI,Reading,6,4,Level 4,777,1251,1,1
RI,RI,Reading,6,5,Level 5,1252,1400,1,1
RI,RI,Reading,7,1,Level 1,0,466,1,0
RI,RI,Reading,7,2,Level 2,467,614,1,0
RI,RI,Reading,7,3,Level 3,615,829,1,0
RI,RI,Reading,7,4,Level 4,830,1292,1,1
RI,RI,Reading,7,5,Level 5,1293,1400,1,1
RI,RI,Reading,8,1,Level 1,0,526,1,0
RI,RI,Reading,8,2,Level 2,527,678,1,0
RI,RI,Reading,8,3,Level 3,679,908,1,0
RI,RI,Reading,8,4,Level 4,909,1320,1,1
RI,RI,Reading,8,5,Level 5,1321,1400,1,1
RI,RI,Reading,9,1,Level 1,0,596,1,0
RI,RI,Reading,9,2,Level 2,597,825,1,0
RI,RI,Reading,9,3,Level 3,826,1035,1,0
RI,RI,Reading,9,4,Level 4,1036,1324,1,1
RI,RI,Reading,9,5,Level 5,1325,1400,1,1
RI,RI,Reading,10,1,Level 1,0,684,1,0
RI,RI,Reading,10,2,Level 2,685,900,1,0
RI,RI,Reading,10,3,Level 3,901,1075,1,0
RI,RI,Reading,10,4,Level 4,1076,1325,1,1
RI,RI,Reading,10,5,Level 5,1326,1400,1,1
RI,RI,Reading,11,1,Level 1,0,715,0,0
RI,RI,Reading,11,2,Level 2,716,921,0,0
RI,RI,Reading,11,3,Level 3,922,1130,0,0
RI,RI,Reading,11,4,Level 4,1131,1328,0,1
RI,RI,Reading,11,5,Level 5,1329,1400,0,1
RI,RI,Reading,12,1,Level 1,0,761,0,0
RI,RI,Reading,12,2,Level 2,762,968,0,0
RI,RI,Reading,12,3,Level 3,969,1190,0,0
RI,RI,Reading,12,4,Level 4,1191,1340,0,1
RI,RI,Reading,12,5,Level 5,1341,1400,0,1
SC,SC,Math,1,1,Does Not Meet,0,345,0,0
SC,SC,Math,1,2,Approaches,346,408,0,0
SC,SC,Math,1,3,Meets,409,480,0,1
SC,SC,Math,1,4,Exceeds,481,1400,0,1
SC,SC,Math,2,1,Does Not Meet,0,462,0,0
SC,SC,Math,2,2,Approaches,463,519,0,0
SC,SC,Math,2,3,Meets,520,583,0,1
SC,SC,Math,2,4,Exceeds,584,1400,0,1
SC,SC,Math,3,1,Does Not Meet,0,550,1,0
SC,SC,Math,3,2,Approaches,551,608,1,0
SC,SC,Math,3,3,Meets,609,671,1,1
SC,SC,Math,3,4,Exceeds,672,1400,1,1
SC,SC,Math,4,1,Does Not Meet,0,615,1,0
SC,SC,Math,4,2,Approaches,616,692,1,0
SC,SC,Math,4,3,Meets,693,736,1,1
SC,SC,Math,4,4,Exceeds,737,1400,1,1
SC,SC,Math,5,1,Does Not Meet,0,661,1,0
SC,SC,Math,5,2,Approaches,662,747,1,0
SC,SC,Math,5,3,Meets,748,808,1,1
SC,SC,Math,5,4,Exceeds,809,1400,1,1
SC,SC,Math,6,1,Does Not Meet,0,694,1,0
SC,SC,Math,6,2,Approaches,695,789,1,0
SC,SC,Math,6,3,Meets,790,844,1,1
SC,SC,Math,6,4,Exceeds,845,1400,1,1
SC,SC,Math,7,1,Does Not Meet,0,725,1,0
SC,SC,Math,7,2,Approaches,726,834,1,0
SC,SC,Math,7,3,Meets,835,879,1,1
SC,SC,Math,7,4,Exceeds,880,1400,1,1
SC,SC,Math,8,1,Does Not Meet,0,764,1,0
SC,SC,Math,8,2,Approaches,765,851,1,0
SC,SC,Math,8,3,Meets,852,896,1,1
SC,SC,Math,8,4,Exceeds,897,1400,1,1
SC,SC,Math,9,1,Does Not Meet,0,773,0,0
SC,SC,Math,9,2,Approaches,774,852,0,0
SC,SC,Math,9,3,Meets,853,898,0,1
SC,SC,Math,9,4,Exceeds,899,1400,0,1
SC,SC,Math,10,1,Does Not Meet,0,776,0,0
SC,SC,Math,10,2,Approaches,777,858,0,0
SC,SC,Math,10,3,Meets,859,903,0,1
SC,SC,Math,10,4,Exceeds,904,1400,0,1
SC,SC,Math,11,1,Does Not Meet,0,796,0,0
SC,SC,Math,11,2,Approaches,797,873,0,0
SC,SC,Math,11,3,Meets,874,918,0,1
SC,SC,Math,11,4,Exceeds,919,1400,0,1
SC,SC,Math,12,1,Does Not Meet,0,811,0,0
SC,SC,Math,12,2,Approaches,812,890,0,0
SC,SC,Math,12,3,Meets,891,925,0,1
SC,SC,Math,12,4,Exceeds,926,1400,0,1
SC,SC,Reading,1,1,Does Not Meet,0,87,0,0
SC,SC,Reading,1,2,Approaches,88,170,0,0
SC,SC,Reading,1,3,Meets,171,272,0,1
SC,SC,Reading,1,4,Exceeds,273,1400,0,1
SC,SC,Reading,2,1,Does Not Meet,0,212,0,0
SC,SC,Reading,2,2,Approaches,213,333,0,0
SC,SC,Reading,2,3,Meets,334,454,0,1
SC,SC,Reading,2,4,Exceeds,455,1400,0,1
SC,SC,Reading,3,1,Does Not Meet,0,305,1,0
SC,SC,Reading,3,2,Approaches,306,444,1,0
SC,SC,Reading,3,3,Meets,445,578,1,1
SC,SC,Reading,3,4,Exceeds,579,1400,1,1
SC,SC,Reading,4,1,Does Not Meet,0,397,1,0
SC,SC,Reading,4,2,Approaches,398,530,1,0
SC,SC,Reading,4,3,Meets,531,703,1,1
SC,SC,Reading,4,4,Exceeds,704,1400,1,1
SC,SC,Reading,5,1,Does Not Meet,0,462,1,0
SC,SC,Reading,5,2,Approaches,463,646,1,0
SC,SC,Reading,5,3,Meets,647,879,1,1
SC,SC,Reading,5,4,Exceeds,880,1400,1,1
SC,SC,Reading,6,1,Does Not Meet,0,480,1,0
SC,SC,Reading,6,2,Approaches,481,724,1,0
SC,SC,Reading,6,3,Meets,725,951,1,1
SC,SC,Reading,6,4,Exceeds,952,1400,1,1
SC,SC,Reading,7,1,Does Not Meet,0,536,1,0
SC,SC,Reading,7,2,Approaches,537,814,1,0
SC,SC,Reading,7,3,Meets,815,1088,1,1
SC,SC,Reading,7,4,Exceeds,1089,1400,1,1
SC,SC,Reading,8,1,Does Not Meet,0,598,1,0
SC,SC,Reading,8,2,Approaches,599,875,1,0
SC,SC,Reading,8,3,Meets,876,1205,1,1
SC,SC,Reading,8,4,Exceeds,1206,1400,1,1
SC,SC,Reading,9,1,Does Not Meet,0,668,0,0
SC,SC,Reading,9,2,Approaches,669,935,0,0
SC,SC,Reading,9,3,Meets,936,1246,0,1
SC,SC,Reading,9,4,Exceeds,1247,1400,0,1
SC,SC,Reading,10,1,Does Not Meet,0,679,0,0
SC,SC,Reading,10,2,Approaches,680,970,0,0
SC,SC,Reading,10,3,Meets,971,1290,0,1
SC,SC,Reading,10,4,Exceeds,1291,1400,0,1
SC,SC,Reading,11,1,Does Not Meet,0,720,0,0
SC,SC,Reading,11,2,Approaches,721,1020,0,0
SC,SC,Reading,11,3,Meets,1021,1306,0,1
SC,SC,Reading,11,4,Exceeds,1307,1400,0,1
SC,SC,Reading,12,1,Does Not Meet,0,768,0,0
SC,SC,Reading,12,2,Approaches,769,1098,0,0
SC,SC,Reading,12,3,Meets,1099,1323,0,1
SC,SC,Reading,12,4,Exceeds,1324,1400,0,1
SD,SD,Math,1,1,Level 1,0,336,0,0
SD,SD,Math,1,2,Level 2,337,417,0,0
SD,SD,Math,1,3,Level 3,418,498,0,1
SD,SD,Math,1,4,Level 4,499,1400,0,1
SD,SD,Math,2,1,Level 1,0,457,0,0
SD,SD,Math,2,2,Level 2,458,528,0,0
SD,SD,Math,2,3,Level 3,529,601,0,1
SD,SD,Math,2,4,Level 4,602,1400,0,1
SD,SD,Math,3,1,Level 1,0,546,1,0
SD,SD,Math,3,2,Level 2,547,620,1,0
SD,SD,Math,3,3,Level 3,621,686,1,1
SD,SD,Math,3,4,Level 4,687,1400,1,1
SD,SD,Math,4,1,Level 1,0,602,1,0
SD,SD,Math,4,2,Level 2,603,695,1,0
SD,SD,Math,4,3,Level 3,696,771,1,1
SD,SD,Math,4,4,Level 4,772,1400,1,1
SD,SD,Math,5,1,Level 1,0,692,1,0
SD,SD,Math,5,2,Level 2,693,781,1,0
SD,SD,Math,5,3,Level 3,782,826,1,1
SD,SD,Math,5,4,Level 4,827,1400,1,1
SD,SD,Math,6,1,Level 1,0,716,1,0
SD,SD,Math,6,2,Level 2,717,807,1,0
SD,SD,Math,6,3,Level 3,808,859,1,1
SD,SD,Math,6,4,Level 4,860,1400,1,1
SD,SD,Math,7,1,Level 1,0,745,1,0
SD,SD,Math,7,2,Level 2,746,830,1,0
SD,SD,Math,7,3,Level 3,831,885,1,1
SD,SD,Math,7,4,Level 4,886,1400,1,1
SD,SD,Math,8,1,Level 1,0,783,1,0
SD,SD,Math,8,2,Level 2,784,851,1,0
SD,SD,Math,8,3,Level 3,852,891,1,1
SD,SD,Math,8,4,Level 4,892,1400,1,1
SD,SD,Math,9,1,Level 1,0,790,0,0
SD,SD,Math,9,2,Level 2,791,852,0,0
SD,SD,Math,9,3,Level 3,853,895,0,1
SD,SD,Math,9,4,Level 4,896,1400,0,1
SD,SD,Math,10,1,Level 1,0,796,0,0
SD,SD,Math,10,2,Level 2,797,858,0,0
SD,SD,Math,10,3,Level 3,859,900,0,1
SD,SD,Math,10,4,Level 4,901,1400,0,1
SD,SD,Math,11,1,Level 1,0,813,0,0
SD,SD,Math,11,2,Level 2,814,873,0,0
SD,SD,Math,11,3,Level 3,874,918,0,1
SD,SD,Math,11,4,Level 4,919,1400,0,1
SD,SD,Math,12,1,Level 1,0,826,0,0
SD,SD,Math,12,2,Level 2,827,890,0,0
SD,SD,Math,12,3,Level 3,891,925,0,1
SD,SD,Math,12,4,Level 4,926,1400,0,1
SD,SD,Reading,1,1,Level 1,0,90,0,0
SD,SD,Reading,1,2,Level 2,91,165,0,0
SD,SD,Reading,1,3,Level 3,166,248,0,1
SD,SD,Reading,1,4,Level 4,249,1400,0,1
SD,SD,Reading,2,1,Level 1,0,232,0,0
SD,SD,Reading,2,2,Level 2,233,337,0,0
SD,SD,Reading,2,3,Level 3,338,435,0,1
SD,SD,Reading,2,4,Level 4,436,1400,0,1
SD,SD,Reading,3,1,Level 1,0,332,1,0
SD,SD,Reading,3,2,Level 2,333,454,1,0
SD,SD,Reading,3,3,Level 3,455,561,1,1
SD,SD,Reading,3,4,Level 4,562,1400,1,1
SD,SD,Reading,4,1,Level 1,0,434,1,0
SD,SD,Reading,4,2,Level 2,435,530,1,0
SD,SD,Reading,4,3,Level 3,531,660,1,1
SD,SD,Reading,4,4,Level 4,661,1400,1,1
SD,SD,Reading,5,1,Level 1,0,483,1,0
SD,SD,Reading,5,2,Level 2,484,599,1,0
SD,SD,Reading,5,3,Level 3,600,852,1,1
SD,SD,Reading,5,4,Level 4,853,1400,1,1
SD,SD,Reading,6,1,Level 1,0,499,1,0
SD,SD,Reading,6,2,Level 2,500,691,1,0
SD,SD,Reading,6,3,Level 3,692,1015,1,1
SD,SD,Reading,6,4,Level 4,1016,1400,1,1
SD,SD,Reading,7,1,Level 1,0,576,1,0
SD,SD,Reading,7,2,Level 2,577,772,1,0
SD,SD,Reading,7,3,Level 3,773,1168,1,1
SD,SD,Reading,7,4,Level 4,1169,1400,1,1
SD,SD,Reading,8,1,Level 1,0,589,1,0
SD,SD,Reading,8,2,Level 2,590,857,1,0
SD,SD,Reading,8,3,Level 3,858,1249,1,1
SD,SD,Reading,8,4,Level 4,1250,1400,1,1
SD,SD,Reading,9,1,Level 1,0,661,0,0
SD,SD,Reading,9,2,Level 2,662,918,0,0
SD,SD,Reading,9,3,Level 3,919,1291,0,1
SD,SD,Reading,9,4,Level 4,1292,1400,0,1
SD,SD,Reading,10,1,Level 1,0,674,0,0
SD,SD,Reading,10,2,Level 2,675,957,0,0
SD,SD,Reading,10,3,Level 3,958,1314,0,1
SD,SD,Reading,10,4,Level 4,1315,1400,0,1
SD,SD,Reading,11,1,Level 1,0,715,0,0
SD,SD,Reading,11,2,Level 2,716,992,0,0
SD,SD,Reading,11,3,Level 3,993,1321,0,1
SD,SD,Reading,11,4,Level 4,1322,1400,0,1
SD,SD,Reading,12,1,Level 1,0,761,0,0
SD,SD,Reading,12,2,Level 2,762,1079,0,0
SD,SD,Reading,12,3,Level 3,1080,1332,0,1
SD,SD,Reading,12,4,Level 4,1333,1400,0,1
TN,TN,Math,1,1,Below Basic,0,293,0,0
TN,TN,Math,1,2,Basic,294,408,0,0
