vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,MinRasch,MaxRasch,linked,ProfFlag
OR,OR,Reading,3,1,Level 1,0,332,-999.999,-0.362,1,0
OR,OR,Reading,4,1,Level 1,0,434,-999.999,0.628,1,0
OR,OR,Reading,5,1,Level 1,0,483,-999.999,1.1095,1,0
OR,OR,Reading,6,1,Level 1,0,499,-999.999,1.245,1,0
OR,OR,Reading,7,1,Level 1,0,576,-999.999,1.8405,1,0
OR,OR,Reading,8,1,Level 1,0,589,-999.999,1.937,1,0
OR,OR,Reading,9,1,Level 1,0,661,-999.999,2.3925,0,0
OR,OR,Reading,10,1,Level 1,0,674,-999.999,2.4625,0,0
OR,OR,Reading,11,1,Level 1,0,715,-999.999,2.6765,0,0
OR,OR,Reading,12,1,Level 1,0,761,-999.999,2.8465,0,0
OR,OR,Reading,1,2,Level 2,91,165,-3.4325,-2.3095,0,0
OR,OR,Reading,2,2,Level 2,233,337,-1.499,-0.3105,0,0
OR,OR,Reading,3,2,Level 2,333,454,-0.362,0.816,1,0
OR,OR,Reading,4,2,Level 2,435,530,0.628,1.4965,1,0
OR,OR,Reading,5,2,Level 2,484,599,1.1095,1.999,1,0
OR,OR,Reading,6,2,Level 2,500,691,1.245,2.5595,1,0
OR,OR,Reading,7,2,Level 2,577,772,1.8405,2.885,1,0
OR,OR,Reading,8,2,Level 2,590,857,1.937,3.2605,1,0
OR,OR,Reading,9,2,Level 2,662,918,2.3925,3.602,0,0
OR,OR,Reading,10,2,Level 2,675,957,2.4625,3.778,0,0
OR,OR,Reading,11,2,Level 2,716,992,2.6765,3.941,0,0
OR,OR,Reading,12,2,Level 2,762,1079,2.8465,4.163,0,0
OR,OR,Reading,7,3,Level 3,773,1168,2.885,4.4395,1,1
OR,OR,Reading,8,3,Level 3,858,1249,3.2605,4.828,1,1
OR,OR,Reading,9,3,Level 3,919,1291,3.602,5.0255,0,1
OR,OR,Reading,10,3,Level 3,958,1314,3.778,5.2345,0,1
OR,OR,Reading,11,3,Level 3,993,1321,3.941,5.372,0,1
OR,OR,Reading,12,3,Level 3,1080,1332,4.163,5.654,0,1
OR,OR,Reading,1,3,Level 3,166,248,-2.3095,-1.307,0,1
OR,OR,Reading,2,3,Level 3,338,435,-0.3105,0.6355,0,1
OR,OR,Reading,3,3,Level 3,455,561,0.816,1.731,1,1
OR,OR,Reading,4,3,Level 3,531,660,1.4965,2.3875,1,1
OR,OR,Reading,5,3,Level 3,600,852,1.999,3.23,1,1
OR,OR,Reading,6,3,Level 3,692,1015,2.5595,3.99,1,1
OR,OR,Reading,1,4,Level 4,249,1400,-1.307,999.999,0,1
OR,OR,Reading,2,4,Level 4,436,1400,0.6355,999.999,0,1
OR,OR,Reading,3,4,Level 4,562,1400,1.731,999.999,1,1
OR,OR,Reading,4,4,Level 4,661,1400,2.3875,999.999,1,1
OR,OR,Reading,5,4,Level 4,853,1400,3.23,999.999,1,1
OR,OR,Reading,6,4,Level 4,1016,1400,3.99,999.999,1,1
OR,OR,Reading,7,4,Level 4,1169,1400,4.4395,999.999,1,1
OR,OR,Reading,8,4,Level 4,1250,1400,4.828,999.999,1,1
OR,OR,Reading,9,4,Level 4,1292,1400,5.0255,999.999,0,1
OR,OR,Reading,10,4,Level 4,1315,1400,5.2345,999.999,0,1
OR,OR,Reading,11,4,Level 4,1322,1400,5.372,999.999,0,1
OR,OR,Reading,12,4,Level 4,1333,1400,5.654,999.999,0,1
OR,OR,Math,1,1,Level 1,0,336,-999.999,-4.08,0,0
OR,OR,Math,2,1,Level 1,0,457,-999.999,-2.544,0,0
OR,OR,Math,3,1,Level 1,0,546,-999.999,-1.414,1,0
OR,OR,Math,4,1,Level 1,0,602,-999.999,-0.703,1,0
OR,OR,Math,5,1,Level 1,0,692,-999.999,0.44,1,0
OR,OR,Math,6,1,Level 1,0,716,-999.999,0.745,1,0
OR,OR,Math,7,1,Level 1,0,745,-999.999,1.113,1,0
OR,OR,Math,8,1,Level 1,0,783,-999.999,1.596,1,0
OR,OR,Math,9,1,Level 1,0,790,-999.999,1.684,0,0
OR,OR,Math,10,1,Level 1,0,796,-999.999,1.761,0,0
OR,OR,Math,11,1,Level 1,0,813,-999.999,1.977,0,0
OR,OR,Math,12,1,Level 1,0,826,-999.999,2.142,0,0
OR,OR,Math,1,2,Level 2,337,417,-4.08,-3.051,0,0
OR,OR,Math,2,2,Level 2,458,528,-2.544,-1.642,0,0
OR,OR,Math,3,2,Level 2,547,620,-1.414,-0.474,1,0
OR,OR,Math,4,2,Level 2,603,695,-0.703,0.478,1,0
OR,OR,Math,5,2,Level 2,693,781,0.44,1.57,1,0
OR,OR,Math,6,2,Level 2,717,807,0.745,1.9,1,0
OR,OR,Math,7,2,Level 2,746,830,1.113,2.192,1,0
OR,OR,Math,8,2,Level 2,784,851,1.596,2.459,1,0
OR,OR,Math,9,2,Level 2,791,852,1.684,2.472,0,0
OR,OR,Math,10,2,Level 2,797,858,1.761,2.548,0,0
OR,OR,Math,11,2,Level 2,814,873,1.977,2.738,0,0
OR,OR,Math,12,2,Level 2,827,890,2.142,2.954,0,0
OR,OR,Math,1,3,Level 3,418,498,-3.051,-2.023,0,1
OR,OR,Math,2,3,Level 3,529,601,-1.642,-0.715,0,1
OR,OR,Math,3,3,Level 3,621,686,-0.474,0.364,1,1
OR,OR,Math,4,3,Level 3,696,771,0.478,1.443,1,1
OR,OR,Math,5,3,Level 3,782,826,1.57,2.142,1,1
OR,OR,Math,6,3,Level 3,808,859,1.9,2.561,1,1
OR,OR,Math,7,3,Level 3,831,885,2.192,2.891,1,1
OR,OR,Math,8,3,Level 3,852,891,2.459,2.967,1,1
OR,OR,Math,9,3,Level 3,853,895,2.472,3.018,0,1
OR,OR,Math,10,3,Level 3,859,900,2.548,3.081,0,1
OR,OR,Math,11,3,Level 3,874,918,2.738,3.31,0,1
OR,OR,Math,12,3,Level 3,891,925,2.954,3.399,0,1
OR,OR,Math,7,4,Level 4,886,1400,2.891,999.999,1,1
OR,OR,Math,8,4,Level 4,892,1400,2.967,999.999,1,1
OR,OR,Math,9,4,Level 4,896,1400,3.018,999.999,0,1
OR,OR,Math,10,4,Level 4,901,1400,3.081,999.999,0,1
OR,OR,Math,11,4,Level 4,919,1400,3.31,999.999,0,1
OR,OR,Math,12,4,Level 4,926,1400,3.399,999.999,0,1
OR,OR,Math,1,4,Level 4,499,1400,-2.023,999.999,0,1
OR,OR,Math,2,4,Level 4,602,1400,-0.715,999.999,0,1
OR,OR,Math,3,4,Level 4,687,1400,0.364,999.999,1,1
OR,OR,Math,4,4,Level 4,772,1400,1.443,999.999,1,1
OR,OR,Math,5,4,Level 4,827,1400,2.142,999.999,1,1
OR,OR,Math,6,4,Level 4,860,1400,2.561,999.999,1,1
PA,PA,Reading,1,1,Below Basic,0,76,-999.999,-4.327,0,0
PA,PA,Reading,2,1,Below Basic,0,161,-999.999,-2.3585,0,0
PA,PA,Reading,3,1,Below Basic,0,254,-999.999,-1.2375,1,0
PA,PA,Reading,4,1,Below Basic,0,340,-999.999,-0.277,1,0
PA,PA,Reading,5,1,Below Basic,0,421,-999.999,0.5225,1,0
PA,PA,Reading,6,1,Below Basic,0,432,-999.999,0.613,1,0
PA,PA,Reading,7,1,Below Basic,0,433,-999.999,0.6205,1,0
PA,PA,Reading,8,1,Below Basic,0,541,-999.999,1.57,1,0
PA,PA,Reading,9,1,Below Basic,0,622,-999.999,2.15,0,0
PA,PA,Reading,10,1,Below Basic,0,635,-999.999,2.235,0,0
PA,PA,Reading,11,1,Below Basic,0,664,-999.999,2.4085,0,0
PA,PA,Reading,12,1,Below Basic,0,695,-999.999,2.5785,0,0
PA,PA,Reading,1,2,Basic,77,136,-4.327,-2.657,0,0
PA,PA,Reading,2,2,Basic,162,304,-2.3585,-0.6595,0,0
PA,PA,Reading,3,2,Basic,255,411,-1.2375,0.441,1,0
PA,PA,Reading,4,2,Basic,341,497,-0.277,1.226,1,0
PA,PA,Reading,5,2,Basic,422,563,0.5225,1.746,1,0
PA,PA,Reading,6,2,Basic,433,652,0.613,2.3415,1,0
PA,PA,Reading,7,2,Basic,434,761,0.6205,2.8465,1,0
PA,PA,Reading,8,2,Basic,542,844,1.57,3.187,1,0
PA,PA,Reading,9,2,Basic,623,917,2.15,3.596,0,0
PA,PA,Reading,10,2,Basic,636,956,2.235,3.774,0,0
PA,PA,Reading,11,2,Basic,665,991,2.4085,3.939,0,0
PA,PA,Reading,12,2,Basic,696,1078,2.5785,4.161,0,0
PA,PA,Reading,1,3,Proficient,137,293,-2.657,-0.7725,0,1
PA,PA,Reading,2,3,Proficient,305,479,-0.6595,1.0795,0,1
PA,PA,Reading,3,3,Proficient,412,614,0.441,2.0955,1,1
PA,PA,Reading,4,3,Proficient,498,670,1.226,2.439,1,1
PA,PA,Reading,5,3,Proficient,564,853,1.746,3.236,1,1
PA,PA,Reading,6,3,Proficient,653,944,2.3415,3.7205,1,1
PA,PA,Reading,7,3,Proficient,762,1122,2.8465,4.2875,1,1
PA,PA,Reading,8,3,Proficient,845,1238,3.187,4.7875,1,1
PA,PA,Reading,9,3,Proficient,918,1290,3.596,5.017,0,1
PA,PA,Reading,10,3,Proficient,957,1313,3.774,5.22,0,1
PA,PA,Reading,11,3,Proficient,992,1320,3.939,5.3505,0,1
PA,PA,Reading,12,3,Proficient,1079,1331,4.161,5.6315,0,1
PA,PA,Reading,1,4,Advanced,294,1400,-0.7725,999.999,0,1
PA,PA,Reading,2,4,Advanced,480,1400,1.0795,999.999,0,1
PA,PA,Reading,3,4,Advanced,615,1400,2.0955,999.999,1,1
PA,PA,Reading,4,4,Advanced,671,1400,2.439,999.999,1,1
PA,PA,Reading,5,4,Advanced,854,1400,3.236,999.999,1,1
PA,PA,Reading,6,4,Advanced,945,1400,3.7205,999.999,1,1
PA,PA,Reading,7,4,Advanced,1123,1400,4.2875,999.999,1,1
PA,PA,Reading,8,4,Advanced,1239,1400,4.7875,999.999,1,1
PA,PA,Reading,9,4,Advanced,1291,1400,5.017,999.999,0,1
PA,PA,Reading,10,4,Advanced,1314,1400,5.22,999.999,0,1
PA,PA,Reading,11,4,Advanced,1321,1400,5.3505,999.999,0,1
PA,PA,Reading,12,4,Advanced,1332,1400,5.6315,999.999,0,1
PA,PA,Math,1,1,Below Basic,0,352,-999.999,-3.877,0,0
PA,PA,Math,2,1,Below Basic,0,471,-999.999,-2.366,0,0
PA,PA,Math,3,1,Below Basic,0,559,-999.999,-1.248,1,0
PA,PA,Math,4,1,Below Basic,0,623,-999.999,-0.436,1,0
PA,PA,Math,5,1,Below Basic,0,667,-999.999,0.123,1,0
PA,PA,Math,6,1,Below Basic,0,721,-999.999,0.808,1,0
PA,PA,Math,7,1,Below Basic,0,767,-999.999,1.392,1,0
PA,PA,Math,8,1,Below Basic,0,808,-999.999,1.913,1,0
PA,PA,Math,9,1,Below Basic,0,816,-999.999,2.015,0,0
PA,PA,Math,10,1,Below Basic,0,821,-999.999,2.078,0,0
PA,PA,Math,11,1,Below Basic,0,835,-999.999,2.256,0,0
PA,PA,Math,12,1,Below Basic,0,850,-999.999,2.446,0,0
PA,PA,Math,1,2,Basic,353,424,-3.877,-2.963,0,0
PA,PA,Math,2,2,Basic,472,534,-2.366,-1.566,0,0
PA,PA,Math,3,2,Basic,560,624,-1.248,-0.423,1,0
PA,PA,Math,4,2,Basic,624,703,-0.436,0.58,1,0
PA,PA,Math,5,2,Basic,668,776,0.123,1.507,1,0
PA,PA,Math,6,2,Basic,722,812,0.808,1.964,1,0
PA,PA,Math,7,2,Basic,768,836,1.392,2.269,1,0
PA,PA,Math,8,2,Basic,809,871,1.913,2.713,1,0
PA,PA,Math,9,2,Basic,817,874,2.015,2.751,0,0
PA,PA,Math,10,2,Basic,822,879,2.078,2.814,0,0
PA,PA,Math,11,2,Basic,836,896,2.256,3.03,0,0
PA,PA,Math,12,2,Basic,851,906,2.446,3.157,0,0
PA,PA,Math,1,3,Proficient,425,491,-2.963,-2.112,0,1
PA,PA,Math,2,3,Proficient,535,595,-1.566,-0.791,0,1
PA,PA,Math,3,3,Proficient,625,675,-0.423,0.224,1,1
PA,PA,Math,4,3,Proficient,704,761,0.58,1.316,1,1
PA,PA,Math,5,3,Proficient,777,828,1.507,2.167,1,1
PA,PA,Math,6,3,Proficient,813,872,1.964,2.726,1,1
PA,PA,Math,7,3,Proficient,837,888,2.269,2.929,1,1
PA,PA,Math,8,3,Proficient,872,917,2.713,3.297,1,1
PA,PA,Math,9,3,Proficient,875,921,2.751,3.348,0,1
PA,PA,Math,10,3,Proficient,880,928,2.814,3.437,0,1
PA,PA,Math,11,3,Proficient,897,946,3.03,3.665,0,1
PA,PA,Math,12,3,Proficient,907,954,3.157,3.767,0,1
PA,PA,Math,1,4,Advanced,492,1400,-2.112,999.999,0,1
PA,PA,Math,2,4,Advanced,596,1400,-0.791,999.999,0,1
PA,PA,Math,3,4,Advanced,676,1400,0.224,999.999,1,1
PA,PA,Math,4,4,Advanced,762,1400,1.316,999.999,1,1
PA,PA,Math,5,4,Advanced,829,1400,2.167,999.999,1,1
PA,PA,Math,6,4,Advanced,873,1400,2.726,999.999,1,1
PA,PA,Math,7,4,Advanced,889,1400,2.929,999.999,1,1
PA,PA,Math,8,4,Advanced,918,1400,3.297,999.999,1,1
PA,PA,Math,9,4,Advanced,922,1400,3.348,999.999,0,1
PA,PA,Math,10,4,Advanced,929,1400,3.437,999.999,0,1
PA,PA,Math,11,4,Advanced,947,1400,3.665,999.999,0,1
PA,PA,Math,12,4,Advanced,955,1400,3.767,999.999,0,1
RI,RI,Reading,1,1,Level 1,0,85,-999.999,-3.741,0,0
RI,RI,Reading,2,1,Level 1,0,203,-999.999,-1.855,0,0
RI,RI,Reading,3,1,Level 1,0,303,-999.999,-0.669,1,0
RI,RI,Reading,4,1,Level 1,0,334,-999.999,-0.342,1,0
RI,RI,Reading,5,1,Level 1,0,371,-999.999,0.0635,1,0
RI,RI,Reading,6,1,Level 1,0,416,-999.999,0.4795,1,0
RI,RI,Reading,7,1,Level 1,0,466,-999.999,0.9545,1,0
RI,RI,Reading,8,1,Level 1,0,526,-999.999,1.465,1,0
RI,RI,Reading,9,1,Level 1,0,596,-999.999,1.9835,1,0
RI,RI,Reading,10,1,Level 1,0,684,-999.999,2.5255,1,0
RI,RI,Reading,11,1,Level 1,0,715,-999.999,2.6765,0,0
RI,RI,Reading,12,1,Level 1,0,761,-999.999,2.8465,0,0
RI,RI,Reading,1,2,Level 2,86,134,-3.741,-2.681,0,0
RI,RI,Reading,2,2,Level 2,204,301,-1.855,-0.688,0,0
RI,RI,Reading,3,2,Level 2,304,412,-0.669,0.449,1,0
RI,RI,Reading,4,2,Level 2,335,441,-0.342,0.683,1,0
RI,RI,Reading,5,2,Level 2,372,507,0.0635,1.3065,1,0
RI,RI,Reading,6,2,Level 2,417,560,0.4795,1.7215,1,0
RI,RI,Reading,7,2,Level 2,467,614,0.9545,2.0955,1,0
RI,RI,Reading,8,2,Level 2,527,678,1.465,2.488,1,0
RI,RI,Reading,9,2,Level 2,597,825,1.9835,3.1095,1,0
RI,RI,Reading,10,2,Level 2,685,900,2.5255,3.4635,1,0
RI,RI,Reading,11,2,Level 2,716,921,2.6765,3.621,0,0
RI,RI,Reading,12,2,Level 2,762,968,2.8465,3.83,0,0
RI,RI,Reading,7,3,Level 3,615,829,2.0955,3.124,1,0
RI,RI,Reading,8,3,Level 3,679,908,2.488,3.5315,1,0
RI,RI,Reading,9,3,Level 3,826,1035,3.1095,4.0355,1,0
RI,RI,Reading,10,3,Level 3,901,1075,3.4635,4.156,1,0
RI,RI,Reading,11,3,Level 3,922,1130,3.621,4.3085,0,0
RI,RI,Reading,12,3,Level 3,969,1190,3.83,4.546,0,0
RI,RI,Reading,1,3,Level 3,135,214,-2.681,-1.721,0,0
RI,RI,Reading,2,3,Level 3,302,391,-0.688,0.2575,0,0
RI,RI,Reading,3,3,Level 3,413,513,0.449,1.351,1,0
RI,RI,Reading,4,3,Level 3,442,570,0.683,1.801,1,0
RI,RI,Reading,5,3,Level 3,508,662,1.3065,2.3975,1,0
RI,RI,Reading,6,3,Level 3,561,776,1.7215,2.903,1,0
RI,RI,Reading,7,4,Level 4,830,1292,3.124,5.034,1,1
RI,RI,Reading,8,4,Level 4,909,1320,3.5315,5.3505,1,1
RI,RI,Reading,9,4,Level 4,1036,1324,4.0355,5.4365,1,1
RI,RI,Reading,10,4,Level 4,1076,1325,4.156,5.458,1,1
RI,RI,Reading,11,4,Level 4,1131,1328,4.3085,5.539,0,1
RI,RI,Reading,12,4,Level 4,1191,1340,4.546,5.845,0,1
RI,RI,Reading,1,4,Level 4,215,460,-1.721,0.8865,0,1
RI,RI,Reading,2,4,Level 4,392,658,0.2575,2.376,0,1
RI,RI,Reading,3,4,Level 4,514,923,1.351,3.634,1,1
RI,RI,Reading,4,4,Level 4,571,1019,1.801,3.999,1,1
RI,RI,Reading,5,4,Level 4,663,1178,2.3975,4.4885,1,1
RI,RI,Reading,6,4,Level 4,777,1251,2.903,4.8415,1,1
RI,RI,Reading,1,5,Level 5,461,1400,0.8865,999.999,0,1
RI,RI,Reading,2,5,Level 5,659,1400,2.376,999.999,0,1
RI,RI,Reading,3,5,Level 5,924,1400,3.634,999.999,1,1
RI,RI,Reading,4,5,Level 5,1020,1400,3.999,999.999,1,1
RI,RI,Reading,5,5,Level 5,1179,1400,4.4885,999.999,1,1
RI,RI,Reading,6,5,Level 5,1252,1400,4.8415,999.999,1,1
RI,RI,Reading,7,5,Level 5,1293,1400,5.034,999.999,1,1
RI,RI,Reading,8,5,Level 5,1321,1400,5.3505,999.999,1,1
RI,RI,Reading,9,5,Level 5,1325,1400,5.4365,999.999,1,1
RI,RI,Reading,10,5,Level 5,1326,1400,5.458,999.999,1,1
RI,RI,Reading,11,5,Level 5,1329,1400,5.539,999.999,0,1
RI,RI,Reading,12,5,Level 5,1341,1400,5.845,999.999,0,1
RI,RI,Math,7,1,Level 1,0,686,-999.999,0.364,1,0
RI,RI,Math,8,1,Level 1,0,738,-999.999,1.024,1,0
RI,RI,Math,9,1,Level 1,0,747,-999.999,1.139,0,0
RI,RI,Math,10,1,Level 1,0,748,-999.999,1.151,0,0
RI,RI,Math,11,1,Level 1,0,769,-999.999,1.418,0,0
RI,RI,Math,12,1,Level 1,0,783,-999.999,1.596,0,0
RI,RI,Math,1,1,Level 1,0,297,-999.999,-4.575,0,0
RI,RI,Math,2,1,Level 1,0,422,-999.999,-2.988,0,0
RI,RI,Math,3,1,Level 1,0,503,-999.999,-1.96,1,0
RI,RI,Math,4,1,Level 1,0,561,-999.999,-1.223,1,0
RI,RI,Math,5,1,Level 1,0,613,-999.999,-0.563,1,0
RI,RI,Math,6,1,Level 1,0,649,-999.999,-0.106,1,0
RI,RI,Math,1,2,Level 2,298,381,-4.575,-3.509,0,0
RI,RI,Math,2,2,Level 2,423,497,-2.988,-2.036,0,0
RI,RI,Math,3,2,Level 2,504,588,-1.96,-0.88,1,0
RI,RI,Math,4,2,Level 2,562,661,-1.223,0.047,1,0
RI,RI,Math,5,2,Level 2,614,720,-0.563,0.796,1,0
RI,RI,Math,6,2,Level 2,650,756,-0.106,1.253,1,0
RI,RI,Math,7,2,Level 2,687,777,0.364,1.519,1,0
RI,RI,Math,8,2,Level 2,739,815,1.024,2.002,1,0
RI,RI,Math,9,2,Level 2,748,819,1.139,2.053,0,0
RI,RI,Math,10,2,Level 2,749,825,1.151,2.129,0,0
RI,RI,Math,11,2,Level 2,770,839,1.418,2.307,0,0
RI,RI,Math,12,2,Level 2,784,855,1.596,2.51,0,0
RI,RI,Math,7,3,Level 3,778,860,1.519,2.573,1,0
RI,RI,Math,8,3,Level 3,816,875,2.002,2.764,1,0
RI,RI,Math,9,3,Level 3,820,877,2.053,2.789,0,0
RI,RI,Math,10,3,Level 3,826,883,2.129,2.865,0,0
RI,RI,Math,11,3,Level 3,840,900,2.307,3.081,0,0
RI,RI,Math,12,3,Level 3,856,910,2.51,3.208,0,0
RI,RI,Math,1,3,Level 3,382,448,-3.509,-2.658,0,0
RI,RI,Math,2,3,Level 3,498,557,-2.036,-1.274,0,0
RI,RI,Math,3,3,Level 3,589,648,-0.88,-0.118,1,0
RI,RI,Math,4,3,Level 3,662,735,0.047,0.986,1,0
RI,RI,Math,5,3,Level 3,721,804,0.796,1.862,1,0
RI,RI,Math,6,3,Level 3,757,826,1.253,2.142,1,0
RI,RI,Math,1,4,Level 4,449,569,-2.658,-1.122,0,1
RI,RI,Math,2,4,Level 4,558,659,-1.274,0.021,0,1
RI,RI,Math,3,4,Level 4,649,742,-0.118,1.075,1,1
RI,RI,Math,4,4,Level 4,736,850,0.986,2.446,1,1
RI,RI,Math,5,4,Level 4,805,901,1.862,3.094,1,1
RI,RI,Math,6,4,Level 4,827,925,2.142,3.399,1,1
RI,RI,Math,7,4,Level 4,861,960,2.573,3.843,1,1
RI,RI,Math,8,4,Level 4,876,1007,2.764,4.44,1,1
RI,RI,Math,9,4,Level 4,878,1008,2.789,4.452,0,1
RI,RI,Math,10,4,Level 4,884,1024,2.865,4.656,0,1
RI,RI,Math,11,4,Level 4,901,1036,3.081,4.808,0,1
RI,RI,Math,12,4,Level 4,911,1076,3.208,5.316,0,1
RI,RI,Math,1,5,Level 5,570,1400,-1.122,999.999,0,1
RI,RI,Math,2,5,Level 5,660,1400,0.021,999.999,0,1
RI,RI,Math,3,5,Level 5,743,1400,1.075,999.999,1,1
RI,RI,Math,4,5,Level 5,851,1400,2.446,999.999,1,1
RI,RI,Math,5,5,Level 5,902,1400,3.094,999.999,1,1
RI,RI,Math,6,5,Level 5,926,1400,3.399,999.999,1,1
RI,RI,Math,7,5,Level 5,961,1400,3.843,999.999,1,1
RI,RI,Math,8,5,Level 5,1008,1400,4.44,999.999,1,1
RI,RI,Math,9,5,Level 5,1009,1400,4.452,999.999,0,1
RI,RI,Math,10,5,Level 5,1025,1400,4.656,999.999,0,1
RI,RI,Math,11,5,Level 5,1037,1400,4.808,999.999,0,1
RI,RI,Math,12,5,Level 5,1077,1400,5.316,999.999,0,1
SC,SC,Reading,1,1,Does Not Meet,0,87,-999.999,-3.6175,0,0
SC,SC,Reading,2,1,Does Not Meet,0,212,-999.999,-1.746,0,0
SC,SC,Reading,3,1,Does Not Meet,0,305,-999.999,-0.65,1,0
SC,SC,Reading,4,1,Does Not Meet,0,397,-999.999,0.318,1,0
SC,SC,Reading,5,1,Does Not Meet,0,462,-999.999,0.9095,1,0
SC,SC,Reading,6,1,Does Not Meet,0,480,-999.999,1.088,1,0
SC,SC,Reading,7,1,Does Not Meet,0,536,-999.999,1.5385,1,0
SC,SC,Reading,8,1,Does Not Meet,0,598,-999.999,1.9935,1,0
SC,SC,Reading,9,1,Does Not Meet,0,668,-999.999,2.4285,0,0
SC,SC,Reading,10,1,Does Not Meet,0,679,-999.999,2.4945,0,0
SC,SC,Reading,11,1,Does Not Meet,0,720,-999.999,2.7025,0,0
SC,SC,Reading,12,1,Does Not Meet,0,768,-999.999,2.867,0,0
SC,SC,Reading,1,2,Approaches,88,170,-3.6175,-2.248,0,0
SC,SC,Reading,2,2,Approaches,213,333,-1.746,-0.352,0,0
SC,SC,Reading,3,2,Approaches,306,444,-0.65,0.712,1,0
SC,SC,Reading,4,2,Approaches,398,530,0.318,1.4965,1,0
SC,SC,Reading,5,2,Approaches,463,646,0.9095,2.3065,1,0
SC,SC,Reading,6,2,Approaches,481,724,1.088,2.723,1,0
SC,SC,Reading,7,2,Approaches,537,814,1.5385,3.071,1,0
SC,SC,Reading,8,2,Approaches,599,875,1.9935,3.33,1,0
SC,SC,Reading,9,2,Approaches,669,935,2.4285,3.681,0,0
SC,SC,Reading,10,2,Approaches,680,970,2.4945,3.843,0,0
SC,SC,Reading,11,2,Approaches,721,1020,2.7025,4.001,0,0
SC,SC,Reading,12,2,Approaches,769,1098,2.867,4.2075,0,0
SC,SC,Reading,7,3,Meets,815,1088,3.071,4.18,1,1
SC,SC,Reading,8,3,Meets,876,1205,3.33,4.6025,1,1
SC,SC,Reading,9,3,Meets,936,1246,3.681,4.816,0,1
SC,SC,Reading,10,3,Meets,971,1290,3.843,5.017,0,1
SC,SC,Reading,11,3,Meets,1021,1306,4.001,5.153,0,1
SC,SC,Reading,12,3,Meets,1099,1323,4.2075,5.415,0,1
SC,SC,Reading,1,3,Meets,171,272,-2.248,-1.025,0,1
SC,SC,Reading,2,3,Meets,334,454,-0.352,0.816,0,1
SC,SC,Reading,3,3,Meets,445,578,0.712,1.854,1,1
SC,SC,Reading,4,3,Meets,531,703,1.4965,2.6175,1,1
SC,SC,Reading,5,3,Meets,647,879,2.3065,3.3465,1,1
SC,SC,Reading,6,3,Meets,725,951,2.723,3.7535,1,1
SC,SC,Reading,7,4,Exceeds,1089,1400,4.18,999.999,1,1
SC,SC,Reading,8,4,Exceeds,1206,1400,4.6025,999.999,1,1
SC,SC,Reading,9,4,Exceeds,1247,1400,4.816,999.999,0,1
SC,SC,Reading,10,4,Exceeds,1291,1400,5.017,999.999,0,1
SC,SC,Reading,11,4,Exceeds,1307,1400,5.153,999.999,0,1
SC,SC,Reading,12,4,Exceeds,1324,1400,5.415,999.999,0,1
SC,SC,Reading,1,4,Exceeds,273,1400,-1.025,999.999,0,1
SC,SC,Reading,2,4,Exceeds,455,1400,0.816,999.999,0,1
SC,SC,Reading,3,4,Exceeds,579,1400,1.854,999.999,1,1
SC,SC,Reading,4,4,Exceeds,704,1400,2.6175,999.999,1,1
SC,SC,Reading,5,4,Exceeds,880,1400,3.3465,999.999,1,1
SC,SC,Reading,6,4,Exceeds,952,1400,3.7535,999.999,1,1
SC,SC,Math,1,1,Does Not Meet,0,345,-999.999,-3.966,0,0
SC,SC,Math,2,1,Does Not Meet,0,462,-999.999,-2.48,0,0
SC,SC,Math,3,1,Does Not Meet,0,550,-999.999,-1.363,1,0
SC,SC,Math,4,1,Does Not Meet,0,615,-999.999,-0.537,1,0
SC,SC,Math,5,1,Does Not Meet,0,661,-999.999,0.047,1,0
SC,SC,Math,6,1,Does Not Meet,0,694,-999.999,0.466,1,0
SC,SC,Math,7,1,Does Not Meet,0,725,-999.999,0.859,1,0
SC,SC,Math,8,1,Does Not Meet,0,764,-999.999,1.354,1,0
SC,SC,Math,9,1,Does Not Meet,0,773,-999.999,1.469,0,0
SC,SC,Math,10,1,Does Not Meet,0,776,-999.999,1.507,0,0
SC,SC,Math,11,1,Does Not Meet,0,796,-999.999,1.761,0,0
SC,SC,Math,12,1,Does Not Meet,0,811,-999.999,1.951,0,0
SC,SC,Math,1,2,Approaches,346,408,-3.966,-3.166,0,0
SC,SC,Math,2,2,Approaches,463,519,-2.48,-1.756,0,0
SC,SC,Math,3,2,Approaches,551,608,-1.363,-0.626,1,0
SC,SC,Math,4,2,Approaches,616,692,-0.537,0.44,1,0
SC,SC,Math,5,2,Approaches,662,747,0.047,1.139,1,0
SC,SC,Math,6,2,Approaches,695,789,0.466,1.672,1,0
SC,SC,Math,7,2,Approaches,726,834,0.859,2.243,1,0
SC,SC,Math,8,2,Approaches,765,851,1.354,2.459,1,0
SC,SC,Math,9,2,Approaches,774,852,1.469,2.472,0,0
SC,SC,Math,10,2,Approaches,777,858,1.507,2.548,0,0
SC,SC,Math,11,2,Approaches,797,873,1.761,2.738,0,0
SC,SC,Math,12,2,Approaches,812,890,1.951,2.954,0,0
SC,SC,Math,1,3,Meets,409,480,-3.166,-2.252,0,1
SC,SC,Math,2,3,Meets,520,583,-1.756,-0.944,0,1
SC,SC,Math,3,3,Meets,609,671,-0.626,0.174,1,1
SC,SC,Math,4,3,Meets,693,736,0.44,0.999,1,1
