CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,MinRasch,MaxRasch,Linked,ProficiencyFlag
US,WY,WY,READING,1,4,Advanced,-0.996,999.999,0,1
US,WY,WY,READING,10,1,Below Basic,-999.999,2.731,0,-1
US,WY,WY,READING,10,2,Basic,2.731,3.5,0,-1
US,WY,WY,READING,10,3,Proficient,3.5,4.921,0,0
US,WY,WY,READING,10,4,Advanced,4.921,999.999,0,1
US,WY,WY,READING,11,1,Below Basic,-999.999,2.941,0,-1
US,WY,WY,READING,11,2,Basic,2.941,3.64,0,-1
US,WY,WY,READING,11,3,Proficient,3.64,5.061,0,0
US,WY,WY,READING,11,4,Advanced,5.061,999.999,0,1
US,WY,WY,READING,12,1,Below Basic,-999.999,3.081,0,-1
US,WY,WY,READING,12,2,Basic,3.081,3.826,0,-1
US,WY,WY,READING,12,3,Proficient,3.826,5.317,0,0
US,WY,WY,READING,12,4,Advanced,5.317,999.999,0,1
US,WY,WY,READING,2,1,Below Basic,-999.999,-1.438,0,-1
US,WY,WY,READING,2,2,Basic,-1.438,-0.343,0,-1
US,WY,WY,READING,2,3,Proficient,-0.343,1.008,0,0
US,WY,WY,READING,2,4,Advanced,1.008,999.999,0,1
US,WY,WY,READING,3,1,Below Basic,-999.999,-0.1255,1,-1
US,WY,WY,READING,3,2,Basic,-0.1255,0.898,1,-1
US,WY,WY,READING,3,3,Proficient,0.898,2.1435,1,0
US,WY,WY,READING,3,4,Advanced,2.1435,999.999,1,1
US,WY,WY,READING,4,1,Below Basic,-999.999,0.792,1,-1
US,WY,WY,READING,4,2,Basic,0.792,1.754,1,-1
US,WY,WY,READING,4,3,Proficient,1.754,2.7915,1,0
US,WY,WY,READING,4,4,Advanced,2.7915,999.999,1,1
US,WY,WY,READING,5,1,Below Basic,-999.999,1.188,1,-1
US,WY,WY,READING,5,2,Basic,1.188,2.0045,1,-1
US,WY,WY,READING,5,3,Proficient,2.0045,3.3185,1,0
US,WY,WY,READING,5,4,Advanced,3.3185,999.999,1,1
US,WY,WY,READING,6,1,Below Basic,-999.999,1.512,1,-1
US,WY,WY,READING,6,2,Basic,1.512,2.3415,1,-1
US,WY,WY,READING,6,3,Proficient,2.3415,3.8495,1,0
US,WY,WY,READING,6,4,Advanced,3.8495,999.999,1,1
US,WY,WY,READING,7,1,Below Basic,-999.999,2.0315,1,-1
US,WY,WY,READING,7,2,Basic,2.0315,2.781,1,-1
US,WY,WY,READING,7,3,Proficient,2.781,4.019,1,0
US,WY,WY,READING,7,4,Advanced,4.019,999.999,1,1
US,WY,WY,READING,8,1,Below Basic,-999.999,2.2155,1,-1
US,WY,WY,READING,8,2,Basic,2.2155,2.9815,1,-1
US,WY,WY,READING,8,3,Proficient,2.9815,4.4935,1,0
US,WY,WY,READING,8,4,Advanced,4.4935,999.999,1,1
US,WY,WY,READING,9,1,Below Basic,-999.999,2.592,0,-1
US,WY,WY,READING,9,2,Basic,2.592,3.337,0,-1
US,WY,WY,READING,9,3,Proficient,3.337,4.735,0,0
US,WY,WY,READING,9,4,Advanced,4.735,999.999,0,1
US,AK,AK,MATHEMATICS,1,1,Far Below Proficient,-999.999,-5.223,0,-1
US,AK,AK,MATHEMATICS,1,2,Below Proficient,-5.223,-3.572,0,-1
US,AK,AK,MATHEMATICS,1,3,Proficient,-3.572,-2.188,0,0
US,AK,AK,MATHEMATICS,1,4,Advanced,-2.188,999.999,0,1
US,AK,AK,MATHEMATICS,10,1,Far Below Proficient,-999.999,0.389,1,-1
US,AK,AK,MATHEMATICS,10,2,Below Proficient,0.389,2.561,1,-1
US,AK,AK,MATHEMATICS,10,3,Proficient,2.561,3.411,1,0
US,AK,AK,MATHEMATICS,10,4,Advanced,3.411,999.999,1,1
US,AK,AK,MATHEMATICS,11,1,Far Below Proficient,-999.999,0.618,0,-1
US,AK,AK,MATHEMATICS,11,2,Below Proficient,0.618,2.738,0,-1
US,AK,AK,MATHEMATICS,11,3,Proficient,2.738,3.589,0,0
US,AK,AK,MATHEMATICS,11,4,Advanced,3.589,999.999,0,1
US,AK,AK,MATHEMATICS,12,1,Far Below Proficient,-999.999,0.694,0,-1
US,AK,AK,MATHEMATICS,12,2,Below Proficient,0.694,2.903,0,-1
US,AK,AK,MATHEMATICS,12,3,Proficient,2.903,3.716,0,0
US,AK,AK,MATHEMATICS,12,4,Advanced,3.716,999.999,0,1
US,AK,AK,MATHEMATICS,2,1,Far Below Proficient,-999.999,-3.572,0,-1
US,AK,AK,MATHEMATICS,2,2,Below Proficient,-3.572,-2.086,0,-1
US,AK,AK,MATHEMATICS,2,3,Proficient,-2.086,-0.829,0,0
US,AK,AK,MATHEMATICS,2,4,Advanced,-0.829,999.999,0,1
US,AK,AK,MATHEMATICS,3,1,Far Below Proficient,-999.999,-2.607,1,-1
US,AK,AK,MATHEMATICS,3,2,Below Proficient,-2.607,-0.931,1,-1
US,AK,AK,MATHEMATICS,3,3,Proficient,-0.931,0.237,1,0
US,AK,AK,MATHEMATICS,3,4,Advanced,0.237,999.999,1,1
US,AK,AK,MATHEMATICS,4,1,Far Below Proficient,-999.999,-1.883,1,-1
US,AK,AK,MATHEMATICS,4,2,Below Proficient,-1.883,-0.207,1,-1
US,AK,AK,MATHEMATICS,4,3,Proficient,-0.207,1.202,1,0
US,AK,AK,MATHEMATICS,4,4,Advanced,1.202,999.999,1,1
US,AK,AK,MATHEMATICS,5,1,Far Below Proficient,-999.999,-1.756,1,-1
US,AK,AK,MATHEMATICS,5,2,Below Proficient,-1.756,0.44,1,-1
US,AK,AK,MATHEMATICS,5,3,Proficient,0.44,2.142,1,0
US,AK,AK,MATHEMATICS,5,4,Advanced,2.142,999.999,1,1
US,AK,AK,MATHEMATICS,6,1,Far Below Proficient,-999.999,-1.172,1,-1
US,AK,AK,MATHEMATICS,6,2,Below Proficient,-1.172,1.113,1,-1
US,AK,AK,MATHEMATICS,6,3,Proficient,1.113,2.561,1,0
US,AK,AK,MATHEMATICS,6,4,Advanced,2.561,999.999,1,1
US,AK,AK,MATHEMATICS,7,1,Far Below Proficient,-999.999,-1.02,1,-1
US,AK,AK,MATHEMATICS,7,2,Below Proficient,-1.02,1.202,1,-1
US,AK,AK,MATHEMATICS,7,3,Proficient,1.202,3.056,1,0
US,AK,AK,MATHEMATICS,7,4,Advanced,3.056,999.999,1,1
US,AK,AK,MATHEMATICS,8,1,Far Below Proficient,-999.999,-0.537,1,-1
US,AK,AK,MATHEMATICS,8,2,Below Proficient,-0.537,1.951,1,-1
US,AK,AK,MATHEMATICS,8,3,Proficient,1.951,3.297,1,0
US,AK,AK,MATHEMATICS,8,4,Advanced,3.297,999.999,1,1
US,AK,AK,MATHEMATICS,9,1,Far Below Proficient,-999.999,-0.499,1,-1
US,AK,AK,MATHEMATICS,9,2,Below Proficient,-0.499,1.964,1,-1
US,AK,AK,MATHEMATICS,9,3,Proficient,1.964,3.399,1,0
US,AK,AK,MATHEMATICS,9,4,Advanced,3.399,999.999,1,1
US,AL,AL,MATHEMATICS,1,1,Level 1,-999.9999,-4.3133,0,-1
US,AL,AL,MATHEMATICS,1,2,Level 2,-4.3133,-3.0128,0,-1
US,AL,AL,MATHEMATICS,1,3,Level 3,-3.0128,-2.1045,0,0
US,AL,AL,MATHEMATICS,1,4,Level 4,-2.1045,999.9999,0,1
US,AL,AL,MATHEMATICS,10,1,Level 1,-999.9999,0.579,0,-1
US,AL,AL,MATHEMATICS,10,2,Level 2,0.579,2.9942,0,-1
US,AL,AL,MATHEMATICS,10,3,Level 3,2.9942,4.1709,0,0
US,AL,AL,MATHEMATICS,10,4,Level 4,4.1709,999.9999,0,1
US,AL,AL,MATHEMATICS,11,1,Level 1,-999.9999,0.7648,0,-1
US,AL,AL,MATHEMATICS,11,2,Level 2,0.7648,3.1594,0,-1
US,AL,AL,MATHEMATICS,11,3,Level 3,3.1594,4.3773,0,0
US,AL,AL,MATHEMATICS,11,4,Level 4,4.3773,999.9999,0,1
US,AL,AL,MATHEMATICS,12,1,Level 1,-999.9999,0.868,0,-1
US,AL,AL,MATHEMATICS,12,2,Level 2,0.868,3.2626,0,-1
US,AL,AL,MATHEMATICS,12,3,Level 3,3.2626,4.5837,0,0
US,AL,AL,MATHEMATICS,12,4,Level 4,4.5837,999.9999,0,1
US,AL,AL,MATHEMATICS,2,1,Level 1,-999.9999,-2.7031,1,-1
US,AL,AL,MATHEMATICS,2,2,Level 2,-2.7031,-1.5678,1,-1
US,AL,AL,MATHEMATICS,2,3,Level 3,-1.5678,-0.7008,1,0
US,AL,AL,MATHEMATICS,2,4,Level 4,-0.7008,999.9999,1,1
US,AL,AL,MATHEMATICS,3,1,Level 1,-999.9999,-1.6091,1,-1
US,AL,AL,MATHEMATICS,3,2,Level 2,-1.6091,-0.3292,1,-1
US,AL,AL,MATHEMATICS,3,3,Level 3,-0.3292,0.7029,1,0
US,AL,AL,MATHEMATICS,3,4,Level 4,0.7029,999.9999,1,1
US,AL,AL,MATHEMATICS,4,1,Level 1,-999.9999,-0.9072,1,-1
US,AL,AL,MATHEMATICS,4,2,Level 2,-0.9072,0.8061,1,-1
US,AL,AL,MATHEMATICS,4,3,Level 3,0.8061,1.6112,1,0
US,AL,AL,MATHEMATICS,4,4,Level 4,1.6112,999.9999,1,1
US,AL,AL,MATHEMATICS,5,1,Level 1,-999.9999,-0.288,1,-1
US,AL,AL,MATHEMATICS,5,2,Level 2,-0.288,1.508,1,-1
US,AL,AL,MATHEMATICS,5,3,Level 3,1.508,2.4162,1,0
US,AL,AL,MATHEMATICS,5,4,Level 4,2.4162,999.9999,1,1
US,AL,AL,MATHEMATICS,6,1,Level 1,-999.9999,-0.0815,1,-1
US,AL,AL,MATHEMATICS,6,2,Level 2,-0.0815,1.8589,1,-1
US,AL,AL,MATHEMATICS,6,3,Level 3,1.8589,2.8704,1,0
US,AL,AL,MATHEMATICS,6,4,Level 4,2.8704,999.9999,1,1
US,AL,AL,MATHEMATICS,7,1,Level 1,-999.9999,0.4758,1,-1
US,AL,AL,MATHEMATICS,7,2,Level 2,0.4758,2.3956,1,-1
US,AL,AL,MATHEMATICS,7,3,Level 3,2.3956,3.3864,1,0
US,AL,AL,MATHEMATICS,7,4,Level 4,3.3864,999.9999,1,1
US,AL,AL,MATHEMATICS,8,1,Level 1,-999.9999,0.5171,1,-1
US,AL,AL,MATHEMATICS,8,2,Level 2,0.5171,2.9529,1,-1
US,AL,AL,MATHEMATICS,8,3,Level 3,2.9529,4.1296,1,0
US,AL,AL,MATHEMATICS,8,4,Level 4,4.1296,999.9999,1,1
US,AL,AL,MATHEMATICS,9,1,Level 1,-999.9999,0.5584,0,-1
US,AL,AL,MATHEMATICS,9,2,Level 2,0.5584,2.9736,0,-1
US,AL,AL,MATHEMATICS,9,3,Level 3,2.9736,4.1502,0,0
US,AL,AL,MATHEMATICS,9,4,Level 4,4.1502,999.9999,0,1
US,AR,AR,MATHEMATICS,1,1,Need Support,-999.999,-4.575,0,-1
US,AR,AR,MATHEMATICS,1,2,Close,-4.575,-3.394,0,-1
US,AR,AR,MATHEMATICS,1,3,Ready,-3.394,-2.175,0,0
US,AR,AR,MATHEMATICS,1,4,Exceeding,-2.175,999.999,0,1
US,AR,AR,MATHEMATICS,10,1,Need Support,-999.999,2.789,1,-1
US,AR,AR,MATHEMATICS,10,2,Close,2.789,3.31,1,-1
US,AR,AR,MATHEMATICS,10,3,Ready,3.31,3.906,1,0
US,AR,AR,MATHEMATICS,10,4,Exceeding,3.906,999.999,1,1
US,AR,AR,MATHEMATICS,11,1,Need Support,-999.999,2.98,0,-1
US,AR,AR,MATHEMATICS,11,2,Close,2.98,3.513,0,-1
US,AR,AR,MATHEMATICS,11,3,Ready,3.513,4.097,0,0
US,AR,AR,MATHEMATICS,11,4,Exceeding,4.097,999.999,0,1
US,AR,AR,MATHEMATICS,12,1,Need Support,-999.999,3.132,0,-1
US,AR,AR,MATHEMATICS,12,2,Close,3.132,3.589,0,-1
US,AR,AR,MATHEMATICS,12,3,Ready,3.589,4.287,0,0
US,AR,AR,MATHEMATICS,12,4,Exceeding,4.287,999.999,0,1
US,AR,AR,MATHEMATICS,2,1,Need Support,-999.999,-2.988,0,-1
US,AR,AR,MATHEMATICS,2,2,Close,-2.988,-1.934,0,-1
US,AR,AR,MATHEMATICS,2,3,Ready,-1.934,-0.829,0,0
US,AR,AR,MATHEMATICS,2,4,Exceeding,-0.829,999.999,0,1
US,AR,AR,MATHEMATICS,3,1,Need Support,-999.999,-1.947,1,-1
US,AR,AR,MATHEMATICS,3,2,Close,-1.947,-0.791,1,-1
US,AR,AR,MATHEMATICS,3,3,Ready,-0.791,0.262,1,0
US,AR,AR,MATHEMATICS,3,4,Exceeding,0.262,999.999,1,1
US,AR,AR,MATHEMATICS,4,1,Need Support,-999.999,-1.718,1,-1
US,AR,AR,MATHEMATICS,4,2,Close,-1.718,0.224,1,-1
US,AR,AR,MATHEMATICS,4,3,Ready,0.224,1.469,1,0
US,AR,AR,MATHEMATICS,4,4,Exceeding,1.469,999.999,1,1
US,AR,AR,MATHEMATICS,5,1,Need Support,-999.999,-1.147,1,-1
US,AR,AR,MATHEMATICS,5,2,Close,-1.147,1.037,1,-1
US,AR,AR,MATHEMATICS,5,3,Ready,1.037,2.154,1,0
US,AR,AR,MATHEMATICS,5,4,Exceeding,2.154,999.999,1,1
US,AR,AR,MATHEMATICS,6,1,Need Support,-999.999,-0.474,1,-1
US,AR,AR,MATHEMATICS,6,2,Close,-0.474,1.354,1,-1
US,AR,AR,MATHEMATICS,6,3,Ready,1.354,2.383,1,0
US,AR,AR,MATHEMATICS,6,4,Exceeding,2.383,999.999,1,1
US,AR,AR,MATHEMATICS,7,1,Need Support,-999.999,0.77,1,-1
US,AR,AR,MATHEMATICS,7,2,Close,0.77,2.04,1,-1
US,AR,AR,MATHEMATICS,7,3,Ready,2.04,2.802,1,0
US,AR,AR,MATHEMATICS,7,4,Exceeding,2.802,999.999,1,1
US,AR,AR,MATHEMATICS,8,1,Need Support,-999.999,1.507,1,-1
US,AR,AR,MATHEMATICS,8,2,Close,1.507,2.421,1,-1
US,AR,AR,MATHEMATICS,8,3,Ready,2.421,3.068,1,0
US,AR,AR,MATHEMATICS,8,4,Exceeding,3.068,999.999,1,1
US,AR,AR,MATHEMATICS,9,1,Need Support,-999.999,2.307,1,-1
US,AR,AR,MATHEMATICS,9,2,Close,2.307,2.865,1,-1
US,AR,AR,MATHEMATICS,9,3,Ready,2.865,3.335,1,0
US,AR,AR,MATHEMATICS,9,4,Exceeding,3.335,999.999,1,1
US,AZ,AZ,MATHEMATICS,1,1,Minimally Proficient,-999.999,-4.232,0,-1
US,AZ,AZ,MATHEMATICS,1,2,Partially Proficient,-4.232,-3.229,0,-1
US,AZ,AZ,MATHEMATICS,1,3,Proficient,-3.229,-2.442,0,0
US,AZ,AZ,MATHEMATICS,1,4,Highly Proficient,-2.442,999.999,0,1
US,AZ,AZ,MATHEMATICS,10,1,Minimally Proficient,-999.999,2.205,0,-1
US,AZ,AZ,MATHEMATICS,10,2,Partially Proficient,2.205,2.84,0,-1
US,AZ,AZ,MATHEMATICS,10,3,Proficient,2.84,3.36,0,0
US,AZ,AZ,MATHEMATICS,10,4,Highly Proficient,3.36,999.999,0,1
US,AZ,AZ,MATHEMATICS,11,1,Minimally Proficient,-999.999,2.408,0,-1
US,AZ,AZ,MATHEMATICS,11,2,Partially Proficient,2.408,3.03,0,-1
US,AZ,AZ,MATHEMATICS,11,3,Proficient,3.03,3.551,0,0
US,AZ,AZ,MATHEMATICS,11,4,Highly Proficient,3.551,999.999,0,1
US,AZ,AZ,MATHEMATICS,12,1,Minimally Proficient,-999.999,2.573,0,-1
US,AZ,AZ,MATHEMATICS,12,2,Partially Proficient,2.573,3.17,0,-1
US,AZ,AZ,MATHEMATICS,12,3,Proficient,3.17,3.665,0,0
US,AZ,AZ,MATHEMATICS,12,4,Highly Proficient,3.665,999.999,0,1
US,AZ,AZ,MATHEMATICS,2,1,Minimally Proficient,-999.999,-2.632,0,-1
US,AZ,AZ,MATHEMATICS,2,2,Partially Proficient,-2.632,-1.756,0,-1
US,AZ,AZ,MATHEMATICS,2,3,Proficient,-1.756,-1.058,0,0
US,AZ,AZ,MATHEMATICS,2,4,Highly Proficient,-1.058,999.999,0,1
US,AZ,AZ,MATHEMATICS,3,1,Minimally Proficient,-999.999,-1.49,1,-1
US,AZ,AZ,MATHEMATICS,3,2,Partially Proficient,-1.49,-0.601,1,-1
US,AZ,AZ,MATHEMATICS,3,3,Proficient,-0.601,0.059,1,0
US,AZ,AZ,MATHEMATICS,3,4,Highly Proficient,0.059,999.999,1,1
US,AZ,AZ,MATHEMATICS,4,1,Minimally Proficient,-999.999,-0.626,1,-1
US,AZ,AZ,MATHEMATICS,4,2,Partially Proficient,-0.626,0.275,1,-1
US,AZ,AZ,MATHEMATICS,4,3,Proficient,0.275,1.304,1,0
US,AZ,AZ,MATHEMATICS,4,4,Highly Proficient,1.304,999.999,1,1
US,AZ,AZ,MATHEMATICS,5,1,Minimally Proficient,-999.999,0.059,1,-1
US,AZ,AZ,MATHEMATICS,5,2,Partially Proficient,0.059,1.062,1,-1
US,AZ,AZ,MATHEMATICS,5,3,Proficient,1.062,2.04,1,0
US,AZ,AZ,MATHEMATICS,5,4,Highly Proficient,2.04,999.999,1,1
US,AZ,AZ,MATHEMATICS,6,1,Minimally Proficient,-999.999,1.024,1,-1
US,AZ,AZ,MATHEMATICS,6,2,Partially Proficient,1.024,1.811,1,-1
US,AZ,AZ,MATHEMATICS,6,3,Proficient,1.811,2.51,1,0
US,AZ,AZ,MATHEMATICS,6,4,Highly Proficient,2.51,999.999,1,1
US,AZ,AZ,MATHEMATICS,7,1,Minimally Proficient,-999.999,1.545,1,-1
US,AZ,AZ,MATHEMATICS,7,2,Partially Proficient,1.545,2.205,1,-1
US,AZ,AZ,MATHEMATICS,7,3,Proficient,2.205,2.84,1,0
US,AZ,AZ,MATHEMATICS,7,4,Highly Proficient,2.84,999.999,1,1
US,AZ,AZ,MATHEMATICS,8,1,Minimally Proficient,-999.999,2.129,1,-1
US,AZ,AZ,MATHEMATICS,8,2,Partially Proficient,2.129,2.789,1,-1
US,AZ,AZ,MATHEMATICS,8,3,Proficient,2.789,3.233,1,0
US,AZ,AZ,MATHEMATICS,8,4,Highly Proficient,3.233,999.999,1,1
US,AZ,AZ,MATHEMATICS,9,1,Minimally Proficient,-999.999,2.167,0,-1
US,AZ,AZ,MATHEMATICS,9,2,Partially Proficient,2.167,2.802,0,-1
US,AZ,AZ,MATHEMATICS,9,3,Proficient,2.802,3.246,0,0
US,AZ,AZ,MATHEMATICS,9,4,Highly Proficient,3.246,999.999,0,1
US,CA,CA,MATHEMATICS,1,1,Level 1,-999.999,-4.086239339,0,-1
US,CA,CA,MATHEMATICS,1,2,Level 2,-4.086239339,-3.054109123,0,-1
US,CA,CA,MATHEMATICS,1,3,Level 3,-3.054109123,-2.042621512,0,0
US,CA,CA,MATHEMATICS,1,4,Level 4,-2.042621512,999.999,0,1
US,CA,CA,MATHEMATICS,10,1,Level 1,-999.999,2.436823624,0,-1
US,CA,CA,MATHEMATICS,10,2,Level 2,2.436823624,3.035459149,0,-1
US,CA,CA,MATHEMATICS,10,3,Level 3,3.035459149,3.861163322,0,0
US,CA,CA,MATHEMATICS,10,4,Level 4,3.861163322,999.999,0,1
US,CA,CA,MATHEMATICS,11,1,Level 1,-999.999,2.622607063,1,-1
US,CA,CA,MATHEMATICS,11,2,Level 2,2.622607063,3.241885193,1,-1
US,CA,CA,MATHEMATICS,11,3,Level 3,3.241885193,4.026304156,1,0
US,CA,CA,MATHEMATICS,11,4,Level 4,4.026304156,999.999,1,1
US,CA,CA,MATHEMATICS,12,1,Level 1,-999.999,2.767105293,0,-1
US,CA,CA,MATHEMATICS,12,2,Level 2,2.767105293,3.303813005,0,-1
US,CA,CA,MATHEMATICS,12,3,Level 3,3.303813005,4.129517178,0,0
US,CA,CA,MATHEMATICS,12,4,Level 4,4.129517178,999.999,0,1
US,CA,CA,MATHEMATICS,2,1,Level 1,-999.999,-2.55868662,0,-1
US,CA,CA,MATHEMATICS,2,2,Level 2,-2.55868662,-1.65041203,0,-1
US,CA,CA,MATHEMATICS,2,3,Level 3,-1.65041203,-0.7214948357,0,0
US,CA,CA,MATHEMATICS,2,4,Level 4,-0.7214948357,999.999,0,1
US,CA,CA,MATHEMATICS,3,1,Level 1,-999.999,-1.423343382,1,-1
US,CA,CA,MATHEMATICS,3,2,Level 2,-1.423343382,-0.4944261882,1,-1
US,CA,CA,MATHEMATICS,3,3,Level 3,-0.4944261882,0.3519205886,1,0
US,CA,CA,MATHEMATICS,3,4,Level 4,0.3519205886,999.999,1,1
US,CA,CA,MATHEMATICS,4,1,Level 1,-999.999,-0.7214948357,1,-1
US,CA,CA,MATHEMATICS,4,2,Level 2,-0.7214948357,0.4757762145,1,-1
US,CA,CA,MATHEMATICS,4,3,Level 3,0.4757762145,1.425336013,1,0
US,CA,CA,MATHEMATICS,4,4,Level 4,1.425336013,999.999,1,1
US,CA,CA,MATHEMATICS,5,1,Level 1,-999.999,0.4344910059,1,-1
US,CA,CA,MATHEMATICS,5,2,Level 2,0.4344910059,1.569834243,1,-1
US,CA,CA,MATHEMATICS,5,3,Level 3,1.569834243,2.12718456,1,0
US,CA,CA,MATHEMATICS,5,4,Level 4,2.12718456,999.999,1,1
US,CA,CA,MATHEMATICS,6,1,Level 1,-999.999,0.7441300706,1,-1
US,CA,CA,MATHEMATICS,6,2,Level 2,0.7441300706,1.879473308,1,-1
US,CA,CA,MATHEMATICS,6,3,Level 3,1.879473308,2.56067925,1,0
US,CA,CA,MATHEMATICS,6,4,Level 4,2.56067925,999.999,1,1
US,CA,CA,MATHEMATICS,7,1,Level 1,-999.999,1.095054344,1,-1
US,CA,CA,MATHEMATICS,7,2,Level 2,1.095054344,2.189112373,1,-1
US,CA,CA,MATHEMATICS,7,3,Level 3,2.189112373,2.890960919,1,0
US,CA,CA,MATHEMATICS,7,4,Level 4,2.890960919,999.999,1,1
US,CA,CA,MATHEMATICS,8,1,Level 1,-999.999,1.590476847,1,-1
US,CA,CA,MATHEMATICS,8,2,Level 2,1.590476847,2.457466229,1,-1
US,CA,CA,MATHEMATICS,8,3,Level 3,2.457466229,2.952888732,1,0
US,CA,CA,MATHEMATICS,8,4,Level 4,2.952888732,999.999,1,1
US,CA,CA,MATHEMATICS,9,1,Level 1,-999.999,2.374895811,0,-1
US,CA,CA,MATHEMATICS,9,2,Level 2,2.374895811,2.952888732,0,-1
US,CA,CA,MATHEMATICS,9,3,Level 3,2.952888732,3.737307696,0,0
US,CA,CA,MATHEMATICS,9,4,Level 4,3.737307696,999.999,0,1
US,CO,CO,MATHEMATICS,1,1,Did Not Yet Meet Expectations,-999.9999,-4.7468,0,-1
US,CO,CO,MATHEMATICS,1,2,Partially Met Expectations,-4.7468,-3.9004,0,-1
US,CO,CO,MATHEMATICS,1,3,Approached Expectations,-3.9004,-2.9921,0,-1
US,CO,CO,MATHEMATICS,1,4,Met Expectations,-2.9921,-1.7742,0,0
US,CO,CO,MATHEMATICS,1,5,Exceeded Expectations,-1.7742,999.9999,0,1
US,CO,CO,MATHEMATICS,10,1,Did Not Yet Meet Expectations,-999.9999,0.4965,0,-1
US,CO,CO,MATHEMATICS,10,2,Partially Met Expectations,0.4965,1.7763,0,-1
US,CO,CO,MATHEMATICS,10,3,Approached Expectations,1.7763,2.5194,0,-1
US,CO,CO,MATHEMATICS,10,4,Met Expectations,2.5194,3.9231,0,0
US,CO,CO,MATHEMATICS,10,5,Exceeded Expectations,3.9231,999.9999,0,1
US,CO,CO,MATHEMATICS,11,1,Did Not Yet Meet Expectations,-999.9999,0.7029,0,-1
US,CO,CO,MATHEMATICS,11,2,Partially Met Expectations,0.7029,1.9827,0,-1
US,CO,CO,MATHEMATICS,11,3,Approached Expectations,1.9827,2.6639,0,-1
US,CO,CO,MATHEMATICS,11,4,Met Expectations,2.6639,4.1089,0,0
US,CO,CO,MATHEMATICS,11,5,Exceeded Expectations,4.1089,999.9999,0,1
US,CO,CO,MATHEMATICS,12,1,Did Not Yet Meet Expectations,-999.9999,0.7855,0,-1
US,CO,CO,MATHEMATICS,12,2,Partially Met Expectations,0.7855,2.1272,0,-1
US,CO,CO,MATHEMATICS,12,3,Approached Expectations,2.1272,2.8497,0,-1
US,CO,CO,MATHEMATICS,12,4,Met Expectations,2.8497,4.2947,0,0
US,CO,CO,MATHEMATICS,12,5,Exceeded Expectations,4.2947,999.9999,0,1
US,CO,CO,MATHEMATICS,2,1,Did Not Yet Meet Expectations,-999.9999,-3.116,0,-1
US,CO,CO,MATHEMATICS,2,2,Partially Met Expectations,-3.116,-2.3729,0,-1
US,CO,CO,MATHEMATICS,2,3,Approached Expectations,-2.3729,-1.5678,0,-1
US,CO,CO,MATHEMATICS,2,4,Met Expectations,-1.5678,-0.4531,0,0
US,CO,CO,MATHEMATICS,2,5,Exceeded Expectations,-0.4531,999.9999,0,1
US,CO,CO,MATHEMATICS,3,1,Did Not Yet Meet Expectations,-999.9999,-2.0219,1,-1
US,CO,CO,MATHEMATICS,3,2,Partially Met Expectations,-2.0219,-1.1962,1,-1
US,CO,CO,MATHEMATICS,3,3,Approached Expectations,-1.1962,-0.3912,1,-1
US,CO,CO,MATHEMATICS,3,4,Met Expectations,-0.3912,0.7029,1,0
US,CO,CO,MATHEMATICS,3,5,Exceeded Expectations,0.7029,999.9999,1,1
US,CO,CO,MATHEMATICS,4,1,Did Not Yet Meet Expectations,-999.9999,-1.2994,1,-1
US,CO,CO,MATHEMATICS,4,2,Partially Met Expectations,-1.2994,-0.0815,1,-1
US,CO,CO,MATHEMATICS,4,3,Approached Expectations,-0.0815,0.8474,1,-1
US,CO,CO,MATHEMATICS,4,4,Met Expectations,0.8474,2.5607,1,0
US,CO,CO,MATHEMATICS,4,5,Exceeded Expectations,2.5607,999.9999,1,1
US,CO,CO,MATHEMATICS,5,1,Did Not Yet Meet Expectations,-999.9999,-0.6595,1,-1
US,CO,CO,MATHEMATICS,5,2,Partially Met Expectations,-0.6595,0.4758,1,-1
US,CO,CO,MATHEMATICS,5,3,Approached Expectations,0.4758,1.5492,1,-1
US,CO,CO,MATHEMATICS,5,4,Met Expectations,1.5492,2.6639,1,0
US,CO,CO,MATHEMATICS,5,5,Exceeded Expectations,2.6639,999.9999,1,1
US,CO,CO,MATHEMATICS,6,1,Did Not Yet Meet Expectations,-999.9999,-0.226,1,-1
US,CO,CO,MATHEMATICS,6,2,Partially Met Expectations,-0.226,1.0745,1,-1
US,CO,CO,MATHEMATICS,6,3,Approached Expectations,1.0745,2.0653,1,-1
US,CO,CO,MATHEMATICS,6,4,Met Expectations,2.0653,3.4277,1,0
US,CO,CO,MATHEMATICS,6,5,Exceeded Expectations,3.4277,999.9999,1,1
US,CO,CO,MATHEMATICS,7,1,Did Not Yet Meet Expectations,-999.9999,-0.2054,1,-1
US,CO,CO,MATHEMATICS,7,2,Partially Met Expectations,-0.2054,1.3428,1,-1
US,CO,CO,MATHEMATICS,7,3,Approached Expectations,1.3428,2.4575,1,-1
US,CO,CO,MATHEMATICS,7,4,Met Expectations,2.4575,3.7786,1,0
US,CO,CO,MATHEMATICS,7,5,Exceeded Expectations,3.7786,999.9999,1,1
US,CO,CO,MATHEMATICS,8,1,Did Not Yet Meet Expectations,-999.9999,0.4139,1,-1
US,CO,CO,MATHEMATICS,8,2,Partially Met Expectations,0.4139,1.6731,1,-1
US,CO,CO,MATHEMATICS,8,3,Approached Expectations,1.6731,2.4782,1,-1
US,CO,CO,MATHEMATICS,8,4,Met Expectations,2.4782,3.7993,1,0
