YEAR,GRADE,CONTENT_AREA,SCALE_SCORE,SCALE_SCORE_CSEM
2009_2010,3,MATHEMATICS, 300  , 10.00  
2009_2010,3,MATHEMATICS, 300  , 10.00  
2009_2010,3,MATHEMATICS, 300  , 10.00  
2009_2010,3,MATHEMATICS, 300  , 10.00  
2009_2010,3,MATHEMATICS, 300  , 10.00  
2009_2010,3,MATHEMATICS, 300  , 10.00  
2009_2010,3,MATHEMATICS, 300  , 9.60  
2009_2010,3,MATHEMATICS, 303  , 7.60  
2009_2010,3,MATHEMATICS, 307  , 6.30  
2009_2010,3,MATHEMATICS, 310  , 5.50  
2009_2010,3,MATHEMATICS, 312  , 4.90  
2009_2010,3,MATHEMATICS, 314  , 4.50  
2009_2010,3,MATHEMATICS, 316  , 4.20  
2009_2010,3,MATHEMATICS, 318  , 3.90  
2009_2010,3,MATHEMATICS, 319  , 3.70  
2009_2010,3,MATHEMATICS, 320  , 3.60  
2009_2010,3,MATHEMATICS, 322  , 3.40  
2009_2010,3,MATHEMATICS, 323  , 3.30  
2009_2010,3,MATHEMATICS, 324  , 3.20  
2009_2010,3,MATHEMATICS, 325  , 3.10  
2009_2010,3,MATHEMATICS, 326  , 3.00  
2009_2010,3,MATHEMATICS, 327  , 2.90  
2009_2010,3,MATHEMATICS, 328  , 2.90  
2009_2010,3,MATHEMATICS, 328  , 2.80  
2009_2010,3,MATHEMATICS, 329  , 2.80  
2009_2010,3,MATHEMATICS, 330  , 2.70  
2009_2010,3,MATHEMATICS, 331  , 2.70  
2009_2010,3,MATHEMATICS, 331  , 2.60  
2009_2010,3,MATHEMATICS, 332  , 2.60  
2009_2010,3,MATHEMATICS, 333  , 2.60  
2009_2010,3,MATHEMATICS, 334  , 2.60  
2009_2010,3,MATHEMATICS, 335  , 2.50  
2009_2010,3,MATHEMATICS, 335  , 2.50  
2009_2010,3,MATHEMATICS, 336  , 2.50  
2009_2010,3,MATHEMATICS, 337  , 2.50  
2009_2010,3,MATHEMATICS, 337  , 2.50  
2009_2010,3,MATHEMATICS, 338  , 2.50  
2009_2010,3,MATHEMATICS, 339  , 2.50  
2009_2010,3,MATHEMATICS, 339  , 2.50  
2009_2010,3,MATHEMATICS, 340  , 2.50  
2009_2010,3,MATHEMATICS, 341  , 2.50  
2009_2010,3,MATHEMATICS, 342  , 2.50  
2009_2010,3,MATHEMATICS, 342  , 2.50  
2009_2010,3,MATHEMATICS, 343  , 2.60  
2009_2010,3,MATHEMATICS, 344  , 2.60  
2009_2010,3,MATHEMATICS, 345  , 2.60  
2009_2010,3,MATHEMATICS, 345  , 2.60  
2009_2010,3,MATHEMATICS, 346  , 2.70  
2009_2010,3,MATHEMATICS, 347  , 2.70  
2009_2010,3,MATHEMATICS, 348  , 2.80  
2009_2010,3,MATHEMATICS, 349  , 2.80  
2009_2010,3,MATHEMATICS, 350  , 2.90  
2009_2010,3,MATHEMATICS, 351  , 2.90  
2009_2010,3,MATHEMATICS, 352  , 3.00  
2009_2010,3,MATHEMATICS, 352  , 3.10  
2009_2010,3,MATHEMATICS, 354  , 3.20  
2009_2010,3,MATHEMATICS, 355  , 3.30  
2009_2010,3,MATHEMATICS, 357  , 3.50  
2009_2010,3,MATHEMATICS, 358  , 3.70  
2009_2010,3,MATHEMATICS, 360  , 3.90  
2009_2010,3,MATHEMATICS, 362  , 4.20  
2009_2010,3,MATHEMATICS, 364  , 4.70  
2009_2010,3,MATHEMATICS, 367  , 5.40  
2009_2010,3,MATHEMATICS, 371  , 6.70  
2009_2010,3,MATHEMATICS, 377  , 9.80  
2009_2010,3,MATHEMATICS, 380  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 10.00  
2009_2010,4,MATHEMATICS, 400  , 8.80  
2009_2010,4,MATHEMATICS, 401  , 7.50  
2009_2010,4,MATHEMATICS, 405  , 6.30  
2009_2010,4,MATHEMATICS, 408  , 5.60  
2009_2010,4,MATHEMATICS, 410  , 5.10  
2009_2010,4,MATHEMATICS, 412  , 4.70  
2009_2010,4,MATHEMATICS, 414  , 4.40  
2009_2010,4,MATHEMATICS, 415  , 4.10  
2009_2010,4,MATHEMATICS, 416  , 4.00  
2009_2010,4,MATHEMATICS, 418  , 3.80  
2009_2010,4,MATHEMATICS, 419  , 3.70  
2009_2010,4,MATHEMATICS, 420  , 3.60  
2009_2010,4,MATHEMATICS, 421  , 3.50  
2009_2010,4,MATHEMATICS, 422  , 3.40  
2009_2010,4,MATHEMATICS, 423  , 3.30  
2009_2010,4,MATHEMATICS, 424  , 3.30  
2009_2010,4,MATHEMATICS, 425  , 3.20  
2009_2010,4,MATHEMATICS, 426  , 3.20  
2009_2010,4,MATHEMATICS, 427  , 3.10  
2009_2010,4,MATHEMATICS, 428  , 3.10  
2009_2010,4,MATHEMATICS, 429  , 3.00  
2009_2010,4,MATHEMATICS, 430  , 3.00  
2009_2010,4,MATHEMATICS, 430  , 3.00  
2009_2010,4,MATHEMATICS, 430  , 3.00  
2009_2010,4,MATHEMATICS, 432  , 3.00  
2009_2010,4,MATHEMATICS, 433  , 2.90  
2009_2010,4,MATHEMATICS, 434  , 2.90  
2009_2010,4,MATHEMATICS, 434  , 2.90  
2009_2010,4,MATHEMATICS, 435  , 2.90  
2009_2010,4,MATHEMATICS, 436  , 2.90  
2009_2010,4,MATHEMATICS, 437  , 2.90  
2009_2010,4,MATHEMATICS, 438  , 2.90  
2009_2010,4,MATHEMATICS, 439  , 2.90  
2009_2010,4,MATHEMATICS, 439  , 2.90  
2009_2010,4,MATHEMATICS, 440  , 2.90  
2009_2010,4,MATHEMATICS, 441  , 3.00  
2009_2010,4,MATHEMATICS, 442  , 3.00  
2009_2010,4,MATHEMATICS, 443  , 3.00  
2009_2010,4,MATHEMATICS, 444  , 3.00  
2009_2010,4,MATHEMATICS, 445  , 3.00  
2009_2010,4,MATHEMATICS, 446  , 3.10  
2009_2010,4,MATHEMATICS, 447  , 3.10  
2009_2010,4,MATHEMATICS, 448  , 3.10  
2009_2010,4,MATHEMATICS, 449  , 3.20  
2009_2010,4,MATHEMATICS, 450  , 3.20  
2009_2010,4,MATHEMATICS, 451  , 3.20  
2009_2010,4,MATHEMATICS, 452  , 3.30  
2009_2010,4,MATHEMATICS, 453  , 3.30  
2009_2010,4,MATHEMATICS, 454  , 3.40  
2009_2010,4,MATHEMATICS, 456  , 3.50  
2009_2010,4,MATHEMATICS, 457  , 3.60  
2009_2010,4,MATHEMATICS, 458  , 3.70  
2009_2010,4,MATHEMATICS, 460  , 3.90  
2009_2010,4,MATHEMATICS, 462  , 4.20  
2009_2010,4,MATHEMATICS, 464  , 4.60  
2009_2010,4,MATHEMATICS, 467  , 5.20  
2009_2010,4,MATHEMATICS, 470  , 6.20  
2009_2010,4,MATHEMATICS, 475  , 8.10  
2009_2010,4,MATHEMATICS, 480  , 10.00  
2009_2010,4,MATHEMATICS, 480  , 10.00  
2009_2010,5,MATHEMATICS, 500  , 10.00  
2009_2010,5,MATHEMATICS, 500  , 10.00  
2009_2010,5,MATHEMATICS, 500  , 10.00  
2009_2010,5,MATHEMATICS, 500  , 10.00  
2009_2010,5,MATHEMATICS, 500  , 10.00  
2009_2010,5,MATHEMATICS, 500  , 10.00  
2009_2010,5,MATHEMATICS, 502  , 10.00  
2009_2010,5,MATHEMATICS, 509  , 8.30  
2009_2010,5,MATHEMATICS, 513  , 6.60  
2009_2010,5,MATHEMATICS, 517  , 5.60  
2009_2010,5,MATHEMATICS, 519  , 5.00  
2009_2010,5,MATHEMATICS, 521  , 4.50  
2009_2010,5,MATHEMATICS, 523  , 4.20  
2009_2010,5,MATHEMATICS, 524  , 3.90  
2009_2010,5,MATHEMATICS, 526  , 3.70  
2009_2010,5,MATHEMATICS, 527  , 3.50  
2009_2010,5,MATHEMATICS, 528  , 3.40  
2009_2010,5,MATHEMATICS, 529  , 3.30  
2009_2010,5,MATHEMATICS, 530  , 3.20  
2009_2010,5,MATHEMATICS, 531  , 3.10  
2009_2010,5,MATHEMATICS, 532  , 3.00  
2009_2010,5,MATHEMATICS, 532  , 3.00  
2009_2010,5,MATHEMATICS, 534  , 2.90  
2009_2010,5,MATHEMATICS, 535  , 2.90  
2009_2010,5,MATHEMATICS, 536  , 2.80  
2009_2010,5,MATHEMATICS, 536  , 2.80  
2009_2010,5,MATHEMATICS, 537  , 2.80  
2009_2010,5,MATHEMATICS, 538  , 2.70  
2009_2010,5,MATHEMATICS, 539  , 2.70  
2009_2010,5,MATHEMATICS, 539  , 2.70  
2009_2010,5,MATHEMATICS, 540  , 2.60  
2009_2010,5,MATHEMATICS, 541  , 2.60  
2009_2010,5,MATHEMATICS, 541  , 2.60  
2009_2010,5,MATHEMATICS, 542  , 2.60  
2009_2010,5,MATHEMATICS, 543  , 2.50  
2009_2010,5,MATHEMATICS, 544  , 2.50  
2009_2010,5,MATHEMATICS, 544  , 2.50  
2009_2010,5,MATHEMATICS, 545  , 2.50  
2009_2010,5,MATHEMATICS, 546  , 2.50  
2009_2010,5,MATHEMATICS, 546  , 2.50  
2009_2010,5,MATHEMATICS, 547  , 2.50  
2009_2010,5,MATHEMATICS, 548  , 2.50  
2009_2010,5,MATHEMATICS, 548  , 2.50  
2009_2010,5,MATHEMATICS, 549  , 2.50  
2009_2010,5,MATHEMATICS, 550  , 2.50  
2009_2010,5,MATHEMATICS, 550  , 2.50  
2009_2010,5,MATHEMATICS, 551  , 2.50  
2009_2010,5,MATHEMATICS, 552  , 2.60  
2009_2010,5,MATHEMATICS, 553  , 2.60  
2009_2010,5,MATHEMATICS, 553  , 2.70  
2009_2010,5,MATHEMATICS, 554  , 2.70  
2009_2010,5,MATHEMATICS, 555  , 2.80  
2009_2010,5,MATHEMATICS, 556  , 2.80  
2009_2010,5,MATHEMATICS, 557  , 2.90  
2009_2010,5,MATHEMATICS, 558  , 3.00  
2009_2010,5,MATHEMATICS, 559  , 3.10  
2009_2010,5,MATHEMATICS, 560  , 3.20  
2009_2010,5,MATHEMATICS, 561  , 3.40  
2009_2010,5,MATHEMATICS, 562  , 3.50  
2009_2010,5,MATHEMATICS, 564  , 3.70  
2009_2010,5,MATHEMATICS, 565  , 3.90  
2009_2010,5,MATHEMATICS, 567  , 4.30  
2009_2010,5,MATHEMATICS, 570  , 4.70  
2009_2010,5,MATHEMATICS, 573  , 5.50  
2009_2010,5,MATHEMATICS, 577  , 7.00  
2009_2010,5,MATHEMATICS, 580  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 600  , 10.00  
2009_2010,6,MATHEMATICS, 608  , 9.90  
2009_2010,6,MATHEMATICS, 614  , 7.60  
2009_2010,6,MATHEMATICS, 618  , 6.40  
2009_2010,6,MATHEMATICS, 620  , 5.50  
2009_2010,6,MATHEMATICS, 623  , 4.90  
2009_2010,6,MATHEMATICS, 625  , 4.50  
2009_2010,6,MATHEMATICS, 626  , 4.10  
2009_2010,6,MATHEMATICS, 628  , 3.90  
2009_2010,6,MATHEMATICS, 629  , 3.60  
2009_2010,6,MATHEMATICS, 630  , 3.50  
2009_2010,6,MATHEMATICS, 631  , 3.30  
2009_2010,6,MATHEMATICS, 632  , 3.20  
2009_2010,6,MATHEMATICS, 633  , 3.10  
2009_2010,6,MATHEMATICS, 634  , 3.00  
2009_2010,6,MATHEMATICS, 635  , 2.90  
2009_2010,6,MATHEMATICS, 636  , 2.90  
2009_2010,6,MATHEMATICS, 637  , 2.80  
2009_2010,6,MATHEMATICS, 638  , 2.80  
2009_2010,6,MATHEMATICS, 638  , 2.70  
2009_2010,6,MATHEMATICS, 639  , 2.70  
2009_2010,6,MATHEMATICS, 639  , 2.70  
2009_2010,6,MATHEMATICS, 641  , 2.70  
2009_2010,6,MATHEMATICS, 641  , 2.60  
2009_2010,6,MATHEMATICS, 642  , 2.60  
2009_2010,6,MATHEMATICS, 643  , 2.60  
2009_2010,6,MATHEMATICS, 643  , 2.60  
2009_2010,6,MATHEMATICS, 644  , 2.60  
2009_2010,6,MATHEMATICS, 645  , 2.60  
2009_2010,6,MATHEMATICS, 645  , 2.50  
2009_2010,6,MATHEMATICS, 646  , 2.50  
2009_2010,6,MATHEMATICS, 647  , 2.50  
2009_2010,6,MATHEMATICS, 647  , 2.50  
2009_2010,6,MATHEMATICS, 648  , 2.50  
2009_2010,6,MATHEMATICS, 649  , 2.50  
2009_2010,6,MATHEMATICS, 649  , 2.50  
2009_2010,6,MATHEMATICS, 650  , 2.50  
2009_2010,6,MATHEMATICS, 651  , 2.50  
2009_2010,6,MATHEMATICS, 652  , 2.50  
2009_2010,6,MATHEMATICS, 652  , 2.60  
2009_2010,6,MATHEMATICS, 652  , 2.60  
2009_2010,6,MATHEMATICS, 654  , 2.60  
2009_2010,6,MATHEMATICS, 655  , 2.60  
2009_2010,6,MATHEMATICS, 655  , 2.70  
2009_2010,6,MATHEMATICS, 656  , 2.70  
2009_2010,6,MATHEMATICS, 657  , 2.80  
2009_2010,6,MATHEMATICS, 658  , 2.90  
2009_2010,6,MATHEMATICS, 659  , 2.90  
2009_2010,6,MATHEMATICS, 660  , 3.10  
2009_2010,6,MATHEMATICS, 661  , 3.20  
2009_2010,6,MATHEMATICS, 662  , 3.30  
2009_2010,6,MATHEMATICS, 664  , 3.50  
2009_2010,6,MATHEMATICS, 665  , 3.70  
2009_2010,6,MATHEMATICS, 667  , 4.00  
2009_2010,6,MATHEMATICS, 668  , 4.30  
2009_2010,6,MATHEMATICS, 671  , 4.70  
2009_2010,6,MATHEMATICS, 673  , 5.30  
2009_2010,6,MATHEMATICS, 677  , 6.20  
2009_2010,6,MATHEMATICS, 680  , 7.70  
2009_2010,7,MATHEMATICS, 700  , 10.00  
2009_2010,7,MATHEMATICS, 700  , 10.00  
2009_2010,7,MATHEMATICS, 700  , 10.00  
2009_2010,7,MATHEMATICS, 700  , 10.00  
2009_2010,7,MATHEMATICS, 700  , 10.00  
2009_2010,7,MATHEMATICS, 700  , 10.00  
2009_2010,7,MATHEMATICS, 711  , 9.10  
2009_2010,7,MATHEMATICS, 716  , 6.70  
2009_2010,7,MATHEMATICS, 719  , 5.50  
2009_2010,7,MATHEMATICS, 722  , 4.80  
2009_2010,7,MATHEMATICS, 724  , 4.40  
2009_2010,7,MATHEMATICS, 726  , 4.10  
2009_2010,7,MATHEMATICS, 727  , 3.80  
2009_2010,7,MATHEMATICS, 729  , 3.60  
2009_2010,7,MATHEMATICS, 730  , 3.40  
2009_2010,7,MATHEMATICS, 731  , 3.30  
2009_2010,7,MATHEMATICS, 732  , 3.20  
2009_2010,7,MATHEMATICS, 733  , 3.10  
2009_2010,7,MATHEMATICS, 734  , 3.00  
2009_2010,7,MATHEMATICS, 735  , 2.90  
2009_2010,7,MATHEMATICS, 736  , 2.80  
2009_2010,7,MATHEMATICS, 737  , 2.80  
2009_2010,7,MATHEMATICS, 738  , 2.70  
2009_2010,7,MATHEMATICS, 739  , 2.60  
2009_2010,7,MATHEMATICS, 739  , 2.60  
2009_2010,7,MATHEMATICS, 739  , 2.50  
2009_2010,7,MATHEMATICS, 741  , 2.50  
2009_2010,7,MATHEMATICS, 741  , 2.50  
2009_2010,7,MATHEMATICS, 742  , 2.40  
2009_2010,7,MATHEMATICS, 743  , 2.40  
2009_2010,7,MATHEMATICS, 743  , 2.40  
2009_2010,7,MATHEMATICS, 744  , 2.30  
2009_2010,7,MATHEMATICS, 745  , 2.30  
2009_2010,7,MATHEMATICS, 745  , 2.30  
2009_2010,7,MATHEMATICS, 746  , 2.30  
2009_2010,7,MATHEMATICS, 746  , 2.30  
2009_2010,7,MATHEMATICS, 747  , 2.30  
2009_2010,7,MATHEMATICS, 748  , 2.30  
2009_2010,7,MATHEMATICS, 748  , 2.30  
2009_2010,7,MATHEMATICS, 749  , 2.30  
2009_2010,7,MATHEMATICS, 750  , 2.30  
2009_2010,7,MATHEMATICS, 750  , 2.30  
2009_2010,7,MATHEMATICS, 751  , 2.30  
2009_2010,7,MATHEMATICS, 751  , 2.30  
2009_2010,7,MATHEMATICS, 752  , 2.30  
2009_2010,7,MATHEMATICS, 753  , 2.40  
2009_2010,7,MATHEMATICS, 753  , 2.40  
2009_2010,7,MATHEMATICS, 754  , 2.40  
2009_2010,7,MATHEMATICS, 755  , 2.50  
2009_2010,7,MATHEMATICS, 756  , 2.50  
2009_2010,7,MATHEMATICS, 756  , 2.60  
2009_2010,7,MATHEMATICS, 757  , 2.60  
2009_2010,7,MATHEMATICS, 758  , 2.70  
2009_2010,7,MATHEMATICS, 759  , 2.80  
2009_2010,7,MATHEMATICS, 760  , 2.90  
2009_2010,7,MATHEMATICS, 761  , 3.00  
2009_2010,7,MATHEMATICS, 762  , 3.10  
2009_2010,7,MATHEMATICS, 763  , 3.30  
2009_2010,7,MATHEMATICS, 764  , 3.50  
2009_2010,7,MATHEMATICS, 765  , 3.70  
2009_2010,7,MATHEMATICS, 767  , 3.90  
2009_2010,7,MATHEMATICS, 769  , 4.30  
2009_2010,7,MATHEMATICS, 771  , 4.70  
2009_2010,7,MATHEMATICS, 773  , 5.40  
2009_2010,7,MATHEMATICS, 777  , 6.50  
2009_2010,7,MATHEMATICS, 780  , 8.60  
2009_2010,7,MATHEMATICS, 780  , 8.60  
2009_2010,8,MATHEMATICS, 800  , 10.00  
2009_2010,8,MATHEMATICS, 800  , 10.00  
2009_2010,8,MATHEMATICS, 800  , 10.00  
2009_2010,8,MATHEMATICS, 800  , 10.00  
2009_2010,8,MATHEMATICS, 800  , 10.00  
2009_2010,8,MATHEMATICS, 800  , 10.00  
2009_2010,8,MATHEMATICS, 813  , 9.00  
2009_2010,8,MATHEMATICS, 818  , 6.40  
2009_2010,8,MATHEMATICS, 821  , 5.20  
2009_2010,8,MATHEMATICS, 824  , 4.40  
2009_2010,8,MATHEMATICS, 825  , 3.90  
2009_2010,8,MATHEMATICS, 827  , 3.60  
2009_2010,8,MATHEMATICS, 828  , 3.30  
2009_2010,8,MATHEMATICS, 830  , 3.10  
2009_2010,8,MATHEMATICS, 831  , 3.00  
2009_2010,8,MATHEMATICS, 832  , 2.80  
2009_2010,8,MATHEMATICS, 833  , 2.70  
2009_2010,8,MATHEMATICS, 833  , 2.60  
2009_2010,8,MATHEMATICS, 834  , 2.50  
2009_2010,8,MATHEMATICS, 835  , 2.50  
2009_2010,8,MATHEMATICS, 836  , 2.40  
2009_2010,8,MATHEMATICS, 836  , 2.40  
2009_2010,8,MATHEMATICS, 837  , 2.30  
2009_2010,8,MATHEMATICS, 838  , 2.30  
2009_2010,8,MATHEMATICS, 838  , 2.20  
2009_2010,8,MATHEMATICS, 839  , 2.20  
2009_2010,8,MATHEMATICS, 839  , 2.20  
2009_2010,8,MATHEMATICS, 840  , 2.20  
2009_2010,8,MATHEMATICS, 841  , 2.10  
2009_2010,8,MATHEMATICS, 841  , 2.10  
2009_2010,8,MATHEMATICS, 842  , 2.10  
2009_2010,8,MATHEMATICS, 842  , 2.10  
2009_2010,8,MATHEMATICS, 843  , 2.10  
2009_2010,8,MATHEMATICS, 844  , 2.10  
2009_2010,8,MATHEMATICS, 844  , 2.10  
2009_2010,8,MATHEMATICS, 845  , 2.10  
2009_2010,8,MATHEMATICS, 845  , 2.10  
2009_2010,8,MATHEMATICS, 846  , 2.10  
2009_2010,8,MATHEMATICS, 846  , 2.10  
2009_2010,8,MATHEMATICS, 847  , 2.10  
2009_2010,8,MATHEMATICS, 847  , 2.10  
2009_2010,8,MATHEMATICS, 848  , 2.10  
2009_2010,8,MATHEMATICS, 849  , 2.10  
2009_2010,8,MATHEMATICS, 849  , 2.10  
2009_2010,8,MATHEMATICS, 850  , 2.20  
2009_2010,8,MATHEMATICS, 850  , 2.20  
2009_2010,8,MATHEMATICS, 851  , 2.20  
2009_2010,8,MATHEMATICS, 852  , 2.20  
2009_2010,8,MATHEMATICS, 852  , 2.30  
2009_2010,8,MATHEMATICS, 853  , 2.30  
2009_2010,8,MATHEMATICS, 854  , 2.30  
2009_2010,8,MATHEMATICS, 855  , 2.40  
2009_2010,8,MATHEMATICS, 855  , 2.40  
2009_2010,8,MATHEMATICS, 856  , 2.50  
2009_2010,8,MATHEMATICS, 857  , 2.50  
2009_2010,8,MATHEMATICS, 858  , 2.60  
2009_2010,8,MATHEMATICS, 859  , 2.70  
2009_2010,8,MATHEMATICS, 860  , 2.80  
2009_2010,8,MATHEMATICS, 861  , 3.00  
2009_2010,8,MATHEMATICS, 863  , 3.20  
2009_2010,8,MATHEMATICS, 864  , 3.40  
2009_2010,8,MATHEMATICS, 866  , 3.80  
2009_2010,8,MATHEMATICS, 868  , 4.20  
2009_2010,8,MATHEMATICS, 871  , 4.90  
2009_2010,8,MATHEMATICS, 874  , 6.00  
2009_2010,8,MATHEMATICS, 880  , 8.30  
2009_2010,8,MATHEMATICS, 880  , 8.50  
2009_2010,11,MATHEMATICS, 1100  , 10.00  
2009_2010,11,MATHEMATICS, 1100  , 10.00  
2009_2010,11,MATHEMATICS, 1100  , 10.00  
2009_2010,11,MATHEMATICS, 1100  , 10.00  
2009_2010,11,MATHEMATICS, 1100  , 10.00  
2009_2010,11,MATHEMATICS, 1112  , 10.00  
2009_2010,11,MATHEMATICS, 1118  , 5.80  
2009_2010,11,MATHEMATICS, 1121  , 4.40  
2009_2010,11,MATHEMATICS, 1123  , 3.80  
2009_2010,11,MATHEMATICS, 1125  , 3.30  
2009_2010,11,MATHEMATICS, 1126  , 3.00  
2009_2010,11,MATHEMATICS, 1128  , 2.80  
2009_2010,11,MATHEMATICS, 1129  , 2.60  
2009_2010,11,MATHEMATICS, 1130  , 2.50  
2009_2010,11,MATHEMATICS, 1130  , 2.40  
2009_2010,11,MATHEMATICS, 1131  , 2.30  
2009_2010,11,MATHEMATICS, 1132  , 2.20  
2009_2010,11,MATHEMATICS, 1133  , 2.10  
2009_2010,11,MATHEMATICS, 1133  , 2.10  
2009_2010,11,MATHEMATICS, 1134  , 2.00  
2009_2010,11,MATHEMATICS, 1135  , 2.00  
2009_2010,11,MATHEMATICS, 1135  , 1.90  
2009_2010,11,MATHEMATICS, 1136  , 1.90  
2009_2010,11,MATHEMATICS, 1136  , 1.80  
2009_2010,11,MATHEMATICS, 1137  , 1.80  
2009_2010,11,MATHEMATICS, 1137  , 1.80  
2009_2010,11,MATHEMATICS, 1138  , 1.80  
2009_2010,11,MATHEMATICS, 1138  , 1.70  
2009_2010,11,MATHEMATICS, 1139  , 1.70  
2009_2010,11,MATHEMATICS, 1139  , 1.70  
2009_2010,11,MATHEMATICS, 1139  , 1.70  
2009_2010,11,MATHEMATICS, 1140  , 1.70  
2009_2010,11,MATHEMATICS, 1141  , 1.70  
2009_2010,11,MATHEMATICS, 1141  , 1.70  
2009_2010,11,MATHEMATICS, 1142  , 1.60  
2009_2010,11,MATHEMATICS, 1142  , 1.60  
2009_2010,11,MATHEMATICS, 1143  , 1.60  
2009_2010,11,MATHEMATICS, 1143  , 1.70  
2009_2010,11,MATHEMATICS, 1144  , 1.70  
2009_2010,11,MATHEMATICS, 1144  , 1.70  
2009_2010,11,MATHEMATICS, 1145  , 1.70  
2009_2010,11,MATHEMATICS, 1145  , 1.70  
2009_2010,11,MATHEMATICS, 1146  , 1.70  
2009_2010,11,MATHEMATICS, 1146  , 1.70  
2009_2010,11,MATHEMATICS, 1147  , 1.70  
2009_2010,11,MATHEMATICS, 1147  , 1.80  
2009_2010,11,MATHEMATICS, 1148  , 1.80  
2009_2010,11,MATHEMATICS, 1148  , 1.80  
2009_2010,11,MATHEMATICS, 1149  , 1.80  
2009_2010,11,MATHEMATICS, 1149  , 1.90  
2009_2010,11,MATHEMATICS, 1150  , 1.90  
2009_2010,11,MATHEMATICS, 1151  , 2.00  
2009_2010,11,MATHEMATICS, 1151  , 2.00  
2009_2010,11,MATHEMATICS, 1151  , 2.10  
2009_2010,11,MATHEMATICS, 1153  , 2.20  
2009_2010,11,MATHEMATICS, 1154  , 2.30  
2009_2010,11,MATHEMATICS, 1154  , 2.40  
2009_2010,11,MATHEMATICS, 1155  , 2.50  
2009_2010,11,MATHEMATICS, 1156  , 2.70  
2009_2010,11,MATHEMATICS, 1158  , 2.90  
2009_2010,11,MATHEMATICS, 1159  , 3.10  
2009_2010,11,MATHEMATICS, 1161  , 3.50  
2009_2010,11,MATHEMATICS, 1163  , 4.30  
2009_2010,11,MATHEMATICS, 1167  , 6.10  
2009_2010,11,MATHEMATICS, 1180  , 7.30  
2009_2010,3,READING, 300  , 10.00  
2009_2010,3,READING, 300  , 10.00  
2009_2010,3,READING, 300  , 10.00  
2009_2010,3,READING, 300  , 10.00  
2009_2010,3,READING, 300  , 10.00  
2009_2010,3,READING, 300  , 10.00  
2009_2010,3,READING, 303  , 9.20  
2009_2010,3,READING, 307  , 7.80  
2009_2010,3,READING, 311  , 6.90  
2009_2010,3,READING, 314  , 6.20  
2009_2010,3,READING, 316  , 5.70  
2009_2010,3,READING, 318  , 5.30  
2009_2010,3,READING, 320  , 4.90  
2009_2010,3,READING, 321  , 4.50  
2009_2010,3,READING, 323  , 4.30  
2009_2010,3,READING, 324  , 4.00  
2009_2010,3,READING, 326  , 3.80  
2009_2010,3,READING, 327  , 3.70  
2009_2010,3,READING, 328  , 3.50  
2009_2010,3,READING, 329  , 3.40  
2009_2010,3,READING, 330  , 3.30  
2009_2010,3,READING, 331  , 3.20  
2009_2010,3,READING, 332  , 3.20  
2009_2010,3,READING, 333  , 3.10  
2009_2010,3,READING, 334  , 3.10  
2009_2010,3,READING, 335  , 3.10  
2009_2010,3,READING, 336  , 3.10  
2009_2010,3,READING, 337  , 3.00  
2009_2010,3,READING, 338  , 3.00  
2009_2010,3,READING, 338  , 3.00  
2009_2010,3,READING, 339  , 3.10  
2009_2010,3,READING, 340  , 3.10  
2009_2010,3,READING, 341  , 3.10  
2009_2010,3,READING, 342  , 3.20  
2009_2010,3,READING, 343  , 3.20  
2009_2010,3,READING, 344  , 3.30  
2009_2010,3,READING, 346  , 3.30  
2009_2010,3,READING, 347  , 3.40  
2009_2010,3,READING, 348  , 3.50  
2009_2010,3,READING, 349  , 3.60  
2009_2010,3,READING, 350  , 3.70  
2009_2010,3,READING, 352  , 3.90  
2009_2010,3,READING, 353  , 4.10  
2009_2010,3,READING, 355  , 4.30  
2009_2010,3,READING, 356  , 4.60  
2009_2010,3,READING, 359  , 4.90  
2009_2010,3,READING, 361  , 5.30  
2009_2010,3,READING, 364  , 5.80  
2009_2010,3,READING, 368  , 6.60  
2009_2010,3,READING, 372  , 7.80  
2009_2010,3,READING, 378  , 9.90  
2009_2010,3,READING, 380  , 10.00  
2009_2010,3,READING, 380  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 400  , 10.00  
2009_2010,4,READING, 405  , 8.30  
2009_2010,4,READING, 409  , 7.10  
2009_2010,4,READING, 412  , 6.30  
2009_2010,4,READING, 414  , 5.70  
2009_2010,4,READING, 417  , 5.30  
